TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,2,1,0,0,0,0,0,0,0,02/18/2017,neutral,12560,75,Bridgewater (VA),9,True,8,9,-1,loss,206251,20,1765159,2017
0,2,1,1,0,0,0,0,0,0,02/18/2017,away,12560,412,Methodist,9,True,5,12,-7,loss,206086,20,1765159,2017
1,1,0,0,0,0,0,0,0,0,02/19/2017,neutral,12560,390,Mary Washington,9,True,8,4,4,win,206582,20,1765159,2017
2,5,2,1,0,0,0,0,0,0,02/23/2017,away,12560,329,Kean,9,True,5,10,-5,loss,206862,20,1765159,2017
0,2,1,1,0,0,0,0,0,0,03/05/2017,neutral,12560,160,Concordia Chicago,9,True,6,9,-3,loss,209256,20,1765159,2017
0,3,3,0,0,0,0,0,0,0,03/06/2017,neutral,12560,601,St. John Fisher,9,True,3,9,-6,loss,209455,20,1765159,2017
0,4,3,1,0,0,0,0,0,0,03/07/2017,neutral,12560,203,East. Mennonite,9,True,3,5,-2,loss,209671,20,1765159,2017
0,2,2,0,0,0,0,0,0,0,03/08/2017,neutral,12560,30114,Penn St.-Abington,9,True,15,1,14,win,209874,20,1765159,2017
0,2,2,0,0,0,0,0,0,0,03/09/2017,neutral,12560,452,Mount Union,9,True,13,8,5,win,209984,20,1765159,2017
3,6,3,0,0,0,0,0,1,0,03/10/2017,neutral,12560,401,UMass Boston,9,True,9,10,-1,loss,210256,20,1765159,2017
1,4,2,1,0,0,0,0,0,0,03/19/2017,away,12560,622,Salisbury,9,True,5,3,2,win,212649,20,1765159,2017
0,0,0,0,0,0,0,0,0,0,03/25/2017,home,12560,784,Wilkes,9,True,2,1,1,win,213967,20,1765159,2017
0,1,1,0,0,0,0,0,0,0,03/25/2017,home,12560,784,Wilkes,9,True,6,3,3,win,214113,20,1765159,2017
0,1,1,0,0,0,0,0,1,0,03/26/2017,away,12560,784,Wilkes,9,True,6,2,4,win,214477,20,1765159,2017
1,9,6,2,0,0,0,0,0,0,03/29/2017,away,12560,442,Montclair St.,9,True,1,5,-4,loss,214948,20,1765159,2017
3,7,3,1,0,0,0,0,1,0,03/30/2017,away,12560,686,Swarthmore,9,True,2,6,-4,loss,215173,20,1765159,2017
0,2,2,0,0,0,0,0,0,0,04/02/2017,away,12560,221,FDU-Florham,9,True,1,3,-2,loss,216370,20,1765159,2017
0,2,2,0,0,0,0,0,0,0,04/02/2017,away,12560,221,FDU-Florham,9,True,8,0,8,win,216409,20,1765159,2017
1,3,2,0,0,0,0,0,0,0,04/03/2017,home,12560,221,FDU-Florham,9,True,16,2,14,win,216576,20,1765159,2017
0,3,2,1,0,0,0,0,0,0,04/09/2017,away,12560,336,King's (PA),9,True,8,11,-3,loss,218328,20,1765159,2017
0,1,1,0,0,0,0,0,0,0,04/09/2017,away,12560,336,King's (PA),9,True,16,6,10,win,218405,20,1765159,2017
0,1,1,0,0,0,0,0,0,0,04/10/2017,home,12560,336,King's (PA),9,True,6,2,4,win,218495,20,1765159,2017
0,4,4,0,0,0,0,0,0,0,04/11/2017,home,12560,588,Rutgers-Camden,9,True,5,4,1,win,218685,20,1765159,2017
1,4,3,0,0,0,0,0,0,0,04/13/2017,away,12560,8968,Eastern,10,True,15,13,2,win,219130,20,1765159,2017
0,1,1,0,0,0,0,0,0,0,04/15/2017,home,12560,8968,Eastern,9,True,3,1,2,win,220060,20,1765159,2017
0,0,0,0,0,0,0,0,0,0,04/15/2017,home,12560,8968,Eastern,9,True,6,7,-1,loss,220219,20,1765159,2017
0,3,3,0,0,0,0,0,0,0,04/17/2017,home,12560,730,Ursinus,9,True,14,11,3,win,220459,20,1765159,2017
