PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/14/2020,home,15204,104,UC Santa Barbara,9,True,6,1,5,win,1830286,102,1980814,2020
0,0,0,0,0,0,0,0,0,0,02/15/2020,home,15204,104,UC Santa Barbara,11,True,0,1,-1,loss,1830568,102,1980814,2020
0,0,0,0,0,0,0,0,0,0,02/16/2020,home,15204,104,UC Santa Barbara,9,True,2,4,-2,loss,1830824,102,1980814,2020
0,0,0,0,0,0,0,0,0,0,02/20/2020,home,15204,797,Milwaukee,9,True,9,3,6,win,1831107,102,1980814,2020
0,0,0,0,0,0,0,0,0,0,02/21/2020,home,15204,797,Milwaukee,9,True,4,0,4,win,1831313,102,1980814,2020
2,2,4,0,0,0,0,0,2,0,02/22/2020,home,15204,797,Milwaukee,9,True,8,1,7,win,1831647,102,1980814,2020
0,0,0,0,0,0,0,0,0,0,02/23/2020,home,15204,797,Milwaukee,9,True,3,2,1,win,1831831,102,1980814,2020
0,0,0,0,0,0,0,0,0,0,02/27/2020,home,15204,631,Santa Clara,9,True,5,6,-1,loss,1832276,102,1980814,2020
0,0,0,0,0,0,0,0,0,0,02/28/2020,home,15204,631,Santa Clara,9,True,2,4,-2,loss,1832466,102,1980814,2020
0,0,0,0,0,0,0,0,0,0,02/29/2020,home,15204,631,Santa Clara,9,True,6,3,3,win,1832834,102,1980814,2020
0,0,0,0,0,0,0,0,0,0,03/01/2020,home,15204,631,Santa Clara,9,True,6,1,5,win,1833148,102,1980814,2020
1,2,3,0,0,0,0,0,0,0,03/03/2020,home,15204,534,Pacific,9,True,9,2,7,win,1833447,102,1980814,2020
0,0,0,0,0,0,0,0,0,0,03/06/2020,away,15204,109,UC Irvine,9,True,0,2,-2,loss,1833913,102,1980814,2020
0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,109,UC Irvine,9,True,2,3,-1,loss,1834386,102,1980814,2020
0,0,0,0,0,0,0,0,0,0,03/08/2020,away,15204,109,UC Irvine,9,True,8,0,8,win,1834615,102,1980814,2020
0,1,1,0,0,0,0,0,0,0,03/10/2020,away,15204,629,San Francisco,9,True,4,12,-8,loss,1834911,102,1980814,2020
