PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
10,1,11,0,0,0,0,1,0,0,02/21/2024,home,16580,2711,North Florida,9,True,13,4,9,win,4526401,235,2307193,2024,1
16,1,17,0,0,0,0,0,0,0,02/25/2024,home,16580,158,Columbia,9,True,12,5,7,win,4527177,235,2307193,2024,1
2,0,2,0,0,0,0,0,0,0,02/28/2024,home,16580,61,Bethune-Cookman,9,True,9,2,7,win,4527639,235,2307193,2024,1
13,0,13,0,0,0,0,0,0,0,03/03/2024,away,16580,415,Miami (FL),9,True,8,4,4,win,4528487,235,2307193,2024,1
10,3,13,0,0,0,0,2,1,0,03/10/2024,home,16580,610,Saint Mary's (CA),9,True,10,0,10,win,4529923,235,2307193,2024,1
13,0,13,0,0,0,1,0,0,0,03/15/2024,home,16580,697,Texas A&M,9,True,8,6,2,win,4530784,235,2307193,2024,1
7,2,9,0,0,0,0,0,0,0,03/16/2024,home,16580,697,Texas A&M,9,True,6,10,-4,loss,4531110,235,2307193,2024,1
13,2,15,0,0,0,0,2,0,0,03/17/2024,home,16580,697,Texas A&M,9,True,4,2,2,win,4531520,235,2307193,2024,1
5,0,5,0,0,0,0,0,0,0,03/22/2024,away,16580,365,LSU,9,True,1,6,-5,loss,4532257,235,2307193,2024,1
6,1,7,0,0,0,0,1,0,0,03/23/2024,away,16580,365,LSU,11,True,6,4,2,win,4532551,235,2307193,2024,1
8,0,8,0,0,0,0,0,0,0,03/24/2024,away,16580,365,LSU,9,True,12,2,10,win,4532990,235,2307193,2024,1
2,0,2,0,0,0,0,0,0,0,03/26/2024,neutral,16580,234,Florida St.,9,True,3,14,-11,loss,4533382,235,2307193,2024,1
