TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/24/2017,away,12560,101,CSUN,9,True,4,1,3,win,206964,711,1868764,2017
0,0,0,0,0,0,0,0,0,0,02/25/2017,away,12560,101,CSUN,9,True,5,11,-6,loss,207352,711,1868764,2017
0,0,0,0,0,0,0,0,0,0,02/25/2017,away,12560,101,CSUN,9,True,7,2,5,win,207443,711,1868764,2017
1,6,5,0,0,0,0,0,1,0,02/26/2017,away,12560,101,CSUN,9,True,6,5,1,win,207718,711,1868764,2017
0,2,1,1,0,0,0,0,0,0,03/03/2017,home,12560,748,Wagner,9,True,3,2,1,win,208322,711,1868764,2017
6,8,1,1,0,0,0,0,0,0,03/05/2017,home,12560,748,Wagner,9,True,2,1,1,win,209340,711,1868764,2017
4,4,0,0,0,0,0,0,0,0,03/05/2017,home,12560,748,Wagner,9,True,6,3,3,win,209358,711,1868764,2017
0,0,0,0,0,0,0,0,0,0,03/07/2017,away,12560,178,Delaware St.,9,True,1,8,-7,loss,209580,711,1868764,2017
0,1,1,0,0,0,0,0,0,0,03/08/2017,away,12560,391,UMBC,11,True,7,3,4,win,209760,711,1868764,2017
1,3,2,0,0,0,0,0,0,0,03/12/2017,home,12560,485,Norfolk St.,9,True,0,8,-8,loss,210972,711,1868764,2017
3,5,2,0,0,0,0,0,1,0,03/12/2017,home,12560,485,Norfolk St.,9,True,5,0,5,win,210984,711,1868764,2017
5,9,2,2,0,0,0,0,1,0,03/17/2017,neutral,12560,368,UMass Lowell,9,True,8,10,-2,loss,211998,711,1868764,2017
0,0,0,0,0,0,0,0,0,0,03/18/2017,neutral,12560,310,Iona,9,True,1,3,-2,loss,212352,711,1868764,2017
0,0,0,0,0,0,0,0,0,0,03/21/2017,away,12560,746,Virginia,9,True,2,3,-1,loss,212978,711,1868764,2017
0,0,0,0,0,0,0,0,0,0,03/22/2017,away,12560,746,Virginia,9,True,4,8,-4,loss,213196,711,1868764,2017
0,0,0,0,0,0,0,0,0,0,03/24/2017,away,12560,196,East Carolina,9,True,4,9,-5,loss,213509,711,1868764,2017
0,0,0,0,0,0,0,0,0,0,03/25/2017,away,12560,196,East Carolina,9,True,5,8,-3,loss,213838,711,1868764,2017
1,1,0,0,0,0,0,0,0,0,03/26/2017,away,12560,196,East Carolina,9,True,7,12,-5,loss,214480,711,1868764,2017
0,0,0,0,0,0,0,0,0,0,03/28/2017,away,12560,249,George Washington,9,True,4,13,-9,loss,214845,711,1868764,2017
0,0,0,0,0,0,0,0,0,0,03/29/2017,home,12560,165,Coppin St.,9,True,7,5,2,win,214986,711,1868764,2017
0,0,0,0,0,0,0,0,0,0,04/01/2017,home,12560,500,Northeastern,9,True,2,5,-3,loss,215900,711,1868764,2017
0,0,0,0,0,0,0,0,0,0,04/01/2017,home,12560,500,Northeastern,9,True,5,7,-2,loss,215951,711,1868764,2017
0,0,0,0,0,0,0,0,0,0,04/02/2017,home,12560,500,Northeastern,9,True,3,5,-2,loss,216093,711,1868764,2017
1,1,0,0,0,0,0,0,0,0,04/04/2017,away,12560,248,George Mason,9,True,14,2,12,win,216705,711,1868764,2017
0,0,0,0,0,0,0,0,0,0,04/05/2017,home,12560,167,Cornell,9,True,14,27,-13,loss,216861,711,1868764,2017
0,0,0,0,0,0,0,0,0,0,04/07/2017,away,12560,283,Hofstra,9,True,10,2,8,win,217149,711,1868764,2017
0,0,0,0,0,0,0,0,0,0,04/08/2017,away,12560,283,Hofstra,9,True,12,6,6,win,217373,711,1868764,2017
0,0,0,0,0,0,0,0,0,0,04/09/2017,away,12560,283,Hofstra,9,True,5,11,-6,loss,218106,711,1868764,2017
0,0,0,0,0,0,0,0,0,0,04/11/2017,away,12560,726,Navy,9,True,6,11,-5,loss,218629,711,1868764,2017
0,0,0,0,0,0,0,0,0,0,04/12/2017,home,12560,178,Delaware St.,10,True,7,6,1,win,218902,711,1868764,2017
