PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
10,0,10,0,0,0,1,0,0,0,02/10/2023,home,16340,307,Indiana (PA),9,True,2,1,1,win,2415424,197,2814014,2023,2
1,0,1,0,0,1,0,0,0,0,02/13/2023,away,16340,307,Indiana (PA),9,True,1,9,-8,loss,2415426,197,2814014,2023,2
6,0,6,0,0,0,0,0,0,0,02/19/2023,home,16340,1347,Saint Rose,9,True,18,1,17,win,2418477,197,2814014,2023,2
8,1,9,0,0,0,1,1,0,0,02/19/2023,home,16340,1347,Saint Rose,9,True,3,2,1,win,2418478,197,2814014,2023,2
6,0,6,0,0,0,0,0,0,0,02/20/2023,home,16340,1347,Saint Rose,9,True,4,3,1,win,2418479,197,2814014,2023,2
4,0,4,0,0,0,0,0,0,0,02/20/2023,home,16340,1347,Saint Rose,9,True,5,4,1,win,2418520,197,2814014,2023,2
2,0,2,0,0,0,0,0,0,0,02/26/2023,home,16340,593,St. Anselm,9,True,14,2,12,win,2391655,197,2814014,2023,2
10,1,11,0,0,0,0,1,0,0,02/26/2023,home,16340,593,St. Anselm,9,True,8,1,7,win,2408044,197,2814014,2023,2
1,0,1,0,0,0,0,0,0,0,02/27/2023,home,16340,593,St. Anselm,9,True,8,1,7,win,2392035,197,2814014,2023,2
11,1,12,0,0,0,2,0,0,0,03/05/2023,home,16340,468,Southern N.H.,9,True,5,3,2,win,2411745,197,2814014,2023,2
5,2,7,0,0,0,0,2,0,0,03/12/2023,home,16340,10870,Shepherd,9,True,2,7,-5,loss,2408711,197,2814014,2023,2
2,0,2,0,0,0,0,0,0,0,03/31/2023,home,16340,384,Mansfield,9,True,7,1,6,win,2398864,197,2814014,2023,2
2,1,3,0,0,0,0,0,0,0,04/03/2023,away,16340,384,Mansfield,9,True,12,1,11,win,2399233,197,2814014,2023,2
6,0,6,0,0,0,0,0,0,0,04/05/2023,away,16340,675,Staten Island,9,True,9,3,6,win,2410330,197,2814014,2023,2
1,2,3,0,0,0,0,1,0,0,04/11/2023,away,16340,533,Pace,9,True,11,7,4,win,2401441,197,2814014,2023,2
1,0,1,0,0,0,0,0,0,0,04/16/2023,away,16340,65,Bloomsburg,9,True,1,8,-7,loss,2429254,197,2814014,2023,2
2,0,2,0,0,0,2,0,0,0,04/21/2023,away,16340,765,West Chester,9,True,0,6,-6,loss,2403292,197,2814014,2023,2
4,0,4,0,0,0,0,0,0,0,04/28/2023,home,16340,339,Kutztown,9,True,10,1,9,win,2405126,197,2814014,2023,2
3,0,3,0,0,0,0,0,0,0,05/05/2023,away,16340,360,Lock Haven,9,True,8,0,8,win,2406368,197,2814014,2023,2
2,1,3,0,0,0,0,0,0,0,05/10/2023,neutral,16340,106,California (PA),11,True,1,2,-1,loss,2434072,197,2814014,2023,2
