PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
2,0,2,0,0,0,0,0,0,0,03/09/2021,away,15580,26,Anna Maria,9,True,8,22,-14,loss,2056201,30065,2506404,2021
0,0,0,0,0,0,0,0,0,0,03/24/2021,away,15580,0,Fisher,9,True,4,8,-4,loss,2059172,30065,2506404,2021
3,0,3,0,0,0,0,0,0,0,03/24/2021,away,15580,0,Fisher,9,True,3,4,-1,loss,2060739,30065,2506404,2021
5,0,5,0,0,0,0,0,0,0,04/15/2021,home,15580,1133,Husson,9,True,1,11,-10,loss,2021051,30065,2506404,2021
0,0,0,0,0,0,0,0,0,0,04/17/2021,away,15580,1133,Husson,9,True,1,3,-2,loss,2020674,30065,2506404,2021
0,0,0,0,0,0,0,0,0,0,04/17/2021,away,15580,1133,Husson,9,True,2,3,-1,loss,2026056,30065,2506404,2021
0,0,0,0,0,0,0,0,0,0,04/18/2021,away,15580,1133,Husson,9,True,1,2,-1,loss,2020941,30065,2506404,2021
3,2,5,0,0,0,0,0,0,0,04/18/2021,away,15580,1133,Husson,9,True,2,10,-8,loss,2025188,30065,2506404,2021
0,0,0,0,0,0,0,0,0,0,04/23/2021,away,15580,379,Me.-Farmington,9,True,7,6,1,win,2060743,30065,2506404,2021
9,1,10,0,0,0,0,0,1,0,04/24/2021,home,15580,379,Me.-Farmington,9,True,2,1,1,win,2060744,30065,2506404,2021
0,0,0,0,0,0,0,0,0,0,04/24/2021,home,15580,379,Me.-Farmington,9,True,9,5,4,win,2060745,30065,2506404,2021
4,0,4,0,0,0,0,0,0,0,04/27/2021,home,15580,379,Me.-Farmington,9,True,6,4,2,win,2060746,30065,2506404,2021
4,0,4,0,0,0,0,0,0,0,04/27/2021,home,15580,379,Me.-Farmington,9,True,9,7,2,win,2060747,30065,2506404,2021
0,0,0,0,0,0,0,0,0,0,05/01/2021,away,15580,30040,Me.-Presque Isle,9,True,19,3,16,win,2060751,30065,2506404,2021
6,0,6,0,0,0,0,0,0,0,05/01/2021,away,15580,30040,Me.-Presque Isle,9,True,19,15,4,win,2060753,30065,2506404,2021
0,0,0,0,0,0,0,0,0,0,05/02/2021,away,15580,30040,Me.-Presque Isle,9,True,6,2,4,win,2060754,30065,2506404,2021
2,0,2,0,0,0,0,0,0,0,05/02/2021,away,15580,30040,Me.-Presque Isle,9,True,15,7,8,win,2060755,30065,2506404,2021
4,2,6,0,0,0,0,0,0,0,05/06/2021,away,15580,2758,Thomas (ME),9,True,3,25,-22,loss,2060757,30065,2506404,2021
0,0,0,0,0,0,0,0,0,0,05/08/2021,home,15580,2758,Thomas (ME),9,True,2,0,2,win,2060762,30065,2506404,2021
5,1,6,0,0,0,0,0,0,0,05/08/2021,home,15580,2758,Thomas (ME),9,True,6,2,4,win,2060766,30065,2506404,2021
0,0,0,0,0,0,0,0,0,0,05/09/2021,home,15580,2758,Thomas (ME),9,True,2,13,-11,loss,2060759,30065,2506404,2021
6,0,7,1,0,0,0,0,1,0,05/09/2021,home,15580,2758,Thomas (ME),9,True,8,10,-2,loss,2060768,30065,2506404,2021
