PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/15/2019,away,14781,101,CSUN,9,True,8,10,-2,loss,1647642,327,1979155,2019
0,0,0,0,0,0,0,0,0,0,02/16/2019,away,14781,101,CSUN,9,True,6,5,1,win,1647854,327,1979155,2019
0,0,0,0,0,0,0,0,0,0,02/17/2019,away,14781,101,CSUN,9,True,2,4,-2,loss,1648166,327,1979155,2019
0,0,0,0,0,0,0,0,0,0,02/18/2019,away,14781,101,CSUN,9,True,11,5,6,win,1648398,327,1979155,2019
0,1,1,0,0,0,0,0,0,0,02/20/2019,away,14781,30135,California Baptist,9,True,6,7,-1,loss,1648513,327,1979155,2019
0,0,0,0,0,0,0,0,0,0,02/22/2019,neutral,14781,96,Fresno St.,9,True,3,11,-8,loss,1648696,327,1979155,2019
0,0,0,0,0,0,0,0,0,0,02/23/2019,neutral,14781,732,Utah,9,True,6,4,2,win,1648979,327,1979155,2019
0,0,0,0,0,0,0,0,0,0,02/24/2019,away,14781,626,San Diego St.,9,True,7,10,-3,loss,1649310,327,1979155,2019
0,0,0,0,0,0,0,0,0,0,03/01/2019,neutral,14781,629,San Francisco,9,True,1,3,-2,loss,1649783,327,1979155,2019
0,0,0,0,0,0,0,0,0,0,03/01/2019,neutral,14781,629,San Francisco,9,True,7,0,7,win,1650456,327,1979155,2019
0,0,0,0,0,0,0,0,0,0,03/02/2019,neutral,14781,629,San Francisco,9,True,11,5,6,win,1650046,327,1979155,2019
0,0,0,0,0,0,0,0,0,0,03/08/2019,home,14781,523,Old Dominion,9,True,0,5,-5,loss,1651265,327,1979155,2019
0,1,1,0,0,0,0,0,0,0,03/09/2019,home,14781,523,Old Dominion,9,True,6,2,4,win,1651561,327,1979155,2019
0,0,0,0,0,0,0,0,0,0,03/10/2019,home,14781,523,Old Dominion,9,True,2,8,-6,loss,1651972,327,1979155,2019
0,0,0,0,0,0,0,0,0,0,03/12/2019,home,14781,503,NIU,9,True,9,6,3,win,1652372,327,1979155,2019
1,1,2,0,0,0,0,0,1,0,03/13/2019,home,14781,503,NIU,9,True,8,3,5,win,1652606,327,1979155,2019
0,1,1,0,0,0,0,0,0,0,03/15/2019,home,14781,536,UTRGV,9,True,3,1,2,win,1652891,327,1979155,2019
0,0,0,0,0,0,0,0,0,0,03/16/2019,home,14781,536,UTRGV,9,True,7,1,6,win,1653188,327,1979155,2019
