PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,03/05/2022,neutral,15860,348,Lawrence,9,True,5,13,-8,loss,2170620,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,03/05/2022,home,15860,348,Lawrence,9,True,4,5,-1,loss,2188240,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,03/13/2022,neutral,15860,642,Skidmore,9,True,0,8,-8,loss,2211623,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,03/13/2022,neutral,15860,642,Skidmore,9,True,3,4,-1,loss,2211624,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,03/14/2022,neutral,15860,60,Bethel (MN),9,True,1,14,-13,loss,2211685,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,03/15/2022,neutral,15860,1050,Defiance,9,True,3,0,3,win,2211686,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,03/15/2022,neutral,15860,1050,Defiance,9,True,3,4,-1,loss,2211669,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,03/17/2022,neutral,15860,724,Merchant Marine,9,True,14,10,4,win,2211687,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,03/18/2022,neutral,15860,613,Saint Michael's,9,True,13,4,9,win,2211688,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,03/28/2022,away,15860,120,Carroll (WI),9,True,4,15,-11,loss,2175894,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,04/03/2022,neutral,15860,1332,Dominican (IL),9,True,1,5,-4,loss,2176940,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,04/03/2022,neutral,15860,1332,Dominican (IL),9,True,3,10,-7,loss,2187351,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,04/04/2022,away,15860,1036,Concordia Wisconsin,9,True,7,8,-1,loss,2176403,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,04/04/2022,away,15860,1036,Concordia Wisconsin,9,True,0,10,-10,loss,2187760,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,04/09/2022,away,15860,1066,Edgewood,9,True,4,15,-11,loss,2177905,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,04/09/2022,away,15860,1066,Edgewood,9,True,6,10,-4,loss,2185660,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,04/10/2022,neutral,15860,160,Concordia Chicago,9,True,6,3,3,win,2178447,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,04/10/2022,neutral,15860,160,Concordia Chicago,9,True,4,7,-3,loss,2185301,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,04/15/2022,home,15860,582,Rockford,10,True,8,7,1,win,2179303,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,04/15/2022,home,15860,582,Rockford,9,True,4,2,2,win,2187093,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,04/16/2022,home,15860,296,Benedictine (IL),9,True,3,12,-9,loss,2179735,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,04/16/2022,home,15860,296,Benedictine (IL),9,True,0,23,-23,loss,2186111,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,04/19/2022,away,15860,1194,Maranatha Baptist,9,True,16,1,15,win,2180155,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,04/19/2022,away,15860,1194,Maranatha Baptist,9,True,16,0,16,win,2185454,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,04/23/2022,home,15860,20220,MSOE,9,True,4,18,-14,loss,2180993,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,04/23/2022,home,15860,20220,MSOE,9,True,4,11,-7,loss,2186372,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,04/24/2022,away,15860,42,Aurora,9,True,15,23,-8,loss,2181352,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,04/24/2022,away,15860,42,Aurora,9,True,1,16,-15,loss,2187827,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,04/29/2022,away,15860,1196,Marian (WI),9,True,7,6,1,win,2271081,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,04/29/2022,away,15860,1196,Marian (WI),9,True,2,9,-7,loss,2271122,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,05/01/2022,away,15860,30172,IIT,9,True,9,5,4,win,2182752,8911,2504355,2022
0,1,1,0,0,0,0,0,0,0,05/01/2022,away,15860,30172,IIT,9,True,10,6,4,win,2185505,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,05/06/2022,home,15860,614,St. Norbert,9,True,2,0,2,win,2183193,8911,2504355,2022
0,1,1,0,0,0,0,0,0,0,05/06/2022,home,15860,614,St. Norbert,9,True,1,4,-3,loss,2187568,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,05/07/2022,away,15860,1164,Lakeland,9,True,0,15,-15,loss,2183399,8911,2504355,2022
0,0,0,0,0,0,0,0,0,0,05/07/2022,away,15860,1164,Lakeland,9,True,15,9,6,win,2185524,8911,2504355,2022
