PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/24/2018,away,12973,322,Johns Hopkins,9,True,1,7,-6,loss,86641,601,1759922,2018
0,0,0,0,0,0,0,0,0,0,02/24/2018,away,12973,322,Johns Hopkins,9,True,10,4,6,win,86704,601,1759922,2018
0,0,0,0,0,0,0,0,0,0,03/03/2018,neutral,12973,46,Baldwin Wallace,9,True,5,6,-1,loss,88102,601,1759922,2018
0,0,0,0,0,0,0,0,0,0,03/04/2018,neutral,12973,531,Otterbein,9,True,5,7,-2,loss,88526,601,1759922,2018
0,0,0,0,0,0,0,0,0,0,03/05/2018,neutral,12973,160,Concordia Chicago,9,True,0,12,-12,loss,88792,601,1759922,2018
0,0,0,0,0,0,1,0,0,0,03/06/2018,neutral,12973,605,St. Joseph's (ME),9,True,10,6,4,win,89014,601,1759922,2018
0,0,0,0,0,0,0,0,0,0,03/08/2018,neutral,12973,1133,Husson,9,True,13,1,12,win,89262,601,1759922,2018
0,0,0,0,0,0,0,0,0,0,03/09/2018,neutral,12973,401,UMass Boston,9,True,0,7,-7,loss,89558,601,1759922,2018
1,1,0,0,0,0,0,0,0,0,03/10/2018,neutral,12973,684,Suffolk,9,True,15,9,6,win,90030,601,1759922,2018
0,0,0,0,0,0,0,0,0,0,03/17/2018,away,12973,30081,Penn St. Harrisburg,9,True,7,4,3,win,91925,601,1759922,2018
0,0,0,0,0,0,0,0,0,0,03/17/2018,away,12973,30081,Penn St. Harrisburg,9,True,3,8,-5,loss,91959,601,1759922,2018
0,0,0,0,0,0,0,0,0,0,03/18/2018,away,12973,329,Kean,11,True,6,2,4,win,92414,601,1759922,2018
0,0,0,0,0,0,0,0,0,0,03/25/2018,away,12973,213,Elmira,9,True,4,0,4,win,93603,601,1759922,2018
