PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
5,2,7,0,0,0,1,2,0,0,02/10/2024,away,16580,637,Shenandoah,9,True,6,19,-13,loss,4525292,783,2812104,2024,3
13,1,14,0,0,0,2,1,0,0,02/29/2024,away,16580,753,Washington Col.,9,True,6,2,4,win,5247334,783,2812104,2024,3
4,0,4,0,0,0,0,0,0,0,03/09/2024,home,16580,27892,Farmingdale St.,9,True,5,7,-2,loss,4529701,783,2812104,2024,3
9,0,10,1,0,1,3,0,0,0,03/09/2024,neutral,16580,27892,Farmingdale St.,9,True,6,4,2,win,4543649,783,2812104,2024,3
5,0,5,0,0,0,3,0,0,0,03/12/2024,neutral,16580,656,UMass Dartmouth,9,True,10,4,6,win,4543674,783,2812104,2024,3
6,1,7,0,0,0,6,1,0,0,03/15/2024,home,16580,8968,Eastern,9,True,4,10,-6,loss,4531013,783,2812104,2024,3
1,0,1,0,0,0,0,0,0,0,03/16/2024,away,16580,8968,Eastern,9,True,1,4,-3,loss,4531372,783,2812104,2024,3
13,0,13,0,0,0,2,0,0,0,03/16/2024,away,16580,8968,Eastern,9,True,8,6,2,win,4544608,783,2812104,2024,3
3,1,4,0,0,0,0,0,0,0,03/20/2024,away,16580,712,TCNJ,9,True,8,18,-10,loss,4532095,783,2812104,2024,3
8,0,8,0,0,0,0,0,0,0,03/22/2024,home,16580,21852,Stevenson,9,True,3,5,-2,loss,4532708,783,2812104,2024,3
10,1,11,0,0,1,6,0,0,0,03/22/2024,home,16580,21852,Stevenson,9,True,8,10,-2,loss,4544091,783,2812104,2024,3
6,0,6,0,0,0,3,0,0,0,03/24/2024,away,16580,21852,Stevenson,9,True,10,9,1,win,4532282,783,2812104,2024,3
4,1,5,0,0,3,3,0,0,0,03/26/2024,home,16580,622,Salisbury,9,True,3,22,-19,loss,4533369,783,2812104,2024,3
