TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,2,2,0,0,0,0,0,0,0,02/17/2017,away,12560,537,UNC Pembroke,9,True,0,22,-22,loss,205907,1347,1543262,2017
0,5,5,0,0,0,0,0,1,0,02/18/2017,away,12560,537,UNC Pembroke,9,True,0,5,-5,loss,206169,1347,1543262,2017
0,2,1,1,0,0,0,0,0,0,02/18/2017,away,12560,537,UNC Pembroke,9,True,2,16,-14,loss,206240,1347,1543262,2017
1,3,2,0,0,0,0,0,0,0,03/04/2017,away,12560,1085,Francis Marion,9,True,5,7,-2,loss,208975,1347,1543262,2017
0,1,0,1,0,0,0,0,0,0,03/04/2017,away,12560,1085,Francis Marion,9,True,7,8,-1,loss,208988,1347,1543262,2017
0,1,1,0,0,0,0,0,0,0,03/05/2017,away,12560,1085,Francis Marion,9,True,2,7,-5,loss,209405,1347,1543262,2017
1,1,0,0,0,0,0,0,0,0,03/08/2017,away,12560,11276,USC Aiken,9,True,1,15,-14,loss,209770,1347,1543262,2017
2,3,0,1,0,0,0,0,0,0,03/09/2017,away,12560,30058,Claflin,9,True,9,10,-1,loss,209966,1347,1543262,2017
0,0,0,0,0,0,0,0,0,0,03/10/2017,neutral,12560,8956,Dominican (NY),9,True,8,4,4,win,210267,1347,1543262,2017
2,6,4,0,0,0,0,0,0,0,03/10/2017,neutral,12560,791,Winston-Salem,9,True,4,7,-3,loss,210437,1347,1543262,2017
2,7,4,1,0,0,0,0,1,0,03/11/2017,neutral,12560,594,Saint Augustine's,9,True,5,7,-2,loss,210677,1347,1543262,2017
1,2,1,0,0,0,0,0,0,0,03/11/2017,neutral,12560,791,Winston-Salem,9,True,2,3,-1,loss,210841,1347,1543262,2017
0,3,3,0,0,0,0,0,0,0,03/23/2017,neutral,12560,1348,St. Thomas Aquinas,9,True,4,5,-1,loss,213384,1347,1543262,2017
1,3,2,0,0,0,0,0,0,0,03/25/2017,neutral,12560,468,Southern N.H.,9,True,1,2,-1,loss,214311,1347,1543262,2017
1,3,2,0,0,0,0,0,0,0,03/25/2017,neutral,12560,468,Southern N.H.,9,True,1,6,-5,loss,214325,1347,1543262,2017
1,2,1,0,0,0,0,0,0,0,04/02/2017,away,12560,658,Southern Conn. St.,9,True,0,10,-10,loss,216399,1347,1543262,2017
0,2,2,0,0,0,0,0,0,0,04/02/2017,away,12560,658,Southern Conn. St.,9,True,2,4,-2,loss,216467,1347,1543262,2017
1,6,4,1,0,0,0,0,0,0,04/08/2017,home,12560,349,Le Moyne,12,True,0,1,-1,loss,217837,1347,1543262,2017
0,2,2,0,0,0,0,0,0,0,04/08/2017,home,12560,349,Le Moyne,9,True,0,4,-4,loss,217875,1347,1543262,2017
1,1,0,0,0,0,0,0,0,0,04/09/2017,away,12560,56,Bentley,9,True,6,1,5,win,218239,1347,1543262,2017
1,1,0,0,0,0,0,0,0,0,04/09/2017,away,12560,56,Bentley,10,True,12,8,4,win,218325,1347,1543262,2017
0,1,1,0,0,0,0,0,0,0,04/11/2017,home,12560,22,American Int'l,9,True,3,2,1,win,218738,1347,1543262,2017
0,1,1,0,0,0,0,0,0,0,04/14/2017,away,12560,3,Adelphi,9,True,2,16,-14,loss,219725,1347,1543262,2017
0,4,4,0,0,0,0,0,0,0,04/15/2017,away,12560,3,Adelphi,9,True,0,9,-9,loss,220001,1347,1543262,2017
1,2,1,0,0,0,0,0,1,0,04/15/2017,away,12560,3,Adelphi,9,True,3,4,-1,loss,220170,1347,1543262,2017
2,5,3,0,0,0,0,0,0,0,04/18/2017,home,12560,22,American Int'l,9,True,2,4,-2,loss,220694,1347,1543262,2017
1,2,1,0,0,0,0,0,0,0,04/22/2017,home,12560,470,New Haven,9,True,4,5,-1,loss,221660,1347,1543262,2017
1,2,1,0,0,0,0,0,0,0,04/22/2017,home,12560,470,New Haven,9,True,7,11,-4,loss,221840,1347,1543262,2017
1,2,1,0,0,0,0,0,0,0,04/23/2017,home,12560,470,New Haven,9,True,9,0,9,win,222158,1347,1543262,2017
2,2,0,0,0,0,0,0,0,0,04/26/2017,away,12560,349,Le Moyne,9,True,1,10,-9,loss,222792,1347,1543262,2017
2,4,1,1,0,0,0,0,1,0,04/29/2017,home,12560,533,Pace,9,True,4,9,-5,loss,223711,1347,1543262,2017
1,4,3,0,0,0,0,0,0,0,04/29/2017,home,12560,533,Pace,9,True,1,14,-13,loss,223884,1347,1543262,2017
0,1,1,0,0,0,0,0,0,0,04/30/2017,home,12560,533,Pace,9,True,7,2,5,win,224127,1347,1543262,2017
0,1,1,0,0,0,0,0,0,0,05/02/2017,away,12560,22,American Int'l,9,True,7,5,2,win,224392,1347,1543262,2017
1,2,1,0,0,0,0,0,0,0,05/03/2017,away,12560,658,Southern Conn. St.,9,True,3,11,-8,loss,224629,1347,1543262,2017
