PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,03/05/2022,away,15860,267,Hamilton,9,True,5,2,3,win,2170623,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,03/05/2022,away,15860,267,Hamilton,9,True,4,1,3,win,2188317,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,03/13/2022,neutral,15860,185,Dickinson,11,True,5,8,-3,loss,2172403,69,2691916,2022
4,0,4,0,0,0,0,0,0,0,03/13/2022,neutral,15860,185,Dickinson,9,True,9,10,-1,loss,2188964,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,03/15/2022,neutral,15860,24,Amherst,9,True,1,10,-9,loss,2172739,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,03/15/2022,neutral,15860,24,Amherst,9,True,10,5,5,win,2188972,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,03/17/2022,neutral,15860,479,NYU,9,True,5,7,-2,loss,2260885,69,2691916,2022
7,0,7,0,0,0,0,0,0,0,03/17/2022,neutral,15860,126,Central (IA),9,True,12,13,-1,loss,2173058,69,2691916,2022
7,0,7,0,0,0,0,0,0,0,03/18/2022,neutral,15860,152,Colby-Sawyer,9,True,10,3,7,win,2173185,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,03/20/2022,neutral,15860,348,Lawrence,9,True,11,3,8,win,2173908,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,03/22/2022,neutral,15860,172,Dartmouth,9,True,4,19,-15,loss,2174198,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,03/23/2022,neutral,15860,420,Middlebury,9,True,8,11,-3,loss,2257280,69,2691916,2022
9,2,11,0,0,0,0,0,1,0,03/23/2022,neutral,15860,1159,Keuka,9,True,3,5,-2,loss,2174386,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,04/02/2022,home,15860,379,Me.-Farmington,9,True,9,2,7,win,2176583,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,04/02/2022,home,15860,379,Me.-Farmington,9,True,9,6,3,win,2185818,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,04/03/2022,home,15860,2758,Thomas (ME),9,True,5,6,-1,loss,2176173,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,04/05/2022,home,15860,379,Me.-Farmington,9,True,1,5,-4,loss,2266377,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,04/08/2022,away,15860,713,Trinity (CT),9,True,15,6,9,win,2177662,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,04/09/2022,away,15860,713,Trinity (CT),9,True,6,8,-2,loss,2178051,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,04/09/2022,away,15860,713,Trinity (CT),9,True,0,7,-7,loss,2186481,69,2691916,2022
2,0,2,0,0,0,0,0,0,0,04/12/2022,home,15860,2758,Thomas (ME),9,True,1,4,-3,loss,2178773,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,04/15/2022,home,15860,717,Tufts,9,True,3,2,1,win,2179382,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,04/16/2022,home,15860,717,Tufts,9,True,7,5,2,win,2179745,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,04/16/2022,home,15860,717,Tufts,9,True,12,5,7,win,2186317,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,04/18/2022,home,15860,1133,Husson,9,True,4,11,-7,loss,2180004,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,04/22/2022,away,15860,151,Colby,9,True,10,3,7,win,2180469,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,04/23/2022,home,15860,151,Colby,9,True,7,1,6,win,2180859,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,04/23/2022,home,15860,151,Colby,9,True,6,7,-1,loss,2185716,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,04/25/2022,away,15860,662,Southern Me.,9,True,3,7,-4,loss,2181496,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,04/29/2022,home,15860,50,Bates,9,True,6,1,5,win,2182039,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,04/30/2022,away,15860,50,Bates,9,True,3,11,-8,loss,2182365,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,04/30/2022,away,15860,50,Bates,9,True,17,4,13,win,2186562,69,2691916,2022
2,0,2,0,0,0,0,0,0,0,05/03/2022,away,15860,605,St. Joseph's (ME),9,True,10,5,5,win,2271871,69,2691916,2022
0,0,0,0,0,0,0,0,0,0,05/07/2022,home,15860,24,Amherst,9,True,6,17,-11,loss,2272368,69,2691916,2022
7,0,7,0,0,0,0,0,0,0,05/07/2022,home,15860,24,Amherst,9,True,2,9,-7,loss,2272369,69,2691916,2022
