PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/25/2018,home,12973,806,Wittenberg,9,True,11,7,4,win,87016,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,02/25/2018,home,12973,806,Wittenberg,9,True,12,2,10,win,87024,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,02/26/2018,home,12973,806,Wittenberg,9,True,5,2,3,win,87261,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,02/26/2018,home,12973,806,Wittenberg,9,True,9,5,4,win,87265,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,03/03/2018,home,12973,1461,Wilmington (OH),9,True,6,3,3,win,87931,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,03/03/2018,home,12973,1461,Wilmington (OH),9,True,14,7,7,win,88022,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,03/04/2018,home,12973,1461,Wilmington (OH),9,True,5,2,3,win,88462,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,03/04/2018,home,12973,1461,Wilmington (OH),9,True,2,1,1,win,88494,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,03/10/2018,home,12973,326,Kalamazoo,9,True,5,3,2,win,89854,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,03/10/2018,home,12973,326,Kalamazoo,9,True,8,4,4,win,89948,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,03/11/2018,home,12973,326,Kalamazoo,9,True,7,5,2,win,90305,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,03/13/2018,neutral,12973,753,Washington Col.,9,True,3,0,3,win,90798,195,2002280,2018
0,1,1,0,0,0,0,0,0,0,03/14/2018,neutral,12973,16,Albright,9,True,3,5,-2,loss,90974,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,03/14/2018,neutral,12973,633,Scranton,9,True,6,0,6,win,90973,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,03/15/2018,neutral,12973,770,WestConn,9,True,1,11,-10,loss,91096,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,03/15/2018,neutral,12973,30031,Northwestern-St. Paul,9,True,6,5,1,win,91099,195,2002280,2018
1,2,1,0,0,0,0,0,0,0,03/16/2018,neutral,12973,335,Kenyon,9,True,2,4,-2,loss,91390,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,03/22/2018,home,12973,278,Heidelberg,9,True,5,6,-1,loss,92790,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,03/30/2018,home,12973,987,Bluffton,9,True,4,7,-3,loss,94788,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,03/30/2018,home,12973,987,Bluffton,9,True,11,2,9,win,94859,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,04/05/2018,away,12973,585,Rose-Hulman,9,True,14,4,10,win,96127,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,04/05/2018,away,12973,585,Rose-Hulman,9,True,2,18,-16,loss,96168,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,04/07/2018,home,12973,1115,Hanover,11,True,2,1,1,win,96621,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,04/07/2018,home,12973,1115,Hanover,9,True,8,3,5,win,96718,195,2002280,2018
0,2,2,0,0,0,0,2,0,0,04/08/2018,home,12973,177,DePauw,9,True,7,6,1,win,96959,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,04/11/2018,home,12973,747,Wabash,11,True,5,4,1,win,97988,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,04/13/2018,away,12973,1050,Defiance,9,True,8,7,1,win,98424,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,04/13/2018,away,12973,1050,Defiance,9,True,11,7,4,win,98510,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,04/17/2018,home,12973,8567,Mt. St. Joseph,9,True,4,3,1,win,99553,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,04/17/2018,home,12973,8567,Mt. St. Joseph,9,True,2,3,-1,loss,99571,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,04/21/2018,away,12973,2694,Franklin,9,True,1,9,-8,loss,100424,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,04/21/2018,away,12973,2694,Franklin,9,True,2,13,-11,loss,100628,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,04/28/2018,away,12973,939,Anderson (IN),10,True,2,3,-1,loss,102605,195,2002280,2018
0,1,1,0,0,0,0,1,0,0,04/28/2018,away,12973,939,Anderson (IN),11,True,4,5,-1,loss,102818,195,2002280,2018
0,1,1,0,0,0,1,0,0,0,05/01/2018,home,12973,28749,Transylvania,9,True,4,7,-3,loss,103547,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,05/01/2018,home,12973,28749,Transylvania,9,True,4,7,-3,loss,103570,195,2002280,2018
0,0,0,0,0,0,0,0,0,0,05/06/2018,home,12973,1192,Manchester,9,True,0,3,-3,loss,104768,195,2002280,2018
