PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,03/06/2021,away,15580,1115,Hanover,9,True,5,16,-11,loss,2017321,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,03/06/2021,away,15580,1115,Hanover,9,True,7,14,-7,loss,2024422,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,03/07/2021,away,15580,2694,Franklin,11,True,9,8,1,win,2017539,1050,1995573,2021
0,1,1,0,0,0,4,0,0,0,03/07/2021,away,15580,2694,Franklin,9,True,1,14,-13,loss,2025405,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,03/13/2021,away,15580,8567,Mt. St. Joseph,9,True,9,2,7,win,2017952,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,03/13/2021,away,15580,8567,Mt. St. Joseph,9,True,0,4,-4,loss,2026420,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,03/14/2021,home,15580,28749,Transylvania,9,True,4,8,-4,loss,2018151,1050,1995573,2021
1,0,1,0,0,0,0,0,0,0,03/14/2021,home,15580,28749,Transylvania,9,True,4,9,-5,loss,2024971,1050,1995573,2021
0,1,1,0,0,0,1,0,0,0,03/20/2021,away,15580,1192,Manchester,9,True,6,5,1,win,2018613,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,03/20/2021,away,15580,1192,Manchester,9,True,7,14,-7,loss,2024246,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,03/27/2021,home,15580,939,Anderson (IN),9,True,5,4,1,win,2019266,1050,1995573,2021
1,0,1,0,0,0,2,1,0,0,03/27/2021,home,15580,939,Anderson (IN),9,True,5,6,-1,loss,2024289,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,03/28/2021,away,15580,585,Rose-Hulman,9,True,4,8,-4,loss,2019584,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,03/28/2021,away,15580,585,Rose-Hulman,9,True,1,10,-9,loss,2026188,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,03/31/2021,home,15580,939,Anderson (IN),10,True,12,13,-1,loss,2019672,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,04/02/2021,home,15580,195,Earlham,9,True,2,8,-6,loss,2019890,1050,1995573,2021
0,0,0,0,0,0,2,0,0,0,04/02/2021,home,15580,195,Earlham,9,True,8,14,-6,loss,2025000,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,04/03/2021,away,15580,987,Bluffton,9,True,3,13,-10,loss,2020198,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,04/03/2021,away,15580,987,Bluffton,9,True,5,16,-11,loss,2026014,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,04/07/2021,away,15580,195,Earlham,9,True,1,9,-8,loss,2020364,1050,1995573,2021
0,0,0,0,0,0,4,1,0,0,04/10/2021,home,15580,1115,Hanover,9,True,6,7,-1,loss,2020669,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,04/10/2021,home,15580,1115,Hanover,9,True,5,4,1,win,2026051,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,04/11/2021,home,15580,2694,Franklin,10,True,6,7,-1,loss,2020934,1050,1995573,2021
0,0,0,0,0,0,1,0,0,0,04/15/2021,away,15580,987,Bluffton,9,True,6,13,-7,loss,2021136,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,04/17/2021,home,15580,8567,Mt. St. Joseph,9,True,5,6,-1,loss,2021399,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,04/17/2021,home,15580,8567,Mt. St. Joseph,9,True,5,3,2,win,2024597,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,04/18/2021,away,15580,28749,Transylvania,9,True,5,7,-2,loss,2021649,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,04/18/2021,away,15580,28749,Transylvania,9,True,2,14,-12,loss,2025713,1050,1995573,2021
0,1,1,0,0,0,2,0,0,0,04/23/2021,home,15580,1192,Manchester,9,True,6,8,-2,loss,2021795,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,04/25/2021,home,15580,1192,Manchester,9,True,3,5,-2,loss,2022064,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,04/25/2021,home,15580,1192,Manchester,9,True,4,5,-1,loss,2024383,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,05/01/2021,away,15580,939,Anderson (IN),9,True,9,10,-1,loss,2022742,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,05/01/2021,away,15580,939,Anderson (IN),9,True,12,22,-10,loss,2025921,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,05/02/2021,home,15580,585,Rose-Hulman,9,True,5,12,-7,loss,2022997,1050,1995573,2021
0,2,2,0,0,0,1,0,0,0,05/02/2021,home,15580,585,Rose-Hulman,10,True,11,13,-2,loss,2024151,1050,1995573,2021
0,0,1,1,0,0,2,2,0,0,05/07/2021,away,15580,195,Earlham,9,True,1,11,-10,loss,2077613,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,05/07/2021,away,15580,195,Earlham,9,True,1,8,-7,loss,2077669,1050,1995573,2021
0,0,0,0,0,0,0,0,0,0,05/14/2021,away,15580,28749,Transylvania,11,True,9,11,-2,loss,2078107,1050,1995573,2021
0,0,0,0,0,0,1,0,0,0,05/15/2021,away,15580,28749,Transylvania,9,True,2,8,-6,loss,2079263,1050,1995573,2021
