PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
4,0,4,0,0,0,0,0,0,0,02/17/2023,home,16340,630,San Jose St.,9,True,6,7,-1,loss,2390447,370,2656110,2023,1
4,0,4,0,0,0,0,0,0,0,02/18/2023,home,16340,630,San Jose St.,9,True,6,2,4,win,2390804,370,2656110,2023,1
9,2,11,0,0,0,1,0,0,0,02/21/2023,home,16340,99,Long Beach St.,9,True,7,5,2,win,2391185,370,2656110,2023,1
1,0,1,0,0,0,0,0,0,0,02/25/2023,away,16340,521,Oklahoma St.,9,True,0,1,-1,loss,2391488,370,2656110,2023,1
9,0,9,0,0,0,1,0,0,0,02/25/2023,away,16340,521,Oklahoma St.,10,True,10,8,2,win,2391829,370,2656110,2023,1
1,0,1,0,0,0,0,0,0,0,03/04/2023,away,16340,111,UC Riverside,9,True,7,1,6,win,2392859,370,2656110,2023,1
4,0,4,0,0,0,0,0,0,0,03/05/2023,away,16340,111,UC Riverside,9,True,2,10,-8,loss,2392995,370,2656110,2023,1
3,0,3,0,0,0,0,0,0,0,03/05/2023,away,16340,111,UC Riverside,9,True,5,3,2,win,2408162,370,2656110,2023,1
7,0,7,0,0,0,1,0,0,0,03/07/2023,away,16340,109,UC Irvine,9,True,7,4,3,win,2393930,370,2656110,2023,1
4,0,4,0,0,0,0,0,0,0,03/10/2023,away,16340,736,Vanderbilt,9,True,1,2,-1,loss,2394358,370,2656110,2023,1
6,0,6,0,0,0,0,0,0,0,03/11/2023,away,16340,736,Vanderbilt,9,True,0,2,-2,loss,2394693,370,2656110,2023,1
9,0,9,0,0,0,1,0,0,0,03/12/2023,away,16340,736,Vanderbilt,9,True,9,6,3,win,2395040,370,2656110,2023,1
10,2,12,0,0,0,7,0,0,0,03/13/2023,home,16340,104,UC Santa Barbara,9,True,6,13,-7,loss,2395508,370,2656110,2023,1
6,0,6,0,0,0,0,0,0,0,03/16/2023,home,16340,77,BYU,9,True,12,2,10,win,2395778,370,2656110,2023,1
9,1,10,0,0,0,0,0,0,0,03/17/2023,home,16340,77,BYU,9,True,0,8,-8,loss,2396044,370,2656110,2023,1
3,0,3,0,0,0,0,0,0,0,03/18/2023,home,16340,77,BYU,9,True,10,9,1,win,2396357,370,2656110,2023,1
