PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
2,0,2,0,0,0,0,0,0,0,02/17/2024,away,16580,458,Charlotte,9,True,10,5,5,win,4525989,742,2485965,2024,1
4,0,4,0,0,0,0,0,0,0,02/18/2024,away,16580,458,Charlotte,9,True,5,10,-5,loss,4526234,742,2485965,2024,1
1,2,3,0,0,0,0,0,0,0,02/21/2024,away,16580,317,James Madison,9,True,7,8,-1,loss,4526435,742,2485965,2024,1
3,0,3,0,0,0,0,0,0,0,02/23/2024,home,16580,572,Rhode Island,9,True,18,3,15,win,4526527,742,2485965,2024,1
1,0,1,0,0,0,0,0,0,0,02/25/2024,home,16580,572,Rhode Island,9,True,14,2,12,win,4527233,742,2485965,2024,1
9,0,9,0,0,0,0,0,0,0,03/01/2024,home,16580,683,Stony Brook,9,True,6,3,3,win,4527798,742,2485965,2024,1
2,0,2,0,0,0,0,0,0,0,03/02/2024,home,16580,683,Stony Brook,9,True,11,5,6,win,4528065,742,2485965,2024,1
4,0,4,0,0,0,0,0,0,0,03/03/2024,home,16580,683,Stony Brook,9,True,3,4,-1,loss,4528471,742,2485965,2024,1
6,0,6,0,0,0,0,0,0,0,03/08/2024,home,16580,513,Notre Dame,9,True,11,3,8,win,4529269,742,2485965,2024,1
4,0,4,0,0,0,0,0,0,0,03/09/2024,home,16580,513,Notre Dame,9,True,10,5,5,win,4529553,742,2485965,2024,1
9,0,9,0,0,0,0,0,0,0,03/10/2024,home,16580,513,Notre Dame,9,True,11,8,3,win,4529970,742,2485965,2024,1
5,0,5,0,0,0,0,0,1,0,03/12/2024,home,16580,386,Marist,9,True,20,2,18,win,4530354,742,2485965,2024,1
7,1,9,1,0,0,0,0,1,0,03/15/2024,away,16580,367,Louisville,9,True,6,9,-3,loss,4531076,742,2485965,2024,1
1,0,1,0,0,0,0,0,0,0,03/17/2024,away,16580,367,Louisville,9,True,8,1,7,win,4531755,742,2485965,2024,1
2,1,3,0,0,0,0,0,0,0,03/22/2024,away,16580,67,Boston College,9,True,9,6,3,win,4532319,742,2485965,2024,1
2,0,2,0,0,0,0,0,0,0,03/24/2024,away,16580,67,Boston College,9,True,12,6,6,win,4533036,742,2485965,2024,1
1,0,1,0,0,0,0,0,0,0,03/30/2024,home,16580,545,Pittsburgh,9,True,6,5,1,win,4534210,742,2485965,2024,1
2,0,2,0,0,0,0,0,0,0,04/13/2024,away,16580,255,Georgia Tech,9,True,0,19,-19,loss,4536966,742,2485965,2024,1
1,0,1,0,0,0,0,0,0,0,04/16/2024,home,16580,563,Radford,9,True,7,1,6,win,4537712,742,2485965,2024,1
