PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,2,1,0,0,0,0,0,0,0,02/02/2018,away,12973,30149,Point Loma,9,True,8,10,-2,loss,84544,487,1630639,2018
0,1,1,0,0,0,0,0,0,0,02/03/2018,away,12973,30149,Point Loma,9,True,2,8,-6,loss,84641,487,1630639,2018
0,2,2,0,0,0,0,0,0,0,02/03/2018,away,12973,30149,Point Loma,9,True,1,5,-4,loss,84677,487,1630639,2018
1,3,1,1,0,0,0,0,0,0,02/09/2018,home,12973,24639,Nova Southeastern,9,True,8,6,2,win,84908,487,1630639,2018
1,2,1,0,0,0,0,0,0,0,02/09/2018,home,12973,24639,Nova Southeastern,9,True,9,0,9,win,84946,487,1630639,2018
2,4,2,0,0,0,0,0,1,0,02/13/2018,home,12973,30153,Union (TN),9,True,5,1,4,win,85132,487,1630639,2018
1,2,1,0,0,0,0,0,1,0,02/17/2018,home,12973,422,Miles,9,True,10,0,10,win,85695,487,1630639,2018
0,0,0,0,0,0,0,0,0,0,02/18/2018,home,12973,422,Miles,9,True,1,0,1,win,85878,487,1630639,2018
2,4,2,0,0,0,0,0,0,0,02/18/2018,home,12973,422,Miles,9,True,5,0,5,win,85891,487,1630639,2018
1,1,0,0,0,0,0,0,0,0,02/20/2018,away,12973,30002,Trevecca Nazarene,9,True,3,6,-3,loss,86126,487,1630639,2018
1,6,4,1,0,0,0,0,0,0,02/25/2018,home,12973,11740,West Florida,9,True,0,5,-5,loss,86950,487,1630639,2018
4,4,0,0,0,0,0,0,0,0,02/26/2018,home,12973,11740,West Florida,9,True,4,2,2,win,87222,487,1630639,2018
2,3,1,0,0,0,0,0,0,0,02/26/2018,home,12973,11740,West Florida,9,True,12,5,7,win,87228,487,1630639,2018
0,2,2,0,0,0,0,0,1,0,02/27/2018,away,12973,30153,Union (TN),9,True,8,7,1,win,87294,487,1630639,2018
0,1,1,0,0,0,0,0,0,0,03/03/2018,away,12973,30013,Lee,9,True,3,0,3,win,87947,487,1630639,2018
3,4,1,0,0,0,0,0,0,0,03/03/2018,away,12973,30013,Lee,16,True,5,4,1,win,88040,487,1630639,2018
3,4,1,0,0,0,0,0,0,0,03/04/2018,away,12973,30013,Lee,9,True,7,8,-1,loss,88369,487,1630639,2018
0,2,0,2,0,0,0,0,0,0,03/06/2018,home,12973,30002,Trevecca Nazarene,9,True,9,19,-10,loss,88896,487,1630639,2018
0,3,3,0,0,0,0,0,1,0,03/11/2018,home,12973,30151,Shorter,9,True,8,6,2,win,90505,487,1630639,2018
3,4,1,0,0,0,0,0,0,0,03/11/2018,home,12973,30151,Shorter,9,True,16,3,13,win,90528,487,1630639,2018
1,3,2,0,0,0,0,0,0,0,03/12/2018,home,12973,30151,Shorter,9,True,5,1,4,win,90573,487,1630639,2018
2,4,1,1,0,0,0,0,0,0,03/13/2018,home,12973,358,West Ala.,10,True,5,6,-1,loss,90714,487,1630639,2018
2,4,2,0,0,0,0,0,0,0,03/17/2018,away,12973,1238,Montevallo,9,True,5,10,-5,loss,91728,487,1630639,2018
0,0,0,0,0,0,0,0,0,0,03/17/2018,away,12973,1238,Montevallo,9,True,3,4,-1,loss,91826,487,1630639,2018
0,2,2,0,0,0,0,0,0,0,03/18/2018,away,12973,1238,Montevallo,9,True,14,1,13,win,92190,487,1630639,2018
5,7,1,1,0,0,0,0,1,0,03/20/2018,away,12973,30093,AUM,9,True,10,6,4,win,92567,487,1630639,2018
2,5,3,0,0,0,0,0,0,0,03/23/2018,home,12973,429,Mississippi Col.,13,True,2,1,1,win,92974,487,1630639,2018
0,3,3,0,0,0,0,0,0,0,03/23/2018,home,12973,429,Mississippi Col.,9,True,0,7,-7,loss,92993,487,1630639,2018
1,6,4,1,0,0,0,0,1,0,03/24/2018,home,12973,429,Mississippi Col.,9,True,12,8,4,win,93190,487,1630639,2018
1,4,3,0,0,0,0,0,0,0,03/27/2018,home,12973,6,Alabama A&M,9,True,13,10,3,win,94099,487,1630639,2018
2,3,1,0,0,0,0,0,0,0,03/30/2018,away,12973,358,West Ala.,9,True,5,3,2,win,94786,487,1630639,2018
1,1,0,0,0,0,0,0,0,0,03/30/2018,away,12973,358,West Ala.,9,True,2,7,-5,loss,94857,487,1630639,2018
0,2,1,1,0,0,0,0,0,0,03/31/2018,away,12973,358,West Ala.,9,True,8,4,4,win,95124,487,1630639,2018
4,6,2,0,0,0,0,0,2,0,04/03/2018,home,12973,0,Blue Mountain (MS),9,True,20,0,20,win,95874,487,1630639,2018
0,3,3,0,0,0,0,0,0,0,04/07/2018,home,12973,766,West Ga.,9,True,4,3,1,win,96825,487,1630639,2018
6,8,2,0,0,0,0,0,1,0,04/08/2018,home,12973,766,West Ga.,10,True,5,4,1,win,97090,487,1630639,2018
1,2,1,0,0,0,0,0,0,0,04/08/2018,home,12973,766,West Ga.,9,True,4,1,3,win,97169,487,1630639,2018
4,5,1,0,0,0,0,0,0,0,04/10/2018,away,12973,6,Alabama A&M,9,True,10,5,5,win,97642,487,1630639,2018
0,3,3,0,0,0,0,0,0,0,04/15/2018,away,12973,1015,Christian Brothers,9,True,4,0,4,win,99327,487,1630639,2018
1,3,2,0,0,0,0,0,0,0,04/15/2018,away,12973,1015,Christian Brothers,9,True,3,0,3,win,99336,487,1630639,2018
1,5,4,0,0,0,0,0,1,0,04/16/2018,away,12973,1015,Christian Brothers,9,True,12,0,12,win,99373,487,1630639,2018
0,2,2,0,0,0,0,0,1,0,04/17/2018,home,12973,30093,AUM,9,True,7,5,2,win,99453,487,1630639,2018
3,6,2,1,0,0,0,0,2,0,04/20/2018,home,12973,181,Delta St.,9,True,3,5,-2,loss,100220,487,1630639,2018
2,3,1,0,0,0,0,0,1,0,04/21/2018,home,12973,181,Delta St.,9,True,2,5,-3,loss,100474,487,1630639,2018
5,6,1,0,0,0,0,0,0,0,04/21/2018,home,12973,181,Delta St.,9,True,8,11,-3,loss,100677,487,1630639,2018
1,3,1,1,0,0,0,0,1,0,04/28/2018,away,12973,10,Alabama Huntsville,9,True,5,3,2,win,102564,487,1630639,2018
1,3,1,1,0,0,0,0,0,0,04/28/2018,away,12973,10,Alabama Huntsville,9,True,4,6,-2,loss,102781,487,1630639,2018
4,6,2,0,0,0,0,0,1,0,04/29/2018,away,12973,10,Alabama Huntsville,9,True,5,6,-1,loss,103105,487,1630639,2018
2,4,2,0,0,0,0,0,1,0,05/06/2018,away,12973,429,Mississippi Col.,9,True,4,8,-4,loss,104893,487,1630639,2018
1,1,0,0,0,0,0,0,0,0,05/07/2018,home,12973,181,Delta St.,9,True,5,7,-2,loss,104912,487,1630639,2018
1,1,0,0,0,0,0,0,0,0,05/08/2018,neutral,12973,358,West Ala.,9,True,1,3,-2,loss,105020,487,1630639,2018
