PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/15/2019,away,14781,749,Wake Forest,9,True,1,14,-13,loss,1647612,590,2131012,2019
0,0,0,0,0,0,0,0,0,0,02/16/2019,neutral,14781,251,Georgetown,9,True,6,5,1,win,1647945,590,2131012,2019
0,1,1,0,0,0,0,0,0,0,02/17/2019,neutral,14781,301,Illinois,9,True,0,4,-4,loss,1648244,590,2131012,2019
0,0,0,0,0,0,0,0,0,0,02/22/2019,away,14781,786,William & Mary,9,True,7,3,4,win,1648603,590,2131012,2019
1,2,3,0,0,0,0,0,1,0,02/24/2019,away,14781,786,William & Mary,9,True,3,12,-9,loss,1649243,590,2131012,2019
1,1,2,0,0,0,0,0,1,0,03/01/2019,neutral,14781,251,Georgetown,9,True,0,11,-11,loss,1649853,590,2131012,2019
0,0,0,0,0,0,0,0,0,0,03/02/2019,neutral,14781,609,Saint Louis,10,True,7,9,-2,loss,1650142,590,2131012,2019
1,0,1,0,0,0,0,0,0,0,03/03/2019,away,14781,678,Stetson,9,True,5,11,-6,loss,1650762,590,2131012,2019
0,4,4,0,0,0,0,0,0,0,03/05/2019,away,14781,678,Stetson,9,True,11,4,7,win,1651026,590,2131012,2019
0,4,4,0,0,0,0,0,0,0,03/06/2019,away,14781,678,Stetson,9,True,5,8,-3,loss,1651177,590,2131012,2019
0,0,0,0,0,0,0,0,0,0,03/08/2019,away,14781,646,South Alabama,9,True,1,16,-15,loss,1651285,590,2131012,2019
0,0,0,0,0,0,0,0,0,0,03/08/2019,away,14781,646,South Alabama,9,True,2,12,-10,loss,1651993,590,2131012,2019
0,0,0,0,0,0,0,0,0,0,03/09/2019,away,14781,646,South Alabama,9,True,2,11,-9,loss,1651578,590,2131012,2019
0,0,1,1,0,0,0,0,0,0,03/12/2019,away,14781,236,Fordham,9,True,3,12,-9,loss,1652504,590,2131012,2019
0,0,0,0,0,0,0,0,0,0,03/15/2019,neutral,14781,361,LIU,9,True,6,5,1,win,1653071,590,2131012,2019
0,0,0,0,0,0,0,0,0,0,03/16/2019,neutral,14781,361,LIU,9,True,4,3,1,win,1719091,590,2131012,2019
0,0,0,0,0,0,0,0,0,0,03/16/2019,neutral,14781,361,LIU,9,True,2,3,-1,loss,1719169,590,2131012,2019
0,0,0,0,0,0,0,0,0,0,03/20/2019,away,14781,572,Rhode Island,9,True,6,5,1,win,1654314,590,2131012,2019
0,0,0,0,0,0,0,0,0,0,03/22/2019,away,14781,683,Stony Brook,9,True,9,12,-3,loss,1654631,590,2131012,2019
0,0,0,0,0,0,0,0,0,0,03/23/2019,away,14781,683,Stony Brook,9,True,1,4,-3,loss,1720414,590,2131012,2019
0,0,0,0,0,0,0,0,0,0,03/24/2019,home,14781,683,Stony Brook,9,True,1,8,-7,loss,1655267,590,2131012,2019
