PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,02/19/2016,home,12360,71,Bowling Green,9,True,1,7,-6,loss,292483,198,1639279,2016
0,0,0,0,0,0,0,0,0,02/20/2016,home,12360,71,Bowling Green,9,True,12,1,11,win,292719,198,1639279,2016
0,0,0,0,0,0,0,0,0,02/23/2016,away,12360,742,Virginia Tech,9,True,0,11,-11,loss,293412,198,1639279,2016
0,0,0,0,0,0,0,0,0,02/26/2016,home,12360,505,Northern Ky.,9,True,2,3,-1,loss,293576,198,1639279,2016
0,0,0,0,0,0,0,0,0,02/27/2016,home,12360,505,Northern Ky.,10,True,7,6,1,win,293817,198,1639279,2016
1,0,1,0,0,1,0,0,0,02/28/2016,home,12360,505,Northern Ky.,9,True,12,21,-9,loss,294349,198,1639279,2016
0,0,0,0,0,0,0,0,0,03/02/2016,home,12360,456,UNC Asheville,9,True,9,1,8,win,294848,198,1639279,2016
0,0,0,0,0,0,0,0,0,03/04/2016,home,12360,559,Purdue,9,True,4,2,2,win,295037,198,1639279,2016
0,0,0,0,0,0,0,0,0,03/05/2016,home,12360,559,Purdue,9,True,6,19,-13,loss,295388,198,1639279,2016
0,0,0,0,0,0,0,0,0,03/05/2016,home,12360,559,Purdue,9,True,9,8,1,win,295504,198,1639279,2016
0,0,0,0,0,0,0,0,0,03/06/2016,home,12360,559,Purdue,9,True,8,2,6,win,295828,198,1639279,2016
0,0,0,0,0,0,0,0,0,03/08/2016,away,12360,488,N.C. A&T,9,True,17,5,12,win,296300,198,1639279,2016
0,0,0,0,0,0,0,0,0,03/09/2016,home,12360,694,Tennessee,9,True,2,11,-9,loss,296549,198,1639279,2016
0,0,0,0,0,0,0,0,0,03/11/2016,home,12360,340,La Salle,9,True,4,6,-2,loss,296858,198,1639279,2016
0,0,0,0,0,0,0,0,0,03/12/2016,home,12360,340,La Salle,9,True,4,9,-5,loss,297391,198,1639279,2016
0,0,0,0,0,0,0,0,0,03/12/2016,home,12360,340,La Salle,9,True,6,3,3,win,297648,198,1639279,2016
0,0,0,0,0,0,0,0,0,03/18/2016,home,12360,28755,FGCU,9,True,4,7,-3,loss,298686,198,1639279,2016
0,0,0,0,0,0,0,0,0,03/19/2016,home,12360,28755,FGCU,9,True,6,4,2,win,299037,198,1639279,2016
0,0,0,0,0,0,0,0,0,03/20/2016,home,12360,28755,FGCU,9,True,10,11,-1,loss,299595,198,1639279,2016
0,0,0,0,0,0,0,0,0,03/22/2016,away,12360,792,Winthrop,9,True,7,5,2,win,299967,198,1639279,2016
0,0,0,0,0,0,0,0,0,03/24/2016,away,12360,769,Western Caro.,9,True,14,8,6,win,300491,198,1639279,2016
0,0,0,0,0,0,0,0,0,03/25/2016,away,12360,769,Western Caro.,9,True,11,12,-1,loss,300771,198,1639279,2016
0,0,0,0,0,0,0,0,0,03/26/2016,away,12360,769,Western Caro.,9,True,9,15,-6,loss,301159,198,1639279,2016
0,0,0,0,0,0,0,0,0,03/29/2016,home,12360,563,Radford,9,True,6,5,1,win,301769,198,1639279,2016
0,0,0,0,0,0,0,0,0,04/01/2016,home,12360,244,Furman,9,True,5,6,-1,loss,302303,198,1639279,2016
0,0,0,0,0,0,0,0,0,04/02/2016,home,12360,244,Furman,9,True,6,3,3,win,302571,198,1639279,2016
0,0,0,0,0,0,0,0,0,04/03/2016,home,12360,244,Furman,9,True,13,9,4,win,303157,198,1639279,2016
2,0,0,0,0,0,0,0,0,04/05/2016,home,12360,488,N.C. A&T,9,True,15,5,10,win,303548,198,1639279,2016
0,0,0,0,0,0,0,0,0,04/08/2016,home,12360,406,Mercer,9,True,5,7,-2,loss,304003,198,1639279,2016
0,0,0,0,0,0,0,0,0,04/09/2016,home,12360,406,Mercer,9,True,9,12,-3,loss,304318,198,1639279,2016
1,0,0,0,0,0,0,0,0,04/10/2016,home,12360,406,Mercer,9,True,8,9,-1,loss,304816,198,1639279,2016
0,0,0,0,0,0,0,0,0,04/13/2016,away,12360,456,UNC Asheville,14,True,5,7,-2,loss,305710,198,1639279,2016
