PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
9,0,9,0,0,0,0,0,0,0,02/04/2023,away,16340,0,Providence Christian,9,True,6,12,-6,loss,2389682,89,2671550,2023,3
7,0,8,1,0,0,0,0,0,0,02/04/2023,home,16340,0,Providence Christian,8,True,6,5,1,win,2412105,89,2671550,2023,3
1,0,1,0,0,0,0,0,0,0,02/11/2023,home,16340,557,Puget Sound,9,True,1,11,-10,loss,2390028,89,2671550,2023,3
4,0,4,0,0,0,0,0,0,0,02/11/2023,home,16340,557,Puget Sound,9,True,2,13,-11,loss,2408915,89,2671550,2023,3
9,0,9,0,0,0,0,0,1,0,02/17/2023,away,16340,516,Occidental,9,True,6,9,-3,loss,2390349,89,2671550,2023,3
11,0,12,1,0,0,0,0,0,0,02/18/2023,home,16340,516,Occidental,9,True,1,13,-12,loss,2390619,89,2671550,2023,3
11,2,13,0,0,0,0,0,2,0,02/18/2023,home,16340,516,Occidental,9,True,8,6,2,win,2408944,89,2671550,2023,3
0,0,2,2,0,0,2,0,0,0,03/11/2023,home,16340,0,Bethesda (CA),9,True,2,8,-6,loss,2408170,89,2671550,2023,3
3,0,3,0,0,0,0,0,0,0,03/12/2023,home,16340,0,Bethesda (CA),9,True,4,9,-5,loss,2424186,89,2671550,2023,3
7,0,7,0,0,0,0,0,0,0,03/19/2023,away,16340,515,Oberlin,9,True,14,15,-1,loss,2421118,89,2671550,2023,3
