PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,03/07/2017,away,12560,787,Wm. Paterson,9,True,0,6,-6,loss,209558,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,03/11/2017,neutral,12560,78,SUNY Brockport,9,True,6,0,6,win,210739,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,03/11/2017,neutral,12560,78,SUNY Brockport,9,True,1,7,-6,loss,210766,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,03/12/2017,neutral,12560,777,Westfield St.,9,True,3,2,1,win,211039,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,03/12/2017,neutral,12560,777,Westfield St.,9,True,2,4,-2,loss,211148,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,03/14/2017,neutral,12560,242,Fredonia,9,True,0,1,-1,loss,211408,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,03/14/2017,neutral,12560,242,Fredonia,9,True,6,7,-1,loss,211416,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,03/15/2017,neutral,12560,221,FDU-Florham,9,True,6,3,3,win,211569,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,03/15/2017,neutral,12560,221,FDU-Florham,9,True,4,8,-4,loss,211576,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,03/23/2017,home,12560,329,Kean,9,True,2,6,-4,loss,213315,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,03/24/2017,home,12560,724,Merchant Marine,9,True,12,4,8,win,213660,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,03/24/2017,home,12560,724,Merchant Marine,9,True,5,0,5,win,213725,27892,1888420,2017
1,1,0,0,0,0,1,0,0,0,03/26/2017,home,12560,1468,Mt. St. Mary (NY),9,True,3,11,-8,loss,214515,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,03/26/2017,home,12560,1468,Mt. St. Mary (NY),9,True,3,0,3,win,214554,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,03/29/2017,away,12560,564,Ramapo,9,True,8,16,-8,loss,214979,27892,1888420,2017
0,0,0,0,0,0,1,0,0,0,04/01/2017,home,12560,30029,Purchase,9,True,4,0,4,win,215585,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,04/01/2017,home,12560,30029,Purchase,9,True,9,0,9,win,215732,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,04/02/2017,away,12560,524,Old Westbury,9,True,10,9,1,win,216178,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,04/02/2017,away,12560,524,Old Westbury,9,True,1,2,-1,loss,216252,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,04/07/2017,home,12560,279,Lehman,9,True,14,4,10,win,217249,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,04/07/2017,home,12560,279,Lehman,9,True,5,3,2,win,217261,27892,1888420,2017
0,1,1,0,0,0,0,0,0,0,04/08/2017,home,12560,451,CMSV,9,True,7,1,6,win,217439,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,04/08/2017,home,12560,451,CMSV,9,True,5,4,1,win,217648,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,04/09/2017,home,12560,30072,St. Joseph's (Brkln),9,True,8,2,6,win,218185,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,04/09/2017,home,12560,30072,St. Joseph's (Brkln),9,True,3,4,-1,loss,218277,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,04/11/2017,away,12560,712,TCNJ,9,True,2,15,-13,loss,218707,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,04/12/2017,home,12560,679,Stevens,9,True,14,4,10,win,218871,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,04/13/2017,home,12560,58,Baruch,9,True,4,0,4,win,219231,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,04/13/2017,home,12560,58,Baruch,9,True,6,5,1,win,219245,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,04/23/2017,away,12560,1340,St. Joseph's (L.I.),9,True,8,2,6,win,222287,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,04/23/2017,away,12560,1340,St. Joseph's (L.I.),9,True,2,7,-5,loss,222384,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,04/27/2017,away,12560,814,Yeshiva,9,True,12,1,11,win,223002,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,04/27/2017,away,12560,814,Yeshiva,9,True,34,0,34,win,223014,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,04/29/2017,away,12560,478,SUNY Maritime,9,True,11,2,9,win,223646,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,04/29/2017,away,12560,478,SUNY Maritime,9,True,0,1,-1,loss,223822,27892,1888420,2017
0,0,0,0,0,0,0,0,0,0,05/03/2017,home,12560,724,Merchant Marine,9,True,0,2,-2,loss,224591,27892,1888420,2017
