TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,4,3,0,0,0,0,0,0,0,03/04/2017,neutral,12560,641,Simpson,9,True,4,3,1,win,208869,42,1551781,2017
2,5,2,1,0,0,0,0,1,0,03/04/2017,neutral,12560,641,Simpson,9,True,10,2,8,win,208884,42,1551781,2017
5,8,3,0,0,0,0,0,1,0,03/05/2017,neutral,12560,30038,Bethany Lutheran,9,True,17,5,12,win,209248,42,1551781,2017
0,2,2,0,0,0,0,0,0,0,03/05/2017,neutral,12560,747,Wabash,9,True,9,6,3,win,209249,42,1551781,2017
0,0,0,0,0,0,0,0,0,0,03/06/2017,neutral,12560,21772,Newbury,9,True,12,1,11,win,209459,42,1551781,2017
1,6,5,0,0,0,0,0,1,0,03/08/2017,neutral,12560,21772,Newbury,9,True,11,1,10,win,209870,42,1551781,2017
1,4,3,0,0,0,0,0,1,0,03/09/2017,neutral,12560,30039,North Central (MN),9,True,14,0,14,win,210008,42,1551781,2017
0,0,0,0,0,0,0,0,0,0,03/10/2017,neutral,12560,30039,North Central (MN),9,True,15,9,6,win,210306,42,1551781,2017
4,5,1,0,0,0,0,0,1,0,03/10/2017,neutral,12560,621,Salem St.,9,True,8,22,-14,loss,210307,42,1551781,2017
2,5,3,0,0,0,0,0,0,0,03/11/2017,neutral,12560,30038,Bethany Lutheran,9,True,9,3,6,win,210706,42,1551781,2017
5,6,1,0,0,0,0,0,1,0,03/17/2017,neutral,12560,612,Saint Mary's (MN),9,True,0,10,-10,loss,211900,42,1551781,2017
5,8,3,0,0,0,0,0,1,0,03/17/2017,neutral,12560,114,Calvin,9,True,8,5,3,win,211901,42,1551781,2017
1,4,2,1,0,0,0,0,0,0,03/18/2017,away,12560,778,Wheaton (IL),9,True,0,1,-1,loss,212131,42,1551781,2017
3,6,3,0,0,0,0,0,1,0,03/24/2017,away,12560,747,Wabash,9,True,8,9,-1,loss,213664,42,1551781,2017
3,6,3,0,0,0,0,0,0,0,03/24/2017,away,12560,747,Wabash,9,True,4,8,-4,loss,213697,42,1551781,2017
4,4,0,0,0,0,0,0,0,0,03/25/2017,away,12560,747,Wabash,9,True,0,5,-5,loss,214203,42,1551781,2017
2,5,3,0,0,0,0,0,1,0,04/02/2017,away,12560,1036,Concordia Wisconsin,9,True,5,6,-1,loss,216222,42,1551781,2017
4,6,2,0,0,0,0,0,1,0,04/02/2017,away,12560,1036,Concordia Wisconsin,9,True,5,3,2,win,216292,42,1551781,2017
1,2,1,0,0,0,0,0,1,0,04/04/2017,home,12560,1332,Dominican (IL),10,True,4,3,1,win,216738,42,1551781,2017
1,2,1,0,0,0,0,0,0,0,04/04/2017,home,12560,1332,Dominican (IL),9,True,6,2,4,win,216752,42,1551781,2017
6,10,3,1,0,0,0,0,0,0,04/08/2017,home,12560,160,Concordia Chicago,9,True,0,13,-13,loss,217457,42,1551781,2017
2,2,0,0,0,0,0,0,0,0,04/08/2017,home,12560,160,Concordia Chicago,9,True,4,12,-8,loss,217667,42,1551781,2017
2,3,1,0,0,0,0,0,0,0,04/09/2017,away,12560,582,Rockford,9,True,3,8,-5,loss,218251,42,1551781,2017
6,13,6,1,0,0,0,0,2,0,04/09/2017,away,12560,582,Rockford,9,True,11,6,5,win,218338,42,1551781,2017
0,1,1,0,0,0,0,0,1,0,04/12/2017,home,12560,492,North Central (IL),9,True,14,4,10,win,218876,42,1551781,2017
4,6,2,0,0,0,0,0,1,0,04/15/2017,home,12560,1164,Lakeland,9,True,25,6,19,win,219972,42,1551781,2017
2,4,2,0,0,0,0,0,1,0,04/15/2017,home,12560,1164,Lakeland,9,True,19,1,18,win,220127,42,1551781,2017
3,6,3,0,0,0,0,0,1,0,04/17/2017,away,12560,296,Benedictine (IL),9,True,2,7,-5,loss,220492,42,1551781,2017
2,3,1,0,0,0,0,0,0,0,04/17/2017,away,12560,296,Benedictine (IL),9,True,3,7,-4,loss,220520,42,1551781,2017
3,6,3,0,0,0,0,0,1,0,04/18/2017,home,12560,121,Carthage,9,True,5,19,-14,loss,220809,42,1551781,2017
4,7,3,0,0,0,0,0,0,0,04/22/2017,home,12560,1196,Marian (WI),9,True,4,2,2,win,221560,42,1551781,2017
2,7,5,0,0,0,0,0,1,0,04/22/2017,home,12560,1196,Marian (WI),9,True,9,8,1,win,221739,42,1551781,2017
0,2,1,1,0,0,0,0,0,0,04/23/2017,away,12560,20220,MSOE,9,True,6,8,-2,loss,222246,42,1551781,2017
0,3,3,0,0,0,0,0,0,0,04/23/2017,away,12560,20220,MSOE,9,True,6,4,2,win,222414,42,1551781,2017
3,7,4,0,0,0,0,0,1,0,04/28/2017,away,12560,1066,Edgewood,12,True,4,2,2,win,223407,42,1551781,2017
1,1,0,0,0,0,0,0,0,0,05/02/2017,neutral,12560,1066,Edgewood,9,True,16,0,16,win,224513,42,1551781,2017
2,5,3,0,0,0,0,0,1,0,05/06/2017,home,12560,8911,Wis. Lutheran,9,True,9,3,6,win,225093,42,1551781,2017
2,3,1,0,0,0,0,0,0,0,05/06/2017,home,12560,8911,Wis. Lutheran,9,True,9,1,8,win,225192,42,1551781,2017
0,6,5,1,0,0,0,0,0,0,05/11/2017,neutral,12560,20220,MSOE,9,True,8,0,8,win,225970,42,1551781,2017
4,11,7,0,0,0,0,0,3,0,05/11/2017,away,12560,1036,Concordia Wisconsin,9,True,6,11,-5,loss,225932,42,1551781,2017
3,5,2,0,0,0,0,0,0,0,05/12/2017,neutral,12560,296,Benedictine (IL),9,True,6,5,1,win,226174,42,1551781,2017
2,4,2,0,0,0,0,0,1,0,05/12/2017,neutral,12560,20220,MSOE,9,True,2,3,-1,loss,226260,42,1551781,2017
