PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,1,1,0,0,0,0,0,0,0,02/17/2023,neutral,16340,314,Jackson St.,9,True,5,4,1,win,2390490,665,2670858,2023,1
0,4,4,0,0,0,0,0,0,0,02/18/2023,neutral,16340,261,Grambling,9,True,4,3,1,win,2390785,665,2670858,2023,1
1,1,3,1,0,0,0,0,0,0,02/19/2023,neutral,16340,699,Texas Southern,9,True,11,1,10,win,2391064,665,2670858,2023,1
2,2,4,0,0,0,0,0,1,0,02/21/2023,away,16340,365,LSU,9,True,4,18,-14,loss,2391199,665,2670858,2023,1
1,1,2,0,0,0,0,0,0,0,02/24/2023,neutral,16340,228,Florida A&M,9,True,6,12,-6,loss,2391428,665,2670858,2023,1
0,1,2,1,0,0,0,0,0,0,02/25/2023,neutral,16340,7,Alabama St.,9,True,5,7,-2,loss,2391990,665,2670858,2023,1
1,6,7,0,0,0,0,0,1,0,02/26/2023,neutral,16340,6,Alabama A&M,9,True,9,7,2,win,2392301,665,2670858,2023,1
1,1,2,0,0,0,0,0,0,0,03/03/2023,neutral,16340,312,Iowa,9,True,8,20,-12,loss,2392732,665,2670858,2023,1
1,0,1,0,0,0,0,0,0,0,03/04/2023,neutral,16340,541,Pepperdine,9,True,0,16,-16,loss,2393035,665,2670858,2023,1
0,1,1,0,0,0,0,0,0,0,03/05/2023,away,16340,646,South Alabama,9,True,3,8,-5,loss,2393654,665,2670858,2023,1
