TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
2,2,0,0,0,0,0,0,0,0,02/17/2017,away,12560,458,Charlotte,9,True,3,6,-3,loss,205831,768,1773595,2017
4,4,0,0,0,0,0,0,0,0,02/18/2017,away,12560,458,Charlotte,9,True,2,13,-11,loss,206041,768,1773595,2017
3,3,0,0,0,0,0,0,0,0,02/19/2017,away,12560,458,Charlotte,9,True,6,3,3,win,206442,768,1773595,2017
0,1,1,0,0,0,0,0,0,0,02/24/2017,neutral,12560,248,George Mason,9,True,5,3,2,win,207113,768,1773595,2017
2,2,0,0,0,0,0,0,0,0,02/25/2017,away,12560,149,Coastal Carolina,9,True,22,9,13,win,207301,768,1773595,2017
1,1,0,0,0,0,0,0,0,0,02/26/2017,neutral,12560,47,Ball St.,9,True,4,1,3,win,207861,768,1773595,2017
0,1,1,0,0,0,0,0,0,0,02/27/2017,away,12560,149,Coastal Carolina,9,True,4,1,3,win,207959,768,1773595,2017
4,4,0,0,0,0,0,0,0,0,03/02/2017,away,12560,483,Nicholls,9,True,8,1,7,win,208189,768,1773595,2017
2,2,0,0,0,0,0,0,0,0,03/03/2017,away,12560,718,Tulane,9,True,8,9,-1,loss,208306,768,1773595,2017
3,3,0,0,0,0,0,0,0,0,03/04/2017,away,12560,718,Tulane,9,True,0,6,-6,loss,208559,768,1773595,2017
2,2,0,0,0,0,0,0,0,0,03/05/2017,away,12560,718,Tulane,9,True,18,5,13,win,209068,768,1773595,2017
1,2,1,0,0,0,0,0,0,0,03/08/2017,away,12560,655,Southeastern La.,12,True,2,4,-2,loss,209756,768,1773595,2017
1,1,0,0,0,0,0,0,0,0,03/10/2017,away,12560,523,Old Dominion,9,True,4,8,-4,loss,210398,768,1773595,2017
0,0,0,0,0,0,0,0,0,0,03/10/2017,away,12560,523,Old Dominion,9,True,3,1,2,win,210423,768,1773595,2017
1,1,0,0,0,0,0,0,0,0,03/11/2017,away,12560,523,Old Dominion,9,True,4,7,-3,loss,210536,768,1773595,2017
3,3,0,0,0,0,0,0,0,0,03/17/2017,away,12560,51,Baylor,9,True,7,1,6,win,211767,768,1773595,2017
4,4,0,0,0,0,0,0,0,0,03/18/2017,away,12560,51,Baylor,9,True,6,5,1,win,212076,768,1773595,2017
3,3,0,0,0,0,0,0,0,0,03/19/2017,away,12560,51,Baylor,9,True,1,5,-4,loss,212561,768,1773595,2017
1,1,0,0,0,0,0,0,0,0,03/24/2017,home,12560,316,Jacksonville,9,True,5,3,2,win,213469,768,1773595,2017
1,1,0,0,0,0,0,0,0,0,03/25/2017,home,12560,316,Jacksonville,9,True,8,1,7,win,214226,768,1773595,2017
4,4,0,0,0,0,0,0,0,0,03/25/2017,home,12560,316,Jacksonville,9,True,2,8,-6,loss,214288,768,1773595,2017
1,1,0,0,0,0,0,0,0,0,03/28/2017,away,12560,545,Pittsburgh,9,True,8,4,4,win,214823,768,1773595,2017
0,0,0,0,0,0,0,0,0,0,03/31/2017,away,12560,521,Oklahoma St.,9,True,2,3,-1,loss,215313,768,1773595,2017
2,2,0,0,0,0,0,0,0,0,04/01/2017,away,12560,521,Oklahoma St.,10,True,5,3,2,win,215526,768,1773595,2017
6,6,0,0,0,0,0,0,0,0,04/02/2017,away,12560,521,Oklahoma St.,9,True,9,8,1,win,216099,768,1773595,2017
1,1,0,0,0,0,0,0,0,0,04/04/2017,home,12560,388,Marshall,9,True,14,7,7,win,216671,768,1773595,2017
1,2,1,0,0,0,0,0,1,0,04/05/2017,home,12560,444,Morehead St.,9,True,5,1,4,win,216911,768,1773595,2017
2,2,0,0,0,0,0,0,0,0,04/07/2017,home,12560,328,Kansas,9,True,10,1,9,win,217132,768,1773595,2017
0,0,0,0,0,0,0,0,0,0,04/08/2017,home,12560,328,Kansas,9,True,8,0,8,win,217359,768,1773595,2017
1,1,0,0,0,0,0,0,0,0,04/09/2017,home,12560,328,Kansas,9,True,2,7,-5,loss,218086,768,1773595,2017
3,3,0,0,0,0,0,0,0,0,04/11/2017,away,12560,392,Maryland,9,True,6,7,-1,loss,218639,768,1773595,2017
1,1,0,0,0,0,0,0,0,0,04/14/2017,home,12560,698,TCU,9,True,5,4,1,win,219385,768,1773595,2017
1,1,0,0,0,0,0,0,0,0,04/15/2017,home,12560,698,TCU,9,True,6,8,-2,loss,219879,768,1773595,2017
0,0,0,0,0,0,0,0,0,0,04/16/2017,home,12560,698,TCU,9,True,5,4,1,win,220413,768,1773595,2017
2,2,0,0,0,0,0,0,0,0,04/18/2017,away,12560,388,Marshall,9,True,8,4,4,win,220625,768,1773595,2017
0,0,0,0,0,0,0,0,0,0,04/21/2017,away,12560,327,Kansas St.,9,True,9,7,2,win,221155,768,1773595,2017
3,3,0,0,0,0,0,0,0,0,04/22/2017,away,12560,327,Kansas St.,9,True,4,8,-4,loss,221448,768,1773595,2017
1,1,0,0,0,0,0,0,0,0,04/23/2017,away,12560,327,Kansas St.,9,True,4,11,-7,loss,222069,768,1773595,2017
1,1,0,0,0,0,0,0,0,0,04/25/2017,away,12560,742,Virginia Tech,9,True,8,6,2,win,222640,768,1773595,2017
0,0,0,0,0,0,0,0,0,0,04/28/2017,home,12560,522,Oklahoma,9,True,4,2,2,win,223128,768,1773595,2017
2,2,0,0,0,0,0,0,0,0,04/29/2017,home,12560,522,Oklahoma,9,True,1,3,-2,loss,223527,768,1773595,2017
1,1,0,0,0,0,0,0,0,0,04/30/2017,home,12560,522,Oklahoma,10,True,4,7,-3,loss,224103,768,1773595,2017
1,1,0,0,0,0,0,0,0,0,05/02/2017,home,12560,204,Eastern Mich.,9,True,17,1,16,win,224432,768,1773595,2017
0,0,0,0,0,0,0,0,0,0,05/06/2017,home,12560,700,Texas Tech,9,True,3,4,-1,loss,225230,768,1773595,2017
5,5,0,0,0,0,0,0,0,0,05/06/2017,home,12560,700,Texas Tech,9,True,0,1,-1,loss,225333,768,1773595,2017
0,0,0,0,0,0,0,0,0,0,05/07/2017,home,12560,700,Texas Tech,9,True,3,2,1,win,225463,768,1773595,2017
3,3,0,0,0,0,0,0,0,0,05/09/2017,home,12560,539,Penn St.,9,True,5,6,-1,loss,225796,768,1773595,2017
3,3,0,0,0,0,0,0,0,0,05/10/2017,neutral,12560,539,Penn St.,9,True,4,2,2,win,225918,768,1773595,2017
0,0,0,0,0,0,0,0,0,0,05/13/2017,home,12560,1092,Gardner-Webb,9,True,15,5,10,win,226317,768,1773595,2017
3,3,0,0,0,0,0,0,0,0,05/14/2017,home,12560,1092,Gardner-Webb,9,True,4,3,1,win,226522,768,1773595,2017
3,3,0,0,0,0,0,0,0,0,05/16/2017,home,12560,545,Pittsburgh,9,True,2,0,2,win,226667,768,1773595,2017
1,1,0,0,0,0,0,0,0,0,05/19/2017,away,12560,703,Texas,9,True,2,6,-4,loss,226991,768,1773595,2017
0,0,0,0,0,0,0,0,0,0,05/20/2017,away,12560,703,Texas,9,True,4,3,1,win,227197,768,1773595,2017
0,0,0,0,0,0,0,0,0,0,05/21/2017,away,12560,703,Texas,9,True,4,9,-5,loss,227276,768,1773595,2017
3,3,0,0,0,0,0,0,0,0,05/24/2017,neutral,12560,51,Baylor,9,True,11,1,10,win,227369,768,1773595,2017
3,3,0,0,0,0,0,0,0,0,05/25/2017,neutral,12560,521,Oklahoma St.,9,True,4,8,-4,loss,227437,768,1773595,2017
0,0,0,0,0,0,0,0,0,0,05/26/2017,neutral,12560,700,Texas Tech,10,True,12,7,5,win,227527,768,1773595,2017
1,1,0,0,0,0,0,0,0,0,05/27/2017,neutral,12560,521,Oklahoma St.,10,True,3,4,-1,loss,227610,768,1773595,2017
2,2,0,0,0,0,0,0,0,0,06/02/2017,neutral,12560,392,Maryland,9,True,9,1,8,win,227705,768,1773595,2017
2,3,1,0,0,0,0,0,1,0,06/03/2017,away,12560,749,Wake Forest,9,True,3,4,-1,loss,227711,768,1773595,2017
3,3,0,0,0,0,0,0,0,0,06/04/2017,neutral,12560,392,Maryland,9,True,8,5,3,win,227763,768,1773595,2017
2,2,0,0,0,0,0,0,0,0,06/04/2017,home,12560,749,Wake Forest,9,True,8,12,-4,loss,227745,768,1773595,2017
