PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,4,0,0,0,0,0,1,0,02/19/2016,away,12360,346,Lamar University,9,True,1,2,-1,loss,292423,654,1644514,2016
4,2,0,0,0,0,0,1,0,02/20/2016,away,12360,346,Lamar University,10,True,1,2,-1,loss,292674,654,1644514,2016
0,3,0,0,0,0,0,0,0,02/21/2016,away,12360,346,Lamar University,9,True,2,5,-3,loss,293126,654,1644514,2016
2,2,0,0,0,0,0,0,0,02/22/2016,away,12360,17,Alcorn,9,True,17,4,13,win,293382,654,1644514,2016
1,4,0,0,0,0,0,0,0,02/26/2016,away,12360,2678,Ark.-Pine Bluff,10,True,10,0,10,win,293581,654,1644514,2016
0,3,0,0,0,0,0,0,0,02/27/2016,away,12360,2678,Ark.-Pine Bluff,9,True,9,2,7,win,293822,654,1644514,2016
1,1,1,0,0,0,0,0,0,02/28/2016,away,12360,2678,Ark.-Pine Bluff,9,True,8,2,6,win,294354,654,1644514,2016
1,2,0,0,0,0,0,0,0,03/02/2016,away,12360,659,Southern Ill.,9,True,5,6,-1,loss,294893,654,1644514,2016
3,1,0,0,0,0,0,1,0,03/04/2016,home,12360,1004,Central Ark.,9,True,6,0,6,win,295041,654,1644514,2016
1,1,0,0,0,0,0,0,0,03/05/2016,home,12360,1004,Central Ark.,9,True,0,1,-1,loss,295281,654,1644514,2016
0,0,0,0,0,0,0,0,0,03/06/2016,home,12360,1004,Central Ark.,9,True,6,2,4,win,295832,654,1644514,2016
1,3,0,0,0,0,0,1,0,03/08/2016,away,12360,433,Ole Miss,9,True,2,10,-8,loss,296309,654,1644514,2016
0,2,0,0,0,0,0,0,0,03/09/2016,away,12360,433,Ole Miss,9,True,4,6,-2,loss,296531,654,1644514,2016
0,2,1,0,0,0,0,1,0,03/11/2016,away,12360,202,Eastern Ky.,9,True,2,1,1,win,296847,654,1644514,2016
0,3,0,0,0,0,0,0,0,03/12/2016,away,12360,202,Eastern Ky.,9,True,7,3,4,win,297608,654,1644514,2016
2,4,1,0,0,0,0,1,0,03/12/2016,away,12360,202,Eastern Ky.,12,True,4,1,3,win,297656,654,1644514,2016
