TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,1,0,0,0,0,0,0,0,0,03/11/2017,neutral,12560,684,Suffolk,9,True,3,9,-6,loss,210722,564,1782315,2017
0,0,0,0,0,0,0,0,0,0,03/12/2017,neutral,12560,8981,Endicott,9,True,1,6,-5,loss,211056,564,1782315,2017
0,2,1,1,0,0,0,0,0,0,03/13/2017,neutral,12560,779,Wheaton (MA),9,True,0,7,-7,loss,211200,564,1782315,2017
0,2,2,0,0,0,0,0,0,0,03/14/2017,neutral,12560,300,Ill. Wesleyan,14,True,4,3,1,win,211366,564,1782315,2017
1,4,3,0,0,0,0,0,0,0,03/15/2017,neutral,12560,656,UMass Dartmouth,9,True,7,3,4,win,211526,564,1782315,2017
1,5,2,2,0,0,0,0,0,0,03/16/2017,neutral,12560,795,Wis.-La Crosse,9,True,3,5,-2,loss,211623,564,1782315,2017
0,0,0,0,0,0,0,0,0,0,03/17/2017,neutral,12560,802,Wis.-Stevens Point,9,True,6,4,2,win,211938,564,1782315,2017
0,0,0,0,0,0,0,0,0,0,03/17/2017,neutral,12560,802,Wis.-Stevens Point,9,True,15,5,10,win,211957,564,1782315,2017
0,0,0,0,0,0,0,0,0,0,03/18/2017,neutral,12560,662,Southern Me.,9,True,11,12,-1,loss,212365,564,1782315,2017
0,0,0,0,0,0,0,0,0,0,03/24/2017,away,12560,190,Drew,9,True,5,6,-1,loss,213400,564,1782315,2017
0,0,0,0,0,0,0,0,0,0,03/25/2017,neutral,12560,475,SUNY New Paltz,9,True,1,5,-4,loss,214307,564,1782315,2017
0,0,0,0,0,0,0,0,0,0,03/25/2017,neutral,12560,475,SUNY New Paltz,9,True,9,3,6,win,214321,564,1782315,2017
1,3,2,0,0,0,0,0,0,0,03/29/2017,home,12560,27892,Farmingdale St.,9,True,16,8,8,win,214979,564,1782315,2017
1,1,0,0,0,0,0,0,0,0,04/02/2017,away,12560,259,Rowan,9,True,0,4,-4,loss,216168,564,1782315,2017
0,3,3,0,0,0,0,0,0,0,04/02/2017,away,12560,259,Rowan,9,True,3,2,1,win,216242,564,1782315,2017
1,2,1,0,0,0,0,0,0,0,04/03/2017,home,12560,770,WestConn,9,True,2,6,-4,loss,216503,564,1782315,2017
0,0,0,0,0,0,0,0,0,0,04/05/2017,home,12560,679,Stevens,9,True,5,6,-1,loss,216850,564,1782315,2017
1,3,2,0,0,0,0,0,0,0,04/07/2017,away,12560,329,Kean,9,True,8,2,6,win,217103,564,1782315,2017
0,2,2,0,0,0,0,0,0,0,04/08/2017,home,12560,712,TCNJ,9,True,0,6,-6,loss,217501,564,1782315,2017
0,3,3,0,0,0,0,0,0,0,04/08/2017,home,12560,712,TCNJ,9,True,6,3,3,win,217670,564,1782315,2017
0,3,2,1,0,0,0,0,0,0,04/09/2017,home,12560,329,Kean,9,True,1,4,-3,loss,218059,564,1782315,2017
3,8,5,0,0,0,0,0,1,0,04/11/2017,away,12560,675,Staten Island,12,True,8,9,-1,loss,218645,564,1782315,2017
0,5,4,1,0,0,0,0,0,0,04/12/2017,away,12560,524,Old Westbury,9,True,0,4,-4,loss,218881,564,1782315,2017
0,2,2,0,0,0,0,0,0,0,04/13/2017,away,12560,319,New Jersey City,10,True,5,3,2,win,219139,564,1782315,2017
1,5,3,1,0,0,0,0,0,0,04/14/2017,home,12560,319,New Jersey City,9,True,6,2,4,win,219356,564,1782315,2017
1,5,2,2,0,0,0,0,0,0,04/15/2017,away,12560,588,Rutgers-Camden,9,True,9,3,6,win,220352,564,1782315,2017
0,3,3,0,0,0,0,0,0,0,04/15/2017,away,12560,588,Rutgers-Camden,9,True,11,3,8,win,220376,564,1782315,2017
1,2,1,0,0,0,0,0,0,0,04/18/2017,home,12560,1340,St. Joseph's (L.I.),9,True,5,4,1,win,220628,564,1782315,2017
0,1,1,0,0,0,0,0,0,0,04/20/2017,away,12560,787,Wm. Paterson,9,True,14,7,7,win,221063,564,1782315,2017
0,2,2,0,0,0,0,0,0,0,04/21/2017,home,12560,787,Wm. Paterson,9,True,19,4,15,win,221202,564,1782315,2017
2,7,5,0,0,0,0,0,0,0,04/22/2017,away,12560,589,Rutgers-Newark,9,True,18,0,18,win,221966,564,1782315,2017
0,0,0,0,0,0,0,0,0,0,04/22/2017,away,12560,589,Rutgers-Newark,9,True,14,2,12,win,222003,564,1782315,2017
0,0,0,0,0,0,0,0,0,0,04/27/2017,home,12560,442,Montclair St.,9,True,2,0,2,win,222973,564,1782315,2017
3,6,3,0,0,0,0,0,2,0,04/28/2017,away,12560,442,Montclair St.,9,True,13,4,9,win,223053,564,1782315,2017
1,4,2,1,0,0,0,0,0,0,04/29/2017,home,12560,681,Stockton,9,True,4,1,3,win,223637,564,1782315,2017
0,2,1,1,0,0,0,0,0,0,04/29/2017,home,12560,681,Stockton,9,True,7,3,4,win,223770,564,1782315,2017
0,1,1,0,0,0,0,0,0,0,05/02/2017,home,12560,329,Kean,9,True,3,4,-1,loss,224478,564,1782315,2017
1,4,2,1,0,0,0,0,0,0,05/06/2017,neutral,12560,787,Wm. Paterson,9,True,6,1,5,win,225303,564,1782315,2017
0,3,2,1,0,0,0,0,0,0,05/07/2017,neutral,12560,589,Rutgers-Newark,9,True,7,6,1,win,225702,564,1782315,2017
1,3,2,0,0,0,0,0,0,0,05/08/2017,neutral,12560,259,Rowan,10,True,4,3,1,win,225743,564,1782315,2017
0,1,1,0,0,0,0,0,0,0,05/08/2017,neutral,12560,712,TCNJ,9,True,6,7,-1,loss,225756,564,1782315,2017
0,0,0,0,0,0,0,0,0,0,05/11/2017,away,12560,783,Widener,9,True,8,4,4,win,225997,564,1782315,2017
