PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1,0,0,0,0,0,0,0,02/20/2023,neutral,16340,164,UConn,9,True,10,5,5,win,2391073,518,2487172,2023,1
2,0,2,0,0,0,0,0,0,0,02/24/2023,neutral,16340,260,Gonzaga,10,True,9,11,-2,loss,2391506,518,2487172,2023,1
1,0,1,0,0,0,0,0,0,0,02/26/2023,neutral,16340,260,Gonzaga,9,True,8,2,6,win,2392295,518,2487172,2023,1
1,0,1,0,0,0,0,0,0,0,03/03/2023,neutral,16340,430,Mississippi St.,9,True,8,3,5,win,2392882,518,2487172,2023,1
1,1,2,0,0,0,0,0,0,0,03/05/2023,neutral,16340,522,Oklahoma,9,True,12,9,3,win,2393664,518,2487172,2023,1
1,0,1,0,0,0,0,0,0,0,03/11/2023,away,16340,94,CSU Bakersfield,9,True,17,5,12,win,2394508,518,2487172,2023,1
1,0,1,0,0,0,0,0,0,0,03/12/2023,away,16340,94,CSU Bakersfield,9,True,9,5,4,win,2394909,518,2487172,2023,1
2,0,2,0,0,0,0,0,0,0,03/22/2023,home,16340,709,Toledo,9,True,6,4,2,win,2397228,518,2487172,2023,1
2,0,2,0,0,0,0,0,0,0,03/26/2023,away,16340,306,Indiana,9,True,6,9,-3,loss,2397517,518,2487172,2023,1
1,0,1,0,0,0,0,0,0,0,03/26/2023,away,16340,306,Indiana,9,True,5,7,-2,loss,2398139,518,2487172,2023,1
2,0,3,1,0,0,0,0,0,0,03/28/2023,home,16340,812,Xavier,9,True,1,8,-7,loss,2398555,518,2487172,2023,1
4,0,4,0,0,0,0,0,1,0,03/31/2023,home,16340,428,Minnesota,9,True,2,3,-1,loss,2398981,518,2487172,2023,1
1,0,1,0,0,0,0,0,1,0,04/08/2023,away,16340,416,Michigan St.,9,True,3,16,-13,loss,2401221,518,2487172,2023,1
2,0,2,0,0,0,0,0,0,0,04/23/2023,away,16340,539,Penn St.,9,True,3,15,-12,loss,2404172,518,2487172,2023,1
1,0,1,0,0,0,0,0,0,0,05/13/2023,home,16340,459,UNC Greensboro,9,True,5,1,4,win,2407058,518,2487172,2023,1
