PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,2,2,0,0,0,0,0,0,0,02/16/2018,home,12973,742,Virginia Tech,9,True,17,2,15,win,85271,149,1651581,2018
0,1,0,1,0,0,0,0,0,0,02/17/2018,home,12973,522,Oklahoma,10,True,4,3,1,win,85482,149,1651581,2018
1,5,2,2,0,0,0,0,0,0,02/18/2018,home,12973,327,Kansas St.,10,True,4,3,1,win,85812,149,1651581,2018
0,3,3,0,0,0,0,0,0,0,02/19/2018,home,12973,306,Indiana,9,True,5,6,-1,loss,86039,149,1651581,2018
1,7,5,1,0,0,0,0,0,0,02/21/2018,away,12973,1014,Col. of Charleston,9,True,13,0,13,win,86196,149,1651581,2018
1,1,0,0,0,0,0,0,0,0,02/23/2018,home,12973,301,Illinois,9,True,6,4,2,win,86316,149,1651581,2018
0,4,4,0,0,0,0,0,0,0,02/24/2018,home,12973,301,Illinois,9,True,6,7,-1,loss,86560,149,1651581,2018
2,7,5,0,0,0,0,0,0,0,02/25/2018,home,12973,768,West Virginia,9,True,5,2,3,win,86963,149,1651581,2018
0,3,3,0,0,0,0,0,0,0,02/25/2018,home,12973,740,VCU,9,True,15,5,10,win,87102,149,1651581,2018
0,1,1,0,0,0,0,0,0,0,02/28/2018,home,12973,460,UNCW,9,True,10,5,5,win,87441,149,1651581,2018
0,5,4,1,0,0,0,0,1,0,03/02/2018,home,12973,47,Ball St.,9,True,6,3,3,win,87631,149,1651581,2018
0,1,1,0,0,0,0,0,0,0,03/03/2018,home,12973,392,Maryland,9,True,6,7,-1,loss,87846,149,1651581,2018
2,5,2,1,0,0,0,0,1,0,03/04/2018,home,12973,563,Radford,9,True,13,7,6,win,88375,149,1651581,2018
2,7,5,0,0,0,0,0,2,0,03/07/2018,home,12973,749,Wake Forest,9,True,19,3,16,win,89101,149,1651581,2018
3,6,1,2,0,0,0,0,0,0,03/09/2018,home,12973,19651,High Point,9,True,5,8,-3,loss,89423,149,1651581,2018
2,6,4,0,0,0,0,0,0,0,03/10/2018,home,12973,518,Ohio St.,9,True,10,8,2,win,89789,149,1651581,2018
0,2,2,0,0,0,0,0,0,0,03/11/2018,home,12973,19651,High Point,9,True,2,3,-1,loss,90333,149,1651581,2018
2,6,4,0,0,0,0,0,2,0,03/11/2018,home,12973,518,Ohio St.,9,True,5,7,-2,loss,90334,149,1651581,2018
1,2,1,0,0,0,0,0,0,0,03/13/2018,home,12973,164,UConn,9,True,10,12,-2,loss,90721,149,1651581,2018
1,2,1,0,0,0,0,0,0,0,03/16/2018,away,12973,30,Arkansas St.,9,True,3,1,2,win,91262,149,1651581,2018
0,2,1,1,0,0,0,0,0,0,03/17/2018,away,12973,30,Arkansas St.,9,True,26,14,12,win,91588,149,1651581,2018
1,4,3,0,0,0,0,0,1,0,03/18/2018,away,12973,30,Arkansas St.,9,True,8,3,5,win,92138,149,1651581,2018
0,3,3,0,0,0,0,0,0,0,03/20/2018,home,12973,147,Clemson,9,True,9,5,4,win,92548,149,1651581,2018
0,1,1,0,0,0,0,0,1,0,03/23/2018,home,12973,670,Texas St.,9,True,8,0,8,win,92887,149,1651581,2018
1,3,2,0,0,0,0,0,0,0,03/24/2018,home,12973,670,Texas St.,9,True,7,3,4,win,93385,149,1651581,2018
0,5,5,0,0,0,0,0,0,0,03/24/2018,home,12973,670,Texas St.,9,True,11,3,8,win,93491,149,1651581,2018
1,3,1,1,0,0,0,0,0,0,03/27/2018,away,12973,1014,Col. of Charleston,9,True,4,11,-7,loss,94147,149,1651581,2018
2,4,2,0,0,0,0,0,0,0,03/29/2018,away,12973,253,Ga. Southern,9,True,7,3,4,win,94533,149,1651581,2018
0,2,2,0,0,0,0,0,0,0,03/30/2018,away,12973,253,Ga. Southern,9,True,15,2,13,win,94757,149,1651581,2018
2,5,3,0,0,0,0,0,0,0,03/31/2018,away,12973,253,Ga. Southern,9,True,4,5,-1,loss,95212,149,1651581,2018
4,8,4,0,0,0,0,0,2,0,04/03/2018,away,12973,147,Clemson,9,True,1,6,-5,loss,95793,149,1651581,2018
2,4,1,1,0,0,0,0,1,0,04/06/2018,home,12973,646,South Alabama,9,True,6,11,-5,loss,96236,149,1651581,2018
2,3,0,1,0,0,0,0,0,0,04/07/2018,home,12973,646,South Alabama,9,True,14,7,7,win,96551,149,1651581,2018
0,1,1,0,0,0,0,0,0,0,04/08/2018,home,12973,646,South Alabama,9,True,12,0,12,win,96994,149,1651581,2018
1,4,2,1,0,0,0,0,1,0,04/10/2018,away,12973,749,Wake Forest,9,True,9,2,7,win,97587,149,1651581,2018
1,4,3,0,0,0,0,0,1,0,04/13/2018,away,12973,716,Troy,9,True,2,4,-2,loss,98158,149,1651581,2018
2,6,4,0,0,0,0,0,2,0,04/14/2018,away,12973,716,Troy,9,True,3,2,1,win,99048,149,1651581,2018
1,1,0,0,0,0,0,0,0,0,04/14/2018,away,12973,716,Troy,9,True,5,4,1,win,99104,149,1651581,2018
2,8,6,0,0,0,0,0,3,0,04/18/2018,away,12973,460,UNCW,13,True,1,2,-1,loss,99699,149,1651581,2018
