PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,1,1,0,0,0,0,0,0,0,02/25/2023,away,16340,103,Stanislaus St.,9,True,8,0,8,win,2391845,30055,2309868,2023,2
0,2,2,0,0,0,0,0,0,0,02/25/2023,away,16340,103,Stanislaus St.,9,True,15,6,9,win,2408731,30055,2309868,2023,2
0,3,5,2,0,0,0,0,0,0,02/26/2023,away,16340,103,Stanislaus St.,9,True,6,7,-1,loss,2391527,30055,2309868,2023,2
0,3,3,0,0,0,0,0,0,0,02/26/2023,away,16340,103,Stanislaus St.,9,True,12,5,7,win,2392133,30055,2309868,2023,2
0,2,2,0,0,0,0,0,0,0,03/03/2023,home,16340,628,San Fran. St.,9,True,11,4,7,win,2392873,30055,2309868,2023,2
1,1,2,0,0,0,0,0,0,0,03/04/2023,home,16340,628,San Fran. St.,9,True,9,6,3,win,2393268,30055,2309868,2023,2
0,4,4,0,0,0,0,0,0,0,03/18/2023,home,16340,645,Sonoma St.,9,True,8,6,2,win,2396490,30055,2309868,2023,2
1,1,2,0,0,0,0,0,0,0,03/19/2023,home,16340,645,Sonoma St.,9,True,12,3,9,win,2396671,30055,2309868,2023,2
0,4,4,0,0,0,0,0,0,0,03/24/2023,away,16340,98,Cal St. East Bay,9,True,8,3,5,win,2397408,30055,2309868,2023,2
1,1,3,1,0,0,0,0,0,0,03/25/2023,away,16340,98,Cal St. East Bay,9,True,9,4,5,win,2397751,30055,2309868,2023,2
0,1,1,0,0,0,0,0,0,0,03/25/2023,away,16340,98,Cal St. East Bay,9,True,7,1,6,win,2409992,30055,2309868,2023,2
0,4,4,0,0,0,0,0,0,0,03/26/2023,away,16340,98,Cal St. East Bay,9,True,4,1,3,win,2398130,30055,2309868,2023,2
1,2,3,0,0,0,0,0,0,0,04/06/2023,home,16340,95,Chico St.,9,True,9,3,6,win,2400338,30055,2309868,2023,2
1,4,5,0,0,0,0,0,2,0,04/07/2023,home,16340,95,Chico St.,9,True,4,2,2,win,2400575,30055,2309868,2023,2
0,3,3,0,0,0,0,0,0,0,04/07/2023,home,16340,95,Chico St.,9,True,2,1,1,win,2410104,30055,2309868,2023,2
1,2,3,0,0,0,0,0,0,0,04/08/2023,home,16340,95,Chico St.,9,True,8,4,4,win,2400922,30055,2309868,2023,2
0,1,1,0,0,0,0,0,0,0,04/14/2023,away,16340,93,Cal St. San B'dino,9,True,9,4,5,win,2401942,30055,2309868,2023,2
0,1,1,0,0,0,0,0,0,0,04/15/2023,away,16340,93,Cal St. San B'dino,9,True,2,6,-4,loss,2402393,30055,2309868,2023,2
2,0,2,0,0,0,0,0,0,0,04/16/2023,away,16340,93,Cal St. San B'dino,9,True,3,5,-2,loss,2402648,30055,2309868,2023,2
