PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,03/04/2018,away,12973,763,Wesley,9,True,7,5,2,win,88724,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,03/04/2018,away,12973,763,Wesley,9,True,5,9,-4,loss,88732,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,03/06/2018,home,12973,321,John Jay,9,True,7,4,3,win,89037,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,03/10/2018,away,12973,322,Johns Hopkins,9,True,1,2,-1,loss,89783,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,03/11/2018,away,12973,622,Salisbury,9,True,6,12,-6,loss,90494,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,03/14/2018,away,12973,30029,Purchase,9,True,8,9,-1,loss,90945,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,03/15/2018,away,12973,938,Alvernia,9,True,5,10,-5,loss,91060,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,03/18/2018,away,12973,336,King's (PA),9,True,3,4,-1,loss,92325,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,03/18/2018,away,12973,336,King's (PA),9,True,11,5,6,win,92368,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,03/27/2018,home,12973,787,Wm. Paterson,9,True,7,11,-4,loss,94053,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,03/28/2018,away,12973,442,Montclair St.,9,True,6,4,2,win,94304,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,03/29/2018,home,12973,221,FDU-Florham,9,True,10,3,7,win,94568,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,03/31/2018,away,12973,221,FDU-Florham,9,True,14,5,9,win,95362,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,03/31/2018,away,12973,221,FDU-Florham,9,True,19,8,11,win,95507,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,04/05/2018,away,12973,20,DeSales,9,True,10,12,-2,loss,96079,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,04/07/2018,home,12973,20,DeSales,9,True,10,12,-2,loss,96079,382,1882716,2018
0,2,2,0,0,0,2,2,0,0,04/07/2018,home,12973,20,DeSales,9,True,0,7,-7,loss,96870,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,04/10/2018,away,12973,478,SUNY Maritime,10,True,3,4,-1,loss,97726,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,04/11/2018,home,12973,675,Staten Island,9,True,8,2,6,win,97791,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,04/13/2018,home,12973,784,Wilkes,9,True,16,15,1,win,98153,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,04/14/2018,away,12973,784,Wilkes,9,True,5,4,1,win,98717,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,04/14/2018,away,12973,784,Wilkes,9,True,6,13,-7,loss,98903,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,04/18/2018,away,12973,179,Delaware Valley,9,True,11,6,5,win,99775,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,04/20/2018,away,12973,16142,Misericordia,9,True,5,13,-8,loss,100129,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,04/21/2018,home,12973,16142,Misericordia,9,True,4,8,-4,loss,100427,382,1882716,2018
0,1,1,0,0,0,2,0,0,0,04/21/2018,home,12973,16142,Misericordia,9,True,2,11,-9,loss,100630,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,04/22/2018,home,12973,336,King's (PA),9,True,17,14,3,win,101191,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,04/24/2018,home,12973,1468,Mt. St. Mary (NY),9,True,9,9,0,tie,101507,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,04/26/2018,home,12973,451,CMSV,9,True,10,5,5,win,101936,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,04/27/2018,home,12973,8968,Eastern,9,True,14,9,5,win,102011,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,04/28/2018,away,12973,8968,Eastern,9,True,8,6,2,win,102425,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,04/28/2018,away,12973,8968,Eastern,9,True,1,5,-4,loss,102647,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,04/29/2018,home,12973,179,Delaware Valley,9,True,0,5,-5,loss,103272,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,04/29/2018,home,12973,179,Delaware Valley,9,True,6,1,5,win,103296,382,1882716,2018
0,0,0,0,0,0,0,0,0,0,05/02/2018,away,12973,200,Eastern Conn. St.,9,True,4,10,-6,loss,103674,382,1882716,2018
