TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/25/2017,away,12560,23260,Spalding,9,True,3,4,-1,loss,207336,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,02/25/2017,away,12560,23260,Spalding,9,True,3,8,-5,loss,207425,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,02/26/2017,away,12560,23260,Spalding,9,True,3,7,-4,loss,207690,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,03/05/2017,neutral,12560,16142,Misericordia,9,True,0,1,-1,loss,209280,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,03/05/2017,neutral,12560,16142,Misericordia,9,True,0,7,-7,loss,209318,538,1772905,2017
0,4,4,0,0,0,1,1,0,0,03/06/2017,neutral,12560,303,Immaculata,9,True,2,1,1,win,209447,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,03/07/2017,neutral,12560,783,Widener,9,True,14,12,2,win,209653,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,03/08/2017,neutral,12560,784,Wilkes,9,True,10,5,5,win,209861,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,03/09/2017,neutral,12560,30031,Northwestern-St. Paul,9,True,7,4,3,win,209996,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,03/10/2017,neutral,12560,211,Elizabethtown,9,True,7,5,2,win,210329,538,1772905,2017
0,0,0,0,0,0,1,0,0,0,03/10/2017,neutral,12560,211,Elizabethtown,9,True,5,3,2,win,210349,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,03/11/2017,neutral,12560,190,Drew,9,True,7,8,-1,loss,210687,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,03/25/2017,away,12560,520,Ohio Wesleyan,9,True,8,9,-1,loss,213903,538,1772905,2017
0,3,3,0,0,0,0,0,0,0,03/25/2017,away,12560,520,Ohio Wesleyan,9,True,1,2,-1,loss,214013,538,1772905,2017
0,2,2,0,0,0,0,0,0,0,03/29/2017,away,12560,8398,Hilbert,9,True,7,3,4,win,215048,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,03/29/2017,away,12560,8398,Hilbert,9,True,8,2,6,win,215068,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,04/02/2017,away,12560,30036,Mount Aloysius,9,True,10,0,10,win,216392,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,04/02/2017,away,12560,30036,Mount Aloysius,10,True,16,5,11,win,216456,538,1772905,2017
0,3,3,0,0,0,0,0,0,0,04/05/2017,home,12560,23725,Medaille,9,True,3,4,-1,loss,216932,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,04/05/2017,home,12560,23725,Medaille,9,True,5,2,3,win,216957,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,04/08/2017,away,12560,1434,Waynesburg,9,True,7,6,1,win,217561,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,04/08/2017,away,12560,1434,Waynesburg,9,True,6,15,-9,loss,217766,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,04/09/2017,away,12560,455,Muskingum,9,True,3,2,1,win,218174,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,04/12/2017,home,12560,1315,Pitt.-Bradford,9,True,2,1,1,win,218952,538,1772905,2017
0,3,3,0,0,0,0,0,0,0,04/12/2017,home,12560,1315,Pitt.-Bradford,9,True,6,1,5,win,218964,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,04/14/2017,away,12560,11839,Pitt.-Greensburg,9,True,3,4,-1,loss,219727,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,04/14/2017,away,12560,11839,Pitt.-Greensburg,9,True,5,6,-1,loss,219755,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,04/18/2017,home,12560,19,Allegheny,9,True,1,3,-2,loss,220830,538,1772905,2017
1,1,0,0,0,0,0,0,0,0,04/18/2017,home,12560,19,Allegheny,9,True,2,4,-2,loss,220839,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,04/19/2017,home,12560,242,Fredonia,9,True,2,8,-6,loss,220920,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,04/22/2017,home,12560,25719,Penn St.-Altoona,9,True,2,3,-1,loss,221630,538,1772905,2017
0,0,0,0,0,0,1,0,0,0,04/22/2017,home,12560,25719,Penn St.-Altoona,9,True,13,2,11,win,221808,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,04/24/2017,away,12560,242,Fredonia,9,True,15,7,8,win,222530,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,04/26/2017,away,12560,1059,D'Youville,9,True,16,4,12,win,222877,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,04/26/2017,away,12560,1059,D'Youville,9,True,11,2,9,win,222894,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,04/29/2017,home,12560,1163,La Roche,9,True,2,7,-5,loss,223680,538,1772905,2017
0,5,5,0,0,0,0,0,0,0,04/29/2017,home,12560,1163,La Roche,9,True,3,1,2,win,223950,538,1772905,2017
0,0,0,0,0,0,1,0,0,0,05/07/2017,away,12560,385,Marietta,9,True,6,5,1,win,225411,538,1772905,2017
0,0,0,0,0,0,0,0,0,0,05/09/2017,away,12560,213,Elmira,9,True,7,3,4,win,225832,538,1772905,2017
