PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,2,2,0,0,0,0,0,0,0,03/02/2024,neutral,16580,574799,Rowan,9,True,4,22,-18,loss,4528187,530,2829927,2024,3
2,0,2,0,0,0,0,0,0,0,03/03/2024,away,16580,574540,Salisbury,13,True,5,6,-1,loss,4528520,530,2829927,2024,3
3,3,6,0,0,0,0,0,0,0,03/03/2024,away,16580,574540,Salisbury,9,True,4,2,2,win,4544404,530,2829927,2024,3
4,0,5,1,0,0,0,0,0,0,03/11/2024,neutral,16580,574554,Swarthmore,9,True,11,12,-1,loss,4530295,530,2829927,2024,3
0,2,2,0,0,0,0,0,0,0,03/12/2024,neutral,16580,574554,Swarthmore,9,True,2,5,-3,loss,4529843,530,2829927,2024,3
4,1,6,1,0,0,0,0,0,0,03/14/2024,neutral,16580,574756,CWRU,9,True,6,14,-8,loss,4530725,530,2829927,2024,3
4,4,8,0,0,0,0,0,2,0,03/15/2024,neutral,16580,574756,CWRU,9,True,1,19,-18,loss,4530917,530,2829927,2024,3
3,2,5,0,0,0,0,0,1,0,03/16/2024,neutral,16580,574817,Ithaca,9,True,14,8,6,win,4531376,530,2829927,2024,3
1,0,1,0,0,0,0,0,0,0,03/27/2024,away,16580,574804,Hamilton,9,True,19,10,9,win,5249280,530,2829927,2024,3
2,5,7,0,0,0,0,0,2,0,03/29/2024,away,16580,574505,SUNY Oneonta,9,True,13,10,3,win,5256097,530,2829927,2024,3
2,2,4,0,0,0,0,0,1,0,03/30/2024,away,16580,574505,SUNY Oneonta,9,True,6,9,-3,loss,4534408,530,2829927,2024,3
1,1,2,0,0,0,0,0,0,0,03/30/2024,away,16580,574505,SUNY Oneonta,9,True,8,6,2,win,4543383,530,2829927,2024,3
3,3,6,0,0,0,0,0,1,0,04/02/2024,home,16580,574718,Alfred St.,9,True,5,4,1,win,4534769,530,2829927,2024,3
1,2,3,0,0,0,0,0,1,0,04/02/2024,home,16580,574718,Alfred St.,9,True,11,1,10,win,5015903,530,2829927,2024,3
0,1,1,0,0,0,0,0,0,0,04/09/2024,home,16580,574530,St. John Fisher,9,True,20,14,6,win,4533547,530,2829927,2024,3
2,0,2,0,0,0,0,0,0,0,04/09/2024,home,16580,574530,St. John Fisher,9,True,11,1,10,win,4536239,530,2829927,2024,3
0,3,3,0,0,0,0,0,0,0,04/13/2024,home,16580,574746,SUNY Brockport,9,True,11,10,1,win,4537081,530,2829927,2024,3
3,1,5,1,0,0,0,0,0,0,04/13/2024,home,16580,574746,SUNY Brockport,9,True,7,9,-2,loss,4545479,530,2829927,2024,3
1,4,5,0,0,0,0,0,0,0,04/14/2024,home,16580,574746,SUNY Brockport,9,True,5,3,2,win,4536714,530,2829927,2024,3
3,4,7,0,0,0,0,0,2,0,04/16/2024,away,16580,574817,Ithaca,9,True,11,6,5,win,4537848,530,2829927,2024,3
2,0,2,0,0,0,0,0,0,0,04/20/2024,home,16580,574774,Cortland,9,True,2,5,-3,loss,4538702,530,2829927,2024,3
1,3,4,0,0,0,0,0,0,0,04/20/2024,home,16580,574774,Cortland,9,True,6,8,-2,loss,4546005,530,2829927,2024,3
1,1,2,0,0,0,0,0,0,0,04/21/2024,home,16580,574774,Cortland,9,True,7,6,1,win,4538297,530,2829927,2024,3
3,2,5,0,0,0,0,0,1,0,04/23/2024,away,16580,574510,Plattsburgh St.,9,True,4,9,-5,loss,5283244,530,2829927,2024,3
0,1,1,0,0,0,0,0,0,0,04/26/2024,away,16580,574796,Fredonia,9,True,22,8,14,win,4539573,530,2829927,2024,3
2,1,3,0,0,0,0,0,0,0,04/28/2024,away,16580,574796,Fredonia,9,True,15,0,15,win,4539957,530,2829927,2024,3
1,2,3,0,0,0,0,0,1,0,05/01/2024,away,16580,574873,Hobart,9,True,15,7,8,win,5288689,530,2829927,2024,3
3,3,7,1,0,0,0,0,1,0,05/02/2024,away,16580,574796,Fredonia,9,True,19,4,15,win,5288977,530,2829927,2024,3
3,1,4,0,0,0,0,0,0,0,05/03/2024,home,16580,574489,SUNY New Paltz,9,True,7,10,-3,loss,4540946,530,2829927,2024,3
1,1,2,0,0,0,0,0,0,0,05/04/2024,home,16580,574489,SUNY New Paltz,9,True,6,7,-1,loss,4541231,530,2829927,2024,3
2,5,8,1,0,0,0,0,1,0,05/04/2024,home,16580,574489,SUNY New Paltz,9,True,5,8,-3,loss,4546414,530,2829927,2024,3
0,3,3,0,0,0,0,0,0,0,05/09/2024,neutral,16580,574489,SUNY New Paltz,9,True,11,12,-1,loss,5315542,530,2829927,2024,3
2,2,4,0,0,0,0,0,1,0,05/11/2024,neutral,16580,574489,SUNY New Paltz,9,True,3,4,-1,loss,5334723,530,2829927,2024,3
