PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
5,1,6,0,0,0,0,0,2,0,02/16/2024,away,16580,574157,ULM,9,True,10,4,6,win,4525682,669,2657348,2024,1
8,0,8,0,0,0,0,0,0,0,02/17/2024,away,16580,574157,ULM,9,True,6,5,1,win,4525975,669,2657348,2024,1
6,0,7,1,0,0,0,0,0,0,02/18/2024,away,16580,574157,ULM,9,True,8,10,-2,loss,4526206,669,2657348,2024,1
6,0,6,0,0,0,0,0,0,0,02/23/2024,away,16580,574216,Southern Miss.,9,True,3,4,-1,loss,4526473,669,2657348,2024,1
9,1,10,0,0,0,0,0,1,0,02/24/2024,away,16580,574216,Southern Miss.,9,True,3,1,2,win,4526780,669,2657348,2024,1
3,0,3,0,0,0,0,0,0,0,02/25/2024,away,16580,574216,Southern Miss.,9,True,4,5,-1,loss,4527179,669,2657348,2024,1
1,0,1,0,0,0,0,0,0,0,02/28/2024,away,16580,574132,Ole Miss,9,True,3,12,-9,loss,4527696,669,2657348,2024,1
1,0,1,0,0,0,0,0,0,0,03/01/2024,home,16580,574005,Arkansas St.,9,True,8,2,6,win,4527915,669,2657348,2024,1
1,0,2,1,0,0,0,0,0,0,03/02/2024,home,16580,574005,Arkansas St.,9,True,12,14,-2,loss,4528343,669,2657348,2024,1
5,0,5,0,0,0,0,0,1,0,03/09/2024,away,16580,573972,Central Ark.,9,True,4,2,2,win,4529893,669,2657348,2024,1
7,0,7,0,0,0,0,0,1,0,03/10/2024,away,16580,573972,Central Ark.,9,True,8,6,2,win,4529483,669,2657348,2024,1
12,0,12,0,0,0,0,0,3,0,03/10/2024,away,16580,573972,Central Ark.,10,True,7,6,1,win,4530182,669,2657348,2024,1
6,0,6,0,0,0,0,0,0,0,03/12/2024,away,16580,574195,Saint Louis,9,True,3,5,-2,loss,4530481,669,2657348,2024,1
6,0,6,0,0,0,0,0,0,0,03/15/2024,away,16580,574098,Kansas St.,9,True,3,7,-4,loss,4531062,669,2657348,2024,1
8,0,8,0,0,0,0,0,0,0,03/16/2024,away,16580,574098,Kansas St.,9,True,6,12,-6,loss,4531499,669,2657348,2024,1
5,0,6,1,0,0,0,0,0,0,03/19/2024,away,16580,574168,Oklahoma St.,9,True,4,13,-9,loss,4532031,669,2657348,2024,1
4,0,4,0,0,0,0,0,0,0,03/22/2024,away,16580,574089,Indiana St.,9,True,6,5,1,win,4532280,669,2657348,2024,1
9,0,9,0,0,0,0,0,1,0,03/23/2024,away,16580,574089,Indiana St.,9,True,0,3,-3,loss,4532564,669,2657348,2024,1
4,0,4,0,0,0,0,0,0,0,03/24/2024,away,16580,574089,Indiana St.,9,True,5,8,-3,loss,4533004,669,2657348,2024,1
2,0,2,0,0,0,0,0,0,0,03/31/2024,home,16580,574086,Illinois St.,9,True,2,11,-9,loss,4534606,669,2657348,2024,1
6,0,6,0,0,0,0,0,0,0,04/02/2024,home,16580,574211,Southeast Mo. St.,9,True,10,3,7,win,4534830,669,2657348,2024,1
1,0,1,0,0,0,0,0,0,0,04/03/2024,home,16580,574098,Kansas St.,9,True,4,8,-4,loss,4535044,669,2657348,2024,1
5,0,5,0,0,0,0,0,0,0,04/05/2024,away,16580,574017,Bradley,9,True,9,0,9,win,4535365,669,2657348,2024,1
7,0,7,0,0,0,0,0,2,0,04/06/2024,away,16580,574017,Bradley,9,True,2,10,-8,loss,5281366,669,2657348,2024,1
5,0,5,0,0,0,0,0,0,0,04/06/2024,away,16580,574017,Bradley,9,True,14,0,14,win,4535799,669,2657348,2024,1
9,0,9,0,0,0,0,0,1,0,04/16/2024,home,16580,574133,Missouri,9,True,2,6,-4,loss,4537909,669,2657348,2024,1
2,0,2,0,0,0,0,0,0,0,04/19/2024,away,16580,573948,Valparaiso,12,True,6,7,-1,loss,4538283,669,2657348,2024,1
