PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
4,0,0,0,0,0,0,0,0,02/26/2016,away,12360,0,Ecclesia,9,True,2,13,-11,loss,293769,64,1446967,2016
5,0,0,0,0,0,0,0,0,02/27/2016,away,12360,0,Ecclesia,9,True,1,3,-2,loss,294273,64,1446967,2016
2,1,0,0,0,0,0,0,0,02/27/2016,away,12360,0,Ecclesia,9,True,8,9,-1,loss,294285,64,1446967,2016
2,0,0,0,0,0,0,0,0,03/05/2016,neutral,12360,4,Adrian,9,True,1,22,-21,loss,295607,64,1446967,2016
3,0,0,0,0,0,0,0,0,03/06/2016,neutral,12360,4,Adrian,10,True,7,15,-8,loss,295997,64,1446967,2016
0,0,0,0,0,0,0,0,0,03/08/2016,away,12360,0,Loyola (LA),9,True,1,5,-4,loss,296495,64,1446967,2016
3,0,0,0,0,0,0,0,0,03/08/2016,away,12360,0,Loyola (LA),9,True,4,8,-4,loss,296499,64,1446967,2016
4,0,0,0,0,0,0,0,0,03/11/2016,neutral,12360,300,Ill. Wesleyan,9,True,0,8,-8,loss,297156,64,1446967,2016
0,0,0,0,0,0,0,0,0,03/11/2016,neutral,12360,300,Ill. Wesleyan,9,True,4,11,-7,loss,297161,64,1446967,2016
0,0,0,0,0,0,0,0,0,03/12/2016,neutral,12360,300,Ill. Wesleyan,9,True,5,7,-2,loss,297692,64,1446967,2016
2,0,0,0,0,0,0,0,0,03/16/2016,home,12360,0,Lincoln Christian,10,True,7,6,1,win,298526,64,1446967,2016
3,0,0,0,0,0,0,0,0,03/19/2016,away,12360,23260,Spalding,9,True,5,4,1,win,299437,64,1446967,2016
2,0,0,0,0,0,0,0,0,03/20/2016,away,12360,23260,Spalding,9,True,6,2,4,win,299728,64,1446967,2016
2,0,0,0,0,0,0,0,0,03/20/2016,away,12360,23260,Spalding,9,True,1,15,-14,loss,299841,64,1446967,2016
1,0,0,0,0,0,0,0,0,03/26/2016,home,12360,1267,Northland,9,True,6,5,1,win,301492,64,1446967,2016
2,1,0,0,0,0,0,0,0,03/26/2016,home,12360,1267,Northland,9,True,5,9,-4,loss,301612,64,1446967,2016
3,0,0,0,0,0,0,0,0,03/29/2016,home,12360,424,Millikin,9,True,1,10,-9,loss,301995,64,1446967,2016
0,0,1,0,0,0,0,0,0,03/31/2016,away,12360,424,Millikin,9,True,6,7,-1,loss,302216,64,1446967,2016
1,0,0,0,0,0,0,0,0,04/02/2016,away,12360,377,MacMurray,9,True,5,4,1,win,302782,64,1446967,2016
0,0,0,0,0,0,0,0,0,04/02/2016,away,12360,377,MacMurray,9,True,2,3,-1,loss,302953,64,1446967,2016
2,1,0,0,0,0,0,0,0,04/03/2016,home,12360,377,MacMurray,11,True,4,5,-1,loss,303465,64,1446967,2016
3,0,0,0,0,0,0,0,0,04/08/2016,away,12360,555,Principia,9,True,10,14,-4,loss,304238,64,1446967,2016
1,0,0,0,0,0,0,0,0,04/09/2016,away,12360,555,Principia,9,True,9,10,-1,loss,304765,64,1446967,2016
0,0,0,0,0,0,0,0,0,04/09/2016,home,12360,555,Principia,9,True,10,4,6,win,304778,64,1446967,2016
1,3,1,0,0,0,0,0,0,04/12/2016,away,12360,0,Lincoln Christian,9,True,14,9,5,win,305572,64,1446967,2016
2,4,0,0,0,0,0,1,0,04/13/2016,home,12360,218,Eureka,9,True,8,2,6,win,305748,64,1446967,2016
1,3,0,0,0,0,0,0,0,04/13/2016,home,12360,218,Eureka,9,True,13,5,8,win,305788,64,1446967,2016
1,2,0,0,0,0,0,1,0,04/16/2016,away,12360,0,Roosevelt-Peoria,9,True,3,5,-2,loss,306971,64,1446967,2016
2,1,0,0,0,0,0,0,0,04/16/2016,away,12360,0,Roosevelt-Peoria,9,True,5,3,2,win,306994,64,1446967,2016
1,1,2,0,0,0,0,0,0,04/17/2016,home,12360,30173,Iowa Wesleyan,9,True,0,8,-8,loss,307414,64,1446967,2016
1,3,1,0,0,0,0,0,0,04/17/2016,home,12360,30173,Iowa Wesleyan,9,True,16,6,10,win,307419,64,1446967,2016
1,2,0,0,0,0,0,0,0,04/22/2016,away,12360,1111,Greenville,9,True,4,7,-3,loss,308094,64,1446967,2016
1,3,1,0,0,0,0,0,0,04/23/2016,home,12360,1111,Greenville,9,True,4,15,-11,loss,308984,64,1446967,2016
1,1,0,0,0,0,0,0,0,04/23/2016,home,12360,1111,Greenville,9,True,12,11,1,win,309076,64,1446967,2016
1,3,0,0,0,0,0,0,0,04/26/2016,away,12360,1450,Westminster (MO),9,True,6,21,-15,loss,309708,64,1446967,2016
2,7,0,0,0,0,0,2,0,04/26/2016,away,12360,1450,Westminster (MO),9,True,8,4,4,win,309713,64,1446967,2016
1,4,2,0,0,0,0,2,0,05/01/2016,away,12360,11538,Fontbonne,9,True,12,6,6,win,311173,64,1446967,2016
1,9,1,0,0,0,0,0,0,05/01/2016,away,12360,11538,Fontbonne,9,True,3,9,-6,loss,311199,64,1446967,2016
2,4,0,0,0,0,0,1,0,05/06/2016,home,12360,759,Webster,9,True,3,11,-8,loss,311865,64,1446967,2016
1,5,0,0,0,0,0,0,0,05/06/2016,home,12360,759,Webster,9,True,1,13,-12,loss,311868,64,1446967,2016
