PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1,0,0,0,0,0,0,0,02/16/2024,home,16580,213,Elmira,9,True,6,0,6,win,5246684,8404,2692268,2024,3
2,0,2,0,0,0,0,0,0,0,02/27/2024,home,16580,12973,Wilson,9,True,4,5,-1,loss,5250194,8404,2692268,2024,3
2,0,2,0,0,0,0,0,0,0,03/12/2024,away,16580,303,Immaculata,9,True,11,8,3,win,4530496,8404,2692268,2024,3
2,0,2,0,0,0,0,0,0,0,03/16/2024,away,16580,21852,Stevenson,9,True,7,8,-1,loss,4531217,8404,2692268,2024,3
3,0,3,0,0,0,0,0,0,0,03/16/2024,away,16580,21852,Stevenson,10,True,13,8,5,win,4544047,8404,2692268,2024,3
3,0,3,0,0,0,0,0,0,0,03/19/2024,away,16580,30114,Penn St.-Abington,9,True,24,10,14,win,4531992,8404,2692268,2024,3
2,0,2,0,0,0,0,0,0,0,03/22/2024,home,16580,938,Alvernia,9,True,3,0,3,win,4532453,8404,2692268,2024,3
0,2,2,0,0,0,0,0,0,0,03/24/2024,away,16580,938,Alvernia,9,True,5,6,-1,loss,4532779,8404,2692268,2024,3
0,2,3,1,0,0,0,0,0,0,03/24/2024,away,16580,938,Alvernia,9,True,4,15,-11,loss,4542689,8404,2692268,2024,3
4,0,4,0,0,0,0,0,0,0,03/26/2024,away,16580,258,Gettysburg,9,True,7,11,-4,loss,4533430,8404,2692268,2024,3
