PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
2,0,3,1,0,0,0,0,0,0,02/10/2023,home,16340,30147,Fresno Pacific,9,True,6,5,1,win,2389959,95,2662906,2023,2
2,0,2,0,0,0,0,0,0,0,02/11/2023,home,16340,30147,Fresno Pacific,12,True,2,3,-1,loss,2390056,95,2662906,2023,2
2,1,3,0,0,0,0,0,0,0,02/19/2023,home,16340,11416,Colorado Mesa,9,True,11,7,4,win,2418709,95,2662906,2023,2
3,0,3,0,0,0,0,0,0,0,02/20/2023,home,16340,11416,Colorado Mesa,9,True,7,4,3,win,2418710,95,2662906,2023,2
2,0,2,0,0,0,0,0,0,0,02/20/2023,home,16340,11416,Colorado Mesa,9,True,1,4,-3,loss,2418711,95,2662906,2023,2
1,0,1,0,0,0,0,0,0,0,03/03/2023,home,16340,103,Stanislaus St.,9,True,5,11,-6,loss,2393495,95,2662906,2023,2
2,0,2,0,0,0,0,0,0,0,03/04/2023,home,16340,103,Stanislaus St.,9,True,7,1,6,win,2393115,95,2662906,2023,2
6,0,6,0,0,0,0,0,0,0,03/04/2023,home,16340,103,Stanislaus St.,9,True,6,4,2,win,2408480,95,2662906,2023,2
1,1,2,0,0,0,0,0,0,0,03/31/2023,home,16340,98,Cal St. East Bay,10,True,5,8,-3,loss,2398939,95,2662906,2023,2
1,0,1,0,0,0,0,0,0,0,04/01/2023,home,16340,98,Cal St. East Bay,9,True,4,3,1,win,2410501,95,2662906,2023,2
1,0,1,0,0,0,0,0,0,0,04/07/2023,away,16340,30055,Cal St. Monterey Bay,9,True,2,4,-2,loss,2400575,95,2662906,2023,2
2,0,2,0,0,0,0,0,0,0,04/07/2023,away,16340,30055,Cal St. Monterey Bay,9,True,1,2,-1,loss,2410104,95,2662906,2023,2
2,0,2,0,0,0,0,0,0,0,04/08/2023,away,16340,30055,Cal St. Monterey Bay,9,True,4,8,-4,loss,2400922,95,2662906,2023,2
2,0,2,0,0,0,0,0,0,0,04/19/2023,away,16340,628,San Fran. St.,9,True,4,9,-5,loss,2394681,95,2662906,2023,2
1,0,1,0,0,0,0,0,0,0,04/19/2023,away,16340,628,San Fran. St.,9,True,2,3,-1,loss,2407870,95,2662906,2023,2
1,0,1,0,0,0,0,0,0,0,04/21/2023,home,16340,93,CSUSB,9,True,2,8,-6,loss,2403424,95,2662906,2023,2
2,0,2,0,0,0,0,0,0,0,04/23/2023,home,16340,93,CSUSB,9,True,8,3,5,win,2404084,95,2662906,2023,2
5,0,5,0,0,0,0,0,0,0,04/28/2023,away,16340,92,Cal St. Dom. Hills,9,True,8,2,6,win,2404877,95,2662906,2023,2
3,0,3,0,0,0,0,0,0,0,04/29/2023,away,16340,92,Cal St. Dom. Hills,9,True,0,7,-7,loss,2405234,95,2662906,2023,2
1,0,1,0,0,0,0,0,0,0,04/29/2023,away,16340,92,Cal St. Dom. Hills,9,True,6,15,-9,loss,2411128,95,2662906,2023,2
1,0,1,0,0,0,0,0,0,0,04/30/2023,away,16340,92,Cal St. Dom. Hills,10,True,4,3,1,win,2405561,95,2662906,2023,2
1,0,1,0,0,0,0,0,0,0,05/04/2023,home,16340,100,Cal State LA,9,True,3,6,-3,loss,2405976,95,2662906,2023,2
4,0,4,0,0,0,0,0,0,0,05/05/2023,home,16340,100,Cal State LA,10,True,7,11,-4,loss,2406067,95,2662906,2023,2
1,0,1,0,0,0,0,0,0,0,05/05/2023,home,16340,100,Cal State LA,9,True,5,3,2,win,2411238,95,2662906,2023,2
