PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,1,1,0,0,0,0,0,0,0,02/16/2024,home,16580,464,Omaha,9,True,14,4,10,win,4525520,30,2966091,2024,1
1,1,2,0,0,0,0,1,0,0,02/20/2024,home,16580,2678,Ark.-Pine Bluff,9,True,10,0,10,win,4526324,30,2966091,2024,1
0,1,1,0,0,0,1,0,0,0,03/16/2024,home,16580,671,Louisiana,9,True,6,7,-1,loss,4531488,30,2966091,2024,1
0,0,0,0,0,0,3,0,0,0,03/19/2024,home,16580,659,Southern Ill.,9,True,10,5,5,win,4531878,30,2966091,2024,1
0,0,0,0,0,0,1,0,0,0,03/28/2024,home,16580,253,Ga. Southern,9,True,2,6,-4,loss,4533661,30,2966091,2024,1
1,0,1,0,0,0,0,0,0,0,04/13/2024,away,16580,646,South Alabama,9,True,5,3,2,win,4536909,30,2966091,2024,1
0,0,0,0,0,0,2,0,0,0,04/21/2024,home,16580,27,App State,10,True,12,12,0,tie,4538906,30,2966091,2024,1
0,0,0,0,0,0,1,0,0,0,04/26/2024,home,16580,670,Texas St.,9,True,5,4,1,win,4539607,30,2966091,2024,1
0,1,1,0,0,0,0,0,0,0,05/12/2024,home,16580,664,Southern Miss.,9,True,6,14,-8,loss,4541979,30,2966091,2024,1
1,0,1,0,0,0,1,0,0,0,05/18/2024,away,16580,498,ULM,9,True,6,7,-1,loss,4542520,30,2966091,2024,1
