PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,1,1,0,0,0,0,0,0,0,03/14/2023,neutral,16340,30083,Cobleskill St.,8,True,8,6,2,win,2395380,804,2347702,2023,3
0,1,1,0,0,0,0,0,0,0,03/14/2023,neutral,16340,30083,Cobleskill St.,9,True,3,7,-4,loss,2408425,804,2347702,2023,3
0,2,2,0,0,0,0,0,1,0,03/17/2023,neutral,16340,641,Simpson,9,True,4,5,-1,loss,2395884,804,2347702,2023,3
0,1,1,0,0,0,0,0,0,0,03/17/2023,neutral,16340,641,Simpson,9,True,2,3,-1,loss,2408436,804,2347702,2023,3
2,0,2,0,0,0,0,0,0,0,03/18/2023,neutral,16340,793,Wis.-Eau Claire,9,True,4,7,-3,loss,2396227,804,2347702,2023,3
0,1,2,1,0,0,0,0,0,0,04/02/2023,neutral,16340,30031,Northwestern-St. Paul,9,True,13,4,9,win,2410035,804,2347702,2023,3
2,1,3,0,0,0,0,0,0,0,04/08/2023,away,16340,30038,Bethany Lutheran,9,True,7,3,4,win,2408957,804,2347702,2023,3
1,1,2,0,0,0,0,0,0,0,04/10/2023,home,16340,30031,Northwestern-St. Paul,9,True,12,9,3,win,2398779,804,2347702,2023,3
2,2,4,0,0,0,0,0,0,0,04/14/2023,away,16340,1226,Minn.-Morris,9,True,9,10,-1,loss,2401753,804,2347702,2023,3
3,2,5,0,0,0,0,0,1,0,04/14/2023,away,16340,1226,Minn.-Morris,9,True,10,11,-1,loss,2409511,804,2347702,2023,3
0,1,2,1,0,0,0,0,0,0,04/15/2023,away,16340,1226,Minn.-Morris,9,True,3,0,3,win,2402120,804,2347702,2023,3
0,1,1,0,0,0,0,0,0,0,05/06/2023,home,16340,30035,Crown (MN),9,True,1,4,-3,loss,2406008,804,2347702,2023,3
