PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,03/02/2016,home,12360,30114,Penn St.-Abington,9,True,10,3,7,win,294888,588,1440795,2016
1,1,0,0,0,0,0,0,0,03/05/2016,home,12360,78,SUNY Brockport,9,True,8,2,6,win,295333,588,1440795,2016
2,0,0,0,0,0,0,0,0,03/09/2016,away,12360,815,York (PA),9,True,14,2,12,win,296700,588,1440795,2016
0,1,0,0,0,0,0,0,0,03/13/2016,neutral,12360,795,Wis.-La Crosse,9,True,16,4,12,win,297896,588,1440795,2016
3,0,0,0,0,0,0,1,0,03/14/2016,neutral,12360,168,SUNY Cortland,9,True,20,22,-2,loss,298085,588,1440795,2016
0,1,0,0,0,0,0,0,0,03/15/2016,neutral,12360,755,WashU,9,True,13,3,10,win,298281,588,1440795,2016
2,0,0,0,0,0,0,0,0,03/16/2016,neutral,12360,779,Wheaton (MA),9,True,2,4,-2,loss,298481,588,1440795,2016
1,3,1,0,0,0,0,1,0,03/17/2016,neutral,12360,713,Trinity (CT),9,True,9,4,5,win,298601,588,1440795,2016
1,2,0,0,0,0,0,1,0,03/18/2016,neutral,12360,802,Wis.-Stevens Point,9,True,10,0,10,win,298877,588,1440795,2016
0,1,0,0,0,0,0,0,0,03/18/2016,neutral,12360,802,Wis.-Stevens Point,10,True,5,4,1,win,298894,588,1440795,2016
1,2,1,0,0,0,0,1,0,03/23/2016,home,12360,685,Susquehanna,9,True,10,4,6,win,300311,588,1440795,2016
4,0,0,0,0,0,0,0,0,03/26/2016,home,12360,322,Johns Hopkins,9,True,13,0,13,win,301144,588,1440795,2016
0,2,1,0,0,0,0,0,0,03/29/2016,home,12360,679,Stevens,9,True,0,4,-4,loss,301880,588,1440795,2016
9,0,0,0,0,0,0,3,0,03/30/2016,home,12360,221,FDU-Florham,9,True,1,5,-4,loss,302099,588,1440795,2016
0,2,1,0,0,0,0,0,0,04/02/2016,home,12360,787,Wm. Paterson,9,True,3,4,-1,loss,302813,588,1440795,2016
7,2,0,0,0,0,0,0,0,04/02/2016,home,12360,787,Wm. Paterson,9,True,7,8,-1,loss,302982,588,1440795,2016
8,1,0,0,0,0,0,1,0,04/05/2016,away,12360,1254,Neumann,9,True,5,4,1,win,303524,588,1440795,2016
9,2,1,0,0,0,0,0,0,04/08/2016,home,12360,259,Rowan,9,True,2,8,-6,loss,304116,588,1440795,2016
5,0,0,0,0,0,0,3,0,04/09/2016,away,12360,589,Rutgers-Newark,9,True,3,5,-2,loss,304710,588,1440795,2016
10,1,0,0,0,0,0,0,0,04/09/2016,away,12360,589,Rutgers-Newark,9,True,7,2,5,win,304741,588,1440795,2016
11,0,0,0,0,0,0,1,0,04/11/2016,away,12360,259,Rowan,10,True,7,4,3,win,305274,588,1440795,2016
13,1,0,0,0,0,0,0,0,04/12/2016,home,12360,20,DeSales,9,True,4,1,3,win,305455,588,1440795,2016
9,0,0,0,0,0,0,1,0,04/14/2016,home,12360,681,Stockton,9,True,7,1,6,win,305883,588,1440795,2016
11,0,1,0,0,0,0,2,0,04/15/2016,away,12360,681,Stockton,9,True,11,10,1,win,305951,588,1440795,2016
5,0,0,0,0,0,0,1,0,04/16/2016,away,12360,564,Ramapo,9,True,6,3,3,win,306583,588,1440795,2016
9,1,1,0,0,0,0,1,0,04/16/2016,away,12360,564,Ramapo,9,True,1,2,-1,loss,306830,588,1440795,2016
0,0,0,0,0,0,0,0,0,04/19/2016,away,12360,30047,Keystone,9,True,6,3,3,win,307485,588,1440795,2016
3,1,0,0,0,0,0,0,0,04/21/2016,away,12360,712,TCNJ,9,True,4,6,-2,loss,308005,588,1440795,2016
9,0,0,0,0,0,0,0,0,04/22/2016,home,12360,712,TCNJ,9,True,0,4,-4,loss,308207,588,1440795,2016
11,1,0,0,0,0,0,2,0,04/23/2016,home,12360,319,New Jersey City,9,True,11,1,10,win,308665,588,1440795,2016
12,0,0,0,0,0,0,2,0,04/23/2016,home,12360,319,New Jersey City,9,True,15,3,12,win,308920,588,1440795,2016
9,1,0,0,0,0,0,2,0,04/24/2016,home,12360,16142,Misericordia,9,True,10,5,5,win,309246,588,1440795,2016
7,0,0,0,0,0,0,0,0,04/26/2016,away,12360,443,Moravian,9,True,8,10,-2,loss,309719,588,1440795,2016
6,1,0,0,0,0,0,0,0,04/28/2016,home,12360,442,Montclair St.,9,True,3,10,-7,loss,309931,588,1440795,2016
10,0,0,0,0,0,0,0,0,04/29/2016,away,12360,442,Montclair St.,9,True,1,2,-1,loss,310011,588,1440795,2016
10,2,0,0,0,0,0,1,0,04/30/2016,away,12360,329,Kean,9,True,7,4,3,win,310469,588,1440795,2016
8,0,0,0,0,0,0,0,0,04/30/2016,away,12360,329,Kean,9,True,6,4,2,win,310631,588,1440795,2016
