PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1,0,0,0,0,0,0,0,02/17/2023,home,16340,77,BYU,9,True,1,10,-9,loss,2390465,366,2486615,2023,1
4,2,6,0,0,0,0,0,1,0,02/18/2023,home,16340,77,BYU,9,True,8,6,2,win,2390668,366,2486615,2023,1
0,2,2,0,0,0,0,0,0,0,02/20/2023,home,16340,77,BYU,9,True,10,2,8,win,2391080,366,2486615,2023,1
3,4,7,0,0,0,0,0,1,0,02/25/2023,home,16340,483,Nicholls,9,True,3,2,1,win,2391930,366,2486615,2023,1
3,3,6,0,0,0,0,0,2,0,02/28/2023,away,16340,433,Ole Miss,9,True,6,5,1,win,2392432,366,2486615,2023,1
2,3,5,0,0,0,0,0,1,0,03/01/2023,away,16340,433,Ole Miss,9,True,3,4,-1,loss,2392560,366,2486615,2023,1
0,1,1,0,0,0,0,0,0,0,03/03/2023,home,16340,509,Northwestern,9,True,14,5,9,win,2392877,366,2486615,2023,1
0,2,2,0,0,0,0,0,0,0,03/04/2023,home,16340,509,Northwestern,11,True,5,4,1,win,2393259,366,2486615,2023,1
2,4,6,0,0,0,0,0,1,0,03/05/2023,home,16340,509,Northwestern,9,True,16,9,7,win,2393610,366,2486615,2023,1
6,3,9,0,0,0,0,0,2,0,03/17/2023,home,16340,458,Charlotte,9,True,2,1,1,win,2396076,366,2486615,2023,1
2,1,3,0,0,0,0,0,1,0,03/21/2023,away,16340,498,ULM,9,True,6,10,-4,loss,2397057,366,2486615,2023,1
1,2,3,0,0,0,0,0,0,0,03/26/2023,away,16340,772,Western Ky.,9,True,2,5,-3,loss,2398288,366,2486615,2023,1
4,2,6,0,0,0,0,0,1,0,03/28/2023,home,16340,102,Sacramento St.,9,True,14,4,10,win,2398566,366,2486615,2023,1
2,3,6,1,0,0,0,0,0,0,04/01/2023,home,16340,1045,DBU,9,True,7,14,-7,loss,2399430,366,2486615,2023,1
1,1,2,0,0,0,0,0,1,0,04/02/2023,home,16340,1045,DBU,9,True,1,9,-8,loss,2399743,366,2486615,2023,1
2,4,7,1,0,0,0,0,1,0,04/04/2023,away,16340,508,Northwestern St.,13,True,7,8,-1,loss,2400057,366,2486615,2023,1
3,2,5,0,0,0,0,0,1,0,04/07/2023,away,16340,574,Rice,9,True,6,4,2,win,2400395,366,2486615,2023,1
0,3,3,0,0,0,0,0,0,0,04/08/2023,away,16340,574,Rice,9,True,5,4,1,win,2400193,366,2486615,2023,1
1,2,3,0,0,0,0,0,1,0,04/08/2023,away,16340,574,Rice,9,True,0,4,-4,loss,2400764,366,2486615,2023,1
2,3,5,0,0,0,0,0,0,0,04/11/2023,away,16340,671,Louisiana,9,True,5,10,-5,loss,2401484,366,2486615,2023,1
1,3,4,0,0,0,0,0,1,0,04/12/2023,home,16340,498,ULM,9,True,5,8,-3,loss,2401666,366,2486615,2023,1
2,1,3,0,0,0,0,0,0,0,04/14/2023,home,16340,231,FIU,9,True,7,5,2,win,2402008,366,2486615,2023,1
5,8,13,0,0,0,0,0,3,0,04/15/2023,home,16340,231,FIU,11,True,3,2,1,win,2402432,366,2486615,2023,1
3,3,6,0,0,0,0,0,0,0,04/16/2023,home,16340,231,FIU,9,True,10,5,5,win,2402743,366,2486615,2023,1
2,5,7,0,0,0,0,0,0,0,04/18/2023,home,16340,664,Southern Miss.,9,True,3,1,2,win,2403007,366,2486615,2023,1
1,0,1,0,0,0,0,0,0,0,04/21/2023,away,16340,1045,DBU,9,True,1,9,-8,loss,2403512,366,2486615,2023,1
0,2,2,0,0,0,0,0,0,0,04/22/2023,away,16340,1045,DBU,9,True,3,11,-8,loss,2430380,366,2486615,2023,1
0,2,4,2,0,0,0,0,0,0,04/22/2023,away,16340,1045,DBU,9,True,5,10,-5,loss,2430467,366,2486615,2023,1
0,4,4,0,0,0,0,0,0,0,04/26/2023,away,16340,664,Southern Miss.,9,True,5,6,-1,loss,2404669,366,2486615,2023,1
0,3,4,1,0,0,0,0,0,0,04/28/2023,away,16340,419,Middle Tenn.,9,True,18,8,10,win,2404753,366,2486615,2023,1
2,5,9,2,0,0,0,0,1,0,04/29/2023,away,16340,419,Middle Tenn.,9,True,8,12,-4,loss,2405061,366,2486615,2023,1
3,6,9,0,0,0,0,0,4,0,04/30/2023,away,16340,419,Middle Tenn.,9,True,3,1,2,win,2405495,366,2486615,2023,1
