PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,2,0,0,0,0,0,0,0,02/27/2016,home,12360,0,Robert Morris-S'fiel,9,True,12,0,12,win,293894,30050,1645430,2016
0,0,0,0,0,0,0,0,0,03/05/2016,neutral,12360,436,Mo.-St. Louis,9,True,5,0,5,win,295677,30050,1645430,2016
0,0,0,0,0,0,0,0,0,03/05/2016,neutral,12360,436,Mo.-St. Louis,9,True,1,2,-1,loss,295652,30050,1645430,2016
1,0,0,0,0,0,0,0,0,03/06/2016,neutral,12360,436,Mo.-St. Louis,9,True,2,3,-1,loss,296035,30050,1645430,2016
0,0,0,0,0,0,0,0,0,03/06/2016,neutral,12360,436,Mo.-St. Louis,9,True,3,5,-2,loss,296063,30050,1645430,2016
0,0,0,0,0,0,0,0,0,03/11/2016,home,12360,435,Missouri S&T,9,True,1,4,-3,loss,297109,30050,1645430,2016
0,0,0,0,0,0,0,0,0,03/12/2016,home,12360,435,Missouri S&T,9,True,3,2,1,win,297283,30050,1645430,2016
0,0,0,0,0,0,0,0,0,03/12/2016,home,12360,435,Missouri S&T,9,True,2,5,-3,loss,297376,30050,1645430,2016
0,0,0,0,0,0,0,0,0,03/15/2016,away,12360,332,Kentucky St.,9,True,10,5,5,win,298332,30050,1645430,2016
3,1,0,0,0,0,0,1,0,03/16/2016,away,12360,332,Kentucky St.,9,True,15,5,10,win,298356,30050,1645430,2016
0,0,0,0,0,0,0,0,0,03/18/2016,home,12360,1328,Rockhurst,9,True,0,6,-6,loss,298944,30050,1645430,2016
1,2,0,0,0,0,0,0,0,03/18/2016,home,12360,1328,Rockhurst,9,True,5,9,-4,loss,298966,30050,1645430,2016
0,0,0,0,0,0,0,0,0,03/19/2016,neutral,12360,1328,Rockhurst,9,True,5,4,1,win,299392,30050,1645430,2016
2,2,0,0,0,0,0,0,0,03/22/2016,home,12360,561,Quincy,9,True,8,17,-9,loss,299966,30050,1645430,2016
0,0,0,0,0,0,0,0,0,03/25/2016,home,12360,30138,McKendree,9,True,0,8,-8,loss,300783,30050,1645430,2016
0,0,0,0,0,0,0,0,0,03/25/2016,home,12360,30138,McKendree,9,True,7,0,7,win,300849,30050,1645430,2016
0,0,0,0,0,0,0,0,0,03/26/2016,home,12360,30138,McKendree,9,True,7,1,6,win,301169,30050,1645430,2016
