PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
3,8,4,1,0,0,0,0,3,0,03/03/2018,away,12973,269,Hampden-Sydney,9,True,10,11,-1,loss,87892,182,1780639,2018
3,3,0,0,0,0,0,0,0,0,03/04/2018,neutral,12973,815,York (PA),9,True,7,0,7,win,88720,182,1780639,2018
2,4,2,0,0,0,0,0,0,0,03/04/2018,away,12973,269,Hampden-Sydney,9,True,9,0,9,win,88437,182,1780639,2018
1,6,5,0,0,0,0,0,1,0,03/10/2018,away,12973,28749,Transylvania,9,True,5,1,4,win,90128,182,1780639,2018
1,4,3,0,0,0,0,0,0,0,03/10/2018,away,12973,28749,Transylvania,9,True,3,0,3,win,90213,182,1780639,2018
3,4,1,0,0,0,0,0,0,0,03/11/2018,home,12973,117,Capital,9,True,5,3,2,win,90495,182,1780639,2018
1,4,3,0,0,0,0,0,1,0,03/17/2018,neutral,12973,4,Adrian,9,True,9,12,-3,loss,91871,182,1780639,2018
1,2,1,0,0,0,0,0,0,0,03/18/2018,neutral,12973,24,Amherst,9,True,4,0,4,win,92294,182,1780639,2018
0,5,5,0,0,0,0,0,0,0,03/18/2018,neutral,12973,807,Wooster,9,True,1,18,-17,loss,92423,182,1780639,2018
0,2,2,0,0,0,0,0,0,0,03/19/2018,neutral,12973,492,North Central (IL),9,True,20,4,16,win,92472,182,1780639,2018
4,6,2,0,0,0,0,0,0,0,03/21/2018,neutral,12973,548,Plymouth St.,9,True,5,7,-2,loss,92740,182,1780639,2018
2,3,1,0,0,0,0,0,0,0,03/22/2018,neutral,12973,322,Johns Hopkins,9,True,6,7,-1,loss,92775,182,1780639,2018
3,6,3,0,0,0,0,0,0,0,03/23/2018,neutral,12973,607,St. Lawrence,9,True,15,12,3,win,93012,182,1780639,2018
0,2,2,0,0,0,0,0,0,0,03/23/2018,neutral,12973,548,Plymouth St.,9,True,15,3,12,win,93128,182,1780639,2018
1,4,3,0,0,0,0,0,0,0,03/28/2018,home,12973,531,Otterbein,9,True,8,3,5,win,94324,182,1780639,2018
2,2,0,0,0,0,0,0,0,0,03/31/2018,away,12973,806,Wittenberg,9,True,15,11,4,win,95314,182,1780639,2018
4,6,1,1,0,0,0,0,0,0,03/31/2018,away,12973,806,Wittenberg,10,True,6,7,-1,loss,95457,182,1780639,2018
0,0,0,0,0,0,0,0,0,0,04/05/2018,home,12973,46,Baldwin Wallace,9,True,13,7,6,win,96125,182,1780639,2018
3,5,2,0,0,0,0,0,2,0,04/08/2018,neutral,12973,19,Allegheny,9,True,7,0,7,win,97388,182,1780639,2018
0,0,0,0,0,0,0,0,0,0,04/08/2018,neutral,12973,19,Allegheny,9,True,5,3,2,win,97386,182,1780639,2018
6,10,4,0,0,0,0,0,3,0,04/11/2018,home,12973,177,DePauw,9,True,8,3,5,win,97924,182,1780639,2018
1,2,1,0,0,0,0,0,0,0,04/11/2018,home,12973,177,DePauw,9,True,13,9,4,win,97950,182,1780639,2018
2,6,4,0,0,0,0,0,2,0,04/13/2018,home,12973,281,Hiram,9,True,13,1,12,win,98440,182,1780639,2018
0,1,1,0,0,0,0,0,0,0,04/13/2018,home,12973,281,Hiram,9,True,16,4,12,win,98520,182,1780639,2018
1,4,3,0,0,0,0,0,0,0,04/14/2018,away,12973,385,Marietta,10,True,10,9,1,win,99164,182,1780639,2018
0,0,0,0,0,0,0,0,0,0,04/18/2018,away,12973,335,Kenyon,9,True,5,3,2,win,99842,182,1780639,2018
2,6,4,0,0,0,0,0,2,0,04/21/2018,home,12973,520,Ohio Wesleyan,9,True,7,2,5,win,100973,182,1780639,2018
0,1,1,0,0,0,0,0,0,0,04/21/2018,home,12973,520,Ohio Wesleyan,9,True,0,1,-1,loss,101002,182,1780639,2018
1,2,1,0,0,0,0,0,0,0,04/22/2018,away,12973,335,Kenyon,9,True,6,2,4,win,101329,182,1780639,2018
2,6,3,1,0,0,0,0,1,0,04/25/2018,away,12973,278,Heidelberg,9,True,9,1,8,win,101768,182,1780639,2018
1,5,4,0,0,0,0,0,1,0,04/26/2018,home,12973,385,Marietta,9,True,6,4,2,win,101925,182,1780639,2018
1,3,2,0,0,0,0,0,0,0,04/28/2018,home,12973,807,Wooster,9,True,3,4,-1,loss,102937,182,1780639,2018
1,3,2,0,0,0,0,0,0,0,04/28/2018,home,12973,807,Wooster,9,True,4,2,2,win,102958,182,1780639,2018
4,9,5,0,0,0,0,0,2,0,04/29/2018,away,12973,46,Baldwin Wallace,9,True,8,4,4,win,102991,182,1780639,2018
2,3,1,0,0,0,0,0,0,0,05/02/2018,home,12973,515,Oberlin,9,True,18,6,12,win,103706,182,1780639,2018
3,8,4,1,0,0,0,0,0,0,05/02/2018,home,12973,515,Oberlin,9,True,10,9,1,win,103721,182,1780639,2018
1,3,2,0,0,0,0,0,0,0,05/05/2018,away,12973,747,Wabash,9,True,4,2,2,win,104347,182,1780639,2018
