PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
2,0,0,0,0,0,0,0,0,02/15/2013,neutral,11320,116,Canisius,9,True,2,8,-6,loss,658096,14,1324523,2013
3,2,1,0,0,0,0,1,0,02/15/2013,neutral,11320,116,Canisius,9,True,4,12,-8,loss,658099,14,1324523,2013
4,4,0,0,0,0,0,0,0,02/23/2013,away,11320,648,South Carolina,9,True,3,8,-5,loss,659085,14,1324523,2013
1,2,0,0,0,0,0,0,0,02/24/2013,away,11320,648,South Carolina,9,True,1,14,-13,loss,659721,14,1324523,2013
2,1,0,0,0,0,0,0,0,02/24/2013,away,11320,648,South Carolina,9,True,4,6,-2,loss,659735,14,1324523,2013
4,2,0,0,0,0,0,2,0,03/01/2013,away,11320,459,UNC Greensboro,9,True,8,5,3,win,660159,14,1324523,2013
2,2,0,0,0,0,0,0,0,03/02/2013,away,11320,459,UNC Greensboro,9,True,0,9,-9,loss,660395,14,1324523,2013
1,3,0,0,0,0,0,1,0,03/03/2013,away,11320,459,UNC Greensboro,10,True,8,9,-1,loss,660880,14,1324523,2013
0,0,0,0,0,0,0,0,0,03/11/2013,away,11320,477,New York Tech,9,True,3,2,1,win,663060,14,1324523,2013
0,0,0,0,0,0,0,0,0,03/11/2013,away,11320,477,New York Tech,9,True,2,0,2,win,663065,14,1324523,2013
2,2,0,0,0,0,0,1,0,03/16/2013,away,11320,272,Hartford,9,True,1,3,-2,loss,664471,14,1324523,2013
0,1,0,0,0,0,0,0,0,03/16/2013,away,11320,272,Hartford,9,True,9,6,3,win,664334,14,1324523,2013
1,0,0,0,0,0,0,0,0,03/17/2013,away,11320,272,Hartford,9,True,5,15,-10,loss,664710,14,1324523,2013
0,2,2,0,0,0,0,0,0,03/23/2013,away,11320,391,UMBC,9,True,3,4,-1,loss,666044,14,1324523,2013
1,3,0,0,0,0,0,1,0,03/23/2013,away,11320,391,UMBC,9,True,13,1,12,win,666249,14,1324523,2013
2,5,1,0,0,0,0,0,0,03/24/2013,away,11320,391,UMBC,9,True,5,2,3,win,666520,14,1324523,2013
1,2,0,0,0,0,0,0,0,03/26/2013,away,11320,167,Cornell,9,True,4,1,3,win,666968,14,1324523,2013
1,1,0,0,0,0,0,1,0,03/26/2013,away,11320,167,Cornell,9,True,4,5,-1,loss,666991,14,1324523,2013
4,2,0,0,0,0,0,2,0,03/30/2013,away,11320,380,Maine,9,True,1,4,-3,loss,668322,14,1324523,2013
4,4,0,0,0,0,0,1,0,03/30/2013,away,11320,380,Maine,9,True,4,7,-3,loss,668509,14,1324523,2013
3,6,2,0,0,0,0,1,0,03/31/2013,away,11320,380,Maine,9,True,7,6,1,win,668611,14,1324523,2013
1,4,0,0,0,0,0,0,0,04/06/2013,home,11320,683,Stony Brook,9,True,9,6,3,win,669740,14,1324523,2013
2,1,0,0,0,0,0,2,0,04/06/2013,home,11320,683,Stony Brook,9,True,5,4,1,win,669948,14,1324523,2013
1,2,0,0,0,0,0,0,0,04/07/2013,home,11320,683,Stony Brook,9,True,4,3,1,win,670519,14,1324523,2013
1,0,0,0,0,0,0,0,0,04/09/2013,away,11320,386,Marist,9,True,5,4,1,win,671138,14,1324523,2013
2,3,0,0,0,0,0,0,0,04/09/2013,away,11320,386,Marist,9,True,6,6,0,tie,671144,14,1324523,2013
1,3,0,0,0,0,0,1,0,04/13/2013,away,11320,62,Binghamton,9,True,5,3,2,win,671861,14,1324523,2013
0,1,1,0,0,0,0,0,0,04/13/2013,away,11320,62,Binghamton,9,True,3,4,-1,loss,672110,14,1324523,2013
1,1,0,0,0,0,0,0,0,04/14/2013,away,11320,62,Binghamton,9,True,1,4,-3,loss,672379,14,1324523,2013
1,6,1,0,0,0,0,0,0,04/16/2013,away,11320,603,St. John's (NY),9,True,8,6,2,win,672946,14,1324523,2013
0,0,1,0,0,0,0,0,0,04/20/2013,home,11320,272,Hartford,9,True,23,8,15,win,673962,14,1324523,2013
2,3,0,0,0,0,0,0,0,04/20/2013,home,11320,272,Hartford,9,True,5,11,-6,loss,674217,14,1324523,2013
1,4,0,0,0,0,0,0,0,04/21/2013,home,11320,272,Hartford,12,True,10,9,1,win,674492,14,1324523,2013
3,3,0,0,0,0,0,1,0,04/24/2013,away,11320,381,Manhattan,9,True,11,5,6,win,675224,14,1324523,2013
2,4,0,0,0,0,0,0,0,04/27/2013,home,11320,391,UMBC,9,True,5,0,5,win,676148,14,1324523,2013
0,4,0,0,0,0,0,0,0,04/27/2013,home,11320,391,UMBC,9,True,10,1,9,win,676384,14,1324523,2013
0,2,0,0,0,0,0,1,0,04/28/2013,home,11320,391,UMBC,9,True,1,0,1,win,676627,14,1324523,2013
0,0,0,0,0,0,0,0,0,04/30/2013,home,11320,127,Central Conn. St.,9,True,1,10,-9,loss,677014,14,1324523,2013
3,3,0,0,0,0,0,1,0,05/04/2013,home,11320,380,Maine,9,True,6,8,-2,loss,677977,14,1324523,2013
2,2,0,0,0,0,0,1,0,05/04/2013,home,11320,380,Maine,9,True,4,3,1,win,678092,14,1324523,2013
2,3,1,0,0,0,0,0,0,05/05/2013,home,11320,380,Maine,9,True,3,7,-4,loss,678283,14,1324523,2013
3,3,0,0,0,0,0,1,0,05/11/2013,away,11320,683,Stony Brook,9,True,3,5,-2,loss,679100,14,1324523,2013
2,3,0,0,0,0,0,0,0,05/12/2013,away,11320,683,Stony Brook,9,True,7,8,-1,loss,679359,14,1324523,2013
3,2,1,0,0,0,0,0,0,05/12/2013,away,11320,683,Stony Brook,9,True,7,4,3,win,679381,14,1324523,2013
