PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/14/2020,home,15204,28755,FGCU,9,True,4,3,1,win,1830345,718,2303767,2020
0,0,0,0,0,0,0,0,0,0,02/15/2020,home,15204,28755,FGCU,9,True,8,4,4,win,1830563,718,2303767,2020
0,0,0,0,0,0,0,0,0,0,02/16/2020,home,15204,28755,FGCU,9,True,6,1,5,win,1830816,718,2303767,2020
0,0,0,0,0,0,0,0,0,0,02/19/2020,away,15204,671,Louisiana,9,True,9,6,3,win,1831086,718,2303767,2020
0,0,0,0,0,0,0,0,0,0,02/21/2020,away,15204,97,Cal St. Fullerton,9,True,1,0,1,win,1831383,718,2303767,2020
0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,97,Cal St. Fullerton,9,True,5,7,-2,loss,1831746,718,2303767,2020
0,0,0,0,0,0,0,0,0,0,02/23/2020,away,15204,97,Cal St. Fullerton,13,True,6,4,2,win,1831958,718,2303767,2020
0,0,0,0,0,0,0,0,0,0,02/26/2020,home,15204,474,New Orleans,9,True,1,10,-9,loss,1832259,718,2303767,2020
0,0,0,0,0,0,0,0,0,0,02/28/2020,home,15204,419,Middle Tenn.,9,True,2,0,2,win,1832527,718,2303767,2020
0,0,0,0,0,0,0,0,0,0,02/29/2020,home,15204,419,Middle Tenn.,9,True,8,5,3,win,1832828,718,2303767,2020
0,0,0,0,0,0,0,0,0,0,03/01/2020,home,15204,419,Middle Tenn.,9,True,11,7,4,win,1833138,718,2303767,2020
0,0,0,0,0,0,0,0,0,0,03/03/2020,home,15204,699,Texas Southern,9,True,18,2,16,win,1833493,718,2303767,2020
0,0,0,0,0,0,0,0,0,0,03/06/2020,home,15204,665,Southern U.,9,True,16,2,14,win,1833956,718,2303767,2020
0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,665,Southern U.,9,True,7,0,7,win,1833990,718,2303767,2020
0,0,0,0,0,0,0,0,0,0,03/08/2020,home,15204,665,Southern U.,9,True,10,2,8,win,1834599,718,2303767,2020
0,0,0,0,0,0,0,0,0,0,03/10/2020,home,15204,346,Lamar University,9,True,14,12,2,win,1835036,718,2303767,2020
0,0,0,0,0,0,0,0,0,0,03/11/2020,home,15204,346,Lamar University,9,True,6,3,3,win,1835229,718,2303767,2020
0,0,0,0,0,0,0,0,0,0,03/13/2020,home,15204,0,0.0,9,True,6,3,3,win,1835229,718,2303767,2020
0,0,0,0,0,0,0,0,0,0,03/14/2020,home,15204,0,0.0,9,True,6,3,3,win,1835229,718,2303767,2020
0,0,0,0,0,0,0,0,0,0,03/15/2020,home,15204,0,0.0,9,True,6,3,3,win,1835229,718,2303767,2020
