PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,1,1,0,0,0,1,0,0,0,03/04/2023,away,16340,1157,Kennesaw St.,9,True,7,4,3,win,2392819,67,2473355,2023,1
0,1,1,0,0,0,0,0,1,0,03/10/2023,away,16340,742,Virginia Tech,9,True,3,13,-10,loss,2394333,67,2473355,2023,1
1,1,2,0,0,0,2,0,0,0,03/19/2023,away,16340,234,Florida St.,9,True,8,2,6,win,2396712,67,2473355,2023,1
1,0,1,0,0,0,1,0,0,0,03/26/2023,home,16340,490,NC State,10,True,8,7,1,win,2426343,67,2473355,2023,1
0,1,1,0,0,0,0,0,0,0,04/02/2023,home,16340,255,Georgia Tech,9,True,24,12,12,win,2399518,67,2473355,2023,1
0,0,0,0,0,0,1,0,0,0,04/08/2023,away,16340,367,Louisville,9,True,2,4,-2,loss,2400907,67,2473355,2023,1
0,0,0,0,0,0,1,1,0,0,04/16/2023,home,16340,193,Duke,9,True,2,6,-4,loss,2402526,67,2473355,2023,1
0,1,1,0,0,0,0,0,0,0,04/23/2023,away,16340,457,North Carolina,9,True,6,2,4,win,2404221,67,2473355,2023,1
0,1,1,0,0,0,0,0,0,0,04/28/2023,home,16340,147,Clemson,9,True,3,1,2,win,2431752,67,2473355,2023,1
0,1,1,0,0,0,0,0,0,0,05/06/2023,away,16340,749,Wake Forest,12,True,11,9,2,win,2406476,67,2473355,2023,1
