PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,03/11/2019,away,14781,773,McDaniel,9,True,0,3,-3,loss,1652165,30219,2154021,2019
0,0,0,0,0,0,0,0,0,0,03/11/2019,away,14781,773,McDaniel,9,True,2,6,-4,loss,1669374,30219,2154021,2019
0,0,0,0,0,0,0,0,0,0,03/12/2019,neutral,14781,124,Catholic,9,True,2,8,-6,loss,1718615,30219,2154021,2019
3,2,5,0,0,0,0,0,0,0,03/12/2019,neutral,14781,124,Catholic,9,True,4,12,-8,loss,1718617,30219,2154021,2019
1,1,2,0,0,0,0,0,0,0,03/13/2019,neutral,14781,681,Stockton,9,True,1,4,-3,loss,1652737,30219,2154021,2019
1,4,5,0,0,0,0,0,1,0,03/13/2019,neutral,14781,681,Stockton,9,True,6,8,-2,loss,1668113,30219,2154021,2019
1,4,6,1,0,0,0,0,0,0,03/14/2019,neutral,14781,2798,Albertus Magnus,9,True,1,7,-6,loss,1652835,30219,2154021,2019
0,4,5,1,0,0,0,0,0,0,03/14/2019,neutral,14781,2798,Albertus Magnus,9,True,5,3,2,win,1668488,30219,2154021,2019
3,3,7,1,0,0,0,0,0,0,03/15/2019,neutral,14781,30085,Lancaster Bible,9,True,3,9,-6,loss,1652997,30219,2154021,2019
0,1,3,2,0,0,0,0,1,0,03/17/2019,away,14781,480,CCNY,9,True,17,14,3,win,1653591,30219,2154021,2019
0,0,0,0,0,0,0,0,0,0,03/24/2019,home,14781,24,Amherst,9,True,14,21,-7,loss,1654638,30219,2154021,2019
0,0,1,1,0,0,0,0,0,0,03/25/2019,home,14781,170,Curry,9,True,7,10,-3,loss,1655214,30219,2154021,2019
0,0,0,0,0,0,0,0,0,0,03/26/2019,home,14781,1099,Gordon,9,True,11,10,1,win,1655543,30219,2154021,2019
0,0,0,0,0,0,0,0,0,0,03/27/2019,away,14781,673,Springfield,9,True,2,3,-1,loss,1655889,30219,2154021,2019
0,0,0,0,0,0,0,0,0,0,03/30/2019,away,14781,532,Elms,9,True,11,0,11,win,1656823,30219,2154021,2019
1,1,2,0,0,0,0,0,0,0,03/30/2019,away,14781,532,Elms,9,True,10,2,8,win,1667877,30219,2154021,2019
2,1,3,0,0,0,0,0,0,0,04/02/2019,away,14781,713,Trinity (CT),9,True,0,16,-16,loss,1657222,30219,2154021,2019
0,0,0,0,0,0,0,0,0,0,04/06/2019,home,14781,30042,Mitchell,9,True,2,6,-4,loss,1723704,30219,2154021,2019
0,0,0,0,0,0,0,0,0,0,04/06/2019,home,14781,30042,Mitchell,9,True,8,6,2,win,1657992,30219,2154021,2019
0,0,0,0,0,0,0,0,0,0,04/07/2019,away,14781,24317,Lesley,9,True,6,3,3,win,1658362,30219,2154021,2019
1,3,4,0,0,0,0,0,0,0,04/07/2019,away,14781,24317,Lesley,8,True,6,5,1,win,1665762,30219,2154021,2019
3,2,5,0,0,0,0,0,0,0,04/10/2019,home,14781,200,Eastern Conn. St.,9,True,5,13,-8,loss,1716744,30219,2154021,2019
0,0,0,0,0,0,0,0,0,0,04/12/2019,away,14781,1064,Eastern Nazarene,9,True,5,9,-4,loss,1659174,30219,2154021,2019
0,0,0,0,0,0,0,0,0,0,04/12/2019,away,14781,1064,Eastern Nazarene,9,True,3,12,-9,loss,1668914,30219,2154021,2019
0,0,0,0,0,0,0,0,0,0,04/13/2019,home,14781,467,New England Col.,9,True,3,9,-6,loss,1659689,30219,2154021,2019
0,0,0,0,0,0,0,0,0,0,04/13/2019,home,14781,467,New England Col.,8,True,0,11,-11,loss,1667004,30219,2154021,2019
0,0,0,0,0,0,1,0,0,0,04/16/2019,home,14781,50,Bates,9,True,5,10,-5,loss,1668218,30219,2154021,2019
1,0,1,0,0,0,0,0,0,0,04/17/2019,home,14781,8486,Lasell,9,True,11,14,-3,loss,1660508,30219,2154021,2019
1,3,5,1,0,0,0,0,0,0,04/18/2019,home,14781,722,Coast Guard,9,True,13,15,-2,loss,1726287,30219,2154021,2019
0,0,0,0,0,0,0,0,0,0,04/19/2019,home,14781,21772,Newbury,9,True,8,2,6,win,1661315,30219,2154021,2019
0,0,0,0,0,0,0,0,0,0,04/19/2019,home,14781,21772,Newbury,8,True,8,9,-1,loss,1668960,30219,2154021,2019
0,0,0,0,0,0,0,0,0,0,04/23/2019,away,14781,399,Mass. Maritime,9,True,7,3,4,win,1651750,30219,2154021,2019
0,0,0,0,0,0,0,0,0,0,04/24/2019,home,14781,399,Mass. Maritime,9,True,11,2,9,win,1661950,30219,2154021,2019
1,0,1,0,0,0,0,0,0,0,04/25/2019,home,14781,26,Anna Maria,9,True,5,14,-9,loss,1733519,30219,2154021,2019
0,0,0,0,0,0,0,0,0,0,04/27/2019,away,14781,26107,Becker,9,True,5,7,-2,loss,1662546,30219,2154021,2019
0,0,0,0,0,0,0,0,0,0,04/27/2019,away,14781,26107,Becker,10,True,4,5,-1,loss,1665568,30219,2154021,2019
1,3,6,2,0,0,0,0,0,0,04/28/2019,home,14781,1379,Southern Vt.,9,True,8,9,-1,loss,1663053,30219,2154021,2019
0,0,0,0,0,0,0,0,0,0,04/28/2019,home,14781,1379,Southern Vt.,9,True,2,9,-7,loss,1665293,30219,2154021,2019
