PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,3,1,1,0,0,0,0,0,0,02/25/2018,away,12973,11538,Fontbonne,9,True,2,3,-1,loss,87196,1332,1668090,2018
1,4,1,2,0,0,0,0,0,0,02/25/2018,neutral,12973,137,UChicago,9,True,9,5,4,win,87064,1332,1668090,2018
1,5,4,0,0,0,0,0,0,0,02/28/2018,away,12973,496,North Park,9,True,1,4,-3,loss,87471,1332,1668090,2018
0,1,1,0,0,0,0,0,0,0,03/04/2018,neutral,12973,438,Monmouth (IL),9,True,14,4,10,win,88599,1332,1668090,2018
0,3,3,0,0,0,0,0,0,0,03/04/2018,neutral,12973,438,Monmouth (IL),9,True,5,6,-1,loss,88713,1332,1668090,2018
2,5,3,0,0,0,0,0,1,0,03/05/2018,neutral,12973,211,Elizabethtown,9,True,6,1,5,win,88770,1332,1668090,2018
1,3,2,0,0,0,0,0,1,0,03/06/2018,neutral,12973,538,Penn St.-Behrend,9,True,3,2,1,win,88983,1332,1668090,2018
1,3,2,0,0,0,0,0,0,0,03/08/2018,neutral,12973,335,Kenyon,9,True,7,5,2,win,89272,1332,1668090,2018
1,1,0,0,0,0,0,0,0,0,03/09/2018,neutral,12973,30031,Northwestern-St. Paul,9,True,12,1,11,win,89594,1332,1668090,2018
8,8,0,0,0,0,0,0,0,0,03/09/2018,neutral,12973,30031,Northwestern-St. Paul,9,True,8,3,5,win,89621,1332,1668090,2018
1,7,5,1,0,0,0,0,0,0,03/10/2018,neutral,12973,455,Muskingum,9,True,3,0,3,win,90046,1332,1668090,2018
2,5,3,0,0,0,0,0,0,0,03/22/2018,neutral,12973,53,Beloit,9,True,6,9,-3,loss,92802,1332,1668090,2018
0,2,1,1,0,0,0,0,0,0,03/23/2018,away,12973,778,Wheaton (IL),9,True,2,5,-3,loss,93026,1332,1668090,2018
1,4,3,0,0,0,0,0,0,0,03/23/2018,neutral,12973,161,Concordia-M'head,9,True,2,0,2,win,93127,1332,1668090,2018
2,2,0,0,0,0,0,0,0,0,03/31/2018,home,12973,582,Rockford,9,True,1,4,-3,loss,95265,1332,1668090,2018
3,8,5,0,0,0,0,0,1,0,03/31/2018,home,12973,582,Rockford,9,True,3,7,-4,loss,95412,1332,1668090,2018
1,2,1,0,0,0,0,0,0,0,04/02/2018,away,12973,20220,MSOE,9,True,5,8,-3,loss,95739,1332,1668090,2018
1,1,0,0,0,0,0,0,0,0,04/02/2018,away,12973,20220,MSOE,9,True,1,11,-10,loss,95757,1332,1668090,2018
0,1,1,0,0,0,0,0,0,0,04/10/2018,home,12973,296,Benedictine (IL),9,True,1,3,-2,loss,97736,1332,1668090,2018
1,3,2,0,0,0,0,0,1,0,04/10/2018,home,12973,296,Benedictine (IL),9,True,3,6,-3,loss,97753,1332,1668090,2018
1,2,1,0,0,0,0,0,0,0,04/11/2018,away,12973,42,Aurora,9,True,14,3,11,win,97994,1332,1668090,2018
0,1,1,0,0,0,0,0,0,0,04/11/2018,away,12973,42,Aurora,9,True,0,6,-6,loss,98009,1332,1668090,2018
0,0,0,0,0,0,0,0,0,0,04/17/2018,away,12973,1196,Marian (WI),9,True,1,12,-11,loss,99609,1332,1668090,2018
1,3,2,0,0,0,0,0,0,0,04/17/2018,away,12973,1196,Marian (WI),9,True,2,4,-2,loss,99616,1332,1668090,2018
0,5,4,1,0,0,0,0,0,0,04/21/2018,home,12973,8911,Wis. Lutheran,9,True,1,14,-13,loss,100469,1332,1668090,2018
0,4,3,1,0,0,0,0,1,0,04/21/2018,home,12973,8911,Wis. Lutheran,9,True,7,10,-3,loss,100672,1332,1668090,2018
0,0,0,0,0,0,0,0,0,0,04/22/2018,away,12973,160,Concordia Chicago,9,True,5,2,3,win,101221,1332,1668090,2018
1,2,1,0,0,0,0,0,0,0,04/22/2018,away,12973,160,Concordia Chicago,9,True,4,6,-2,loss,101276,1332,1668090,2018
0,2,2,0,0,0,0,0,0,0,04/26/2018,home,12973,1194,Maranatha Baptist,9,True,5,0,5,win,101987,1332,1668090,2018
1,1,0,0,0,0,0,0,0,0,04/26/2018,home,12973,1194,Maranatha Baptist,9,True,11,0,11,win,101991,1332,1668090,2018
0,1,1,0,0,0,0,0,0,0,04/28/2018,home,12973,1036,Concordia Wisconsin,9,True,5,3,2,win,102488,1332,1668090,2018
1,1,0,0,0,0,0,0,0,0,04/28/2018,home,12973,1036,Concordia Wisconsin,9,True,2,5,-3,loss,102712,1332,1668090,2018
2,3,1,0,0,0,0,0,0,0,04/29/2018,away,12973,1164,Lakeland,9,True,5,4,1,win,103207,1332,1668090,2018
1,5,4,0,0,0,0,0,0,0,04/29/2018,away,12973,1164,Lakeland,9,True,8,7,1,win,103264,1332,1668090,2018
0,2,2,0,0,0,0,0,0,0,05/04/2018,home,12973,1066,Edgewood,9,True,3,9,-6,loss,104087,1332,1668090,2018
2,2,0,0,0,0,0,0,0,0,05/04/2018,home,12973,1066,Edgewood,9,True,12,9,3,win,104108,1332,1668090,2018
