PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,2,2,0,0,0,0,0,1,0,02/17/2024,away,16580,573919,UTSA,9,True,1,2,-1,loss,4544933,702,2949198,2024,1
0,0,0,0,0,0,1,0,0,0,02/24/2024,home,16580,574015,Boston College,9,True,0,3,-3,loss,4526828,702,2949198,2024,1
0,1,1,0,0,0,0,0,0,0,03/02/2024,away,16580,574103,Lamar University,9,True,3,1,2,win,4528068,702,2949198,2024,1
1,1,2,0,0,0,0,1,0,0,03/09/2024,home,16580,573911,Utah Tech,9,True,5,3,2,win,4529799,702,2949198,2024,1
6,4,10,0,0,0,0,0,1,0,03/13/2024,home,16580,574169,Oklahoma,9,True,1,5,-4,loss,4530575,702,2949198,2024,1
1,2,3,0,0,0,0,0,0,0,03/16/2024,away,16580,573995,Abilene Christian,9,True,7,8,-1,loss,4531497,702,2949198,2024,1
0,1,1,0,0,0,0,0,0,0,03/23/2024,home,16580,574222,SFA,9,True,9,2,7,win,4532915,702,2949198,2024,1
0,1,1,0,0,0,0,0,0,0,04/06/2024,away,16580,574175,UTRGV,9,True,9,5,4,win,4535839,702,2949198,2024,1
1,1,2,0,0,0,0,0,0,0,04/13/2024,home,16580,573978,Grand Canyon,9,True,12,4,8,win,4537117,702,2949198,2024,1
1,0,1,0,0,0,1,1,0,0,04/27/2024,away,16580,574085,Houston,9,True,7,3,4,win,4539871,702,2949198,2024,1
1,2,3,0,0,0,1,0,0,0,05/03/2024,home,16580,574029,Sacramento St.,9,True,2,13,-11,loss,5289143,702,2949198,2024,1
6,0,6,0,0,0,0,0,0,0,05/11/2024,away,16580,573981,Seattle U,9,True,0,4,-4,loss,4541855,702,2949198,2024,1
8,1,9,0,0,0,0,0,1,0,05/12/2024,away,16580,573981,Seattle U,9,True,4,10,-6,loss,4541991,702,2949198,2024,1
0,3,3,0,0,0,1,0,0,0,05/17/2024,home,16580,573910,Tarleton St.,9,True,6,2,4,win,4542204,702,2949198,2024,1
8,1,9,0,0,0,0,0,1,0,05/18/2024,home,16580,573910,Tarleton St.,9,True,9,19,-10,loss,4542471,702,2949198,2024,1
8,0,8,0,0,0,0,0,1,0,05/21/2024,neutral,16580,574175,UTRGV,9,True,5,8,-3,loss,5335943,702,2949198,2024,1
