PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/14/2020,neutral,15204,559,Purdue,9,True,6,9,-3,loss,1830241,283,2117578,2020
0,0,0,0,0,0,0,0,0,0,02/15/2020,neutral,15204,559,Purdue,9,True,13,6,7,win,1830547,283,2117578,2020
0,2,2,0,0,0,0,1,0,0,02/15/2020,neutral,15204,559,Purdue,9,True,4,10,-6,loss,1848759,283,2117578,2020
0,0,0,0,0,0,0,0,0,0,02/16/2020,neutral,15204,559,Purdue,9,True,9,10,-1,loss,1830792,283,2117578,2020
0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,340,La Salle,9,True,3,4,-1,loss,1831452,283,2117578,2020
0,0,0,0,0,0,0,0,0,0,02/22/2020,away,15204,340,La Salle,9,True,3,14,-11,loss,1848958,283,2117578,2020
0,1,1,0,0,0,1,1,0,0,02/23/2020,away,15204,340,La Salle,9,True,0,2,-2,loss,1831893,283,2117578,2020
0,0,0,0,0,0,0,0,0,0,02/28/2020,away,15204,466,Nevada,9,True,2,1,1,win,1832283,283,2117578,2020
0,0,0,0,0,0,0,0,0,0,02/28/2020,neutral,15204,782,Wichita St.,9,True,10,19,-9,loss,1832318,283,2117578,2020
0,1,1,0,0,0,1,0,0,0,02/29/2020,away,15204,466,Nevada,9,True,7,2,5,win,1832562,283,2117578,2020
0,0,0,0,0,0,0,0,0,0,03/06/2020,away,15204,473,New Mexico,9,True,11,12,-1,loss,1833821,283,2117578,2020
0,0,0,0,0,0,1,2,0,0,03/07/2020,away,15204,473,New Mexico,9,True,13,14,-1,loss,1834140,283,2117578,2020
0,0,0,0,0,0,0,0,0,0,03/07/2020,away,15204,473,New Mexico,9,True,10,11,-1,loss,1849756,283,2117578,2020
0,0,0,0,0,0,0,0,0,0,03/11/2020,home,15204,361,LIU,9,True,9,5,4,win,1972503,283,2117578,2020
