PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
2,0,2,0,0,0,0,0,0,0,02/19/2023,away,16340,601,St. John Fisher,9,True,6,12,-6,loss,2391035,146,2502885,2023,3
9,0,9,0,0,0,2,0,0,0,03/10/2023,neutral,16340,656,UMass Dartmouth,9,True,5,7,-2,loss,2394267,146,2502885,2023,3
5,1,6,0,0,0,3,2,0,0,03/11/2023,neutral,16340,78,SUNY Brockport,9,True,3,9,-6,loss,2408840,146,2502885,2023,3
0,1,1,0,0,0,1,0,0,0,03/12/2023,neutral,16340,185,Dickinson,9,True,3,7,-4,loss,2408762,146,2502885,2023,3
9,1,10,0,0,1,1,1,0,0,03/15/2023,home,16340,214,Emerson,9,True,3,2,1,win,2395600,146,2502885,2023,3
4,2,6,0,0,0,0,1,0,0,03/16/2023,neutral,16340,526,SUNY Oneonta,9,True,8,9,-1,loss,2395724,146,2502885,2023,3
6,0,6,0,0,0,0,0,0,0,03/24/2023,away,16340,282,Hobart,9,True,6,1,5,win,2425989,146,2502885,2023,3
6,1,8,1,0,0,0,0,0,0,03/25/2023,away,16340,282,Hobart,9,True,12,3,9,win,2397772,146,2502885,2023,3
1,3,5,1,0,0,0,3,1,0,03/29/2023,away,16340,168,Cortland,9,True,6,8,-2,loss,2398653,146,2502885,2023,3
3,1,4,0,0,0,0,0,0,0,04/03/2023,home,16340,580,RIT,9,True,5,3,2,win,2427441,146,2502885,2023,3
5,0,5,0,0,0,2,0,0,0,04/03/2023,home,16340,580,RIT,9,True,2,4,-2,loss,2409879,146,2502885,2023,3
2,1,3,0,0,0,0,1,0,0,04/08/2023,away,16340,581,Rochester (NY),9,True,1,12,-11,loss,2400937,146,2502885,2023,3
6,0,6,0,0,0,1,0,0,0,04/15/2023,away,16340,962,Bard,9,True,8,4,4,win,2409605,146,2502885,2023,3
4,0,4,0,0,0,2,0,0,0,04/16/2023,away,16340,570,Rensselaer,9,True,7,10,-3,loss,2410737,146,2502885,2023,3
