PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,01/30/2016,away,12360,535,Paine,9,True,4,5,-1,loss,291572,1023,1421575,2016
0,0,0,0,0,0,0,0,0,01/30/2016,away,12360,535,Paine,9,True,9,2,7,win,291585,1023,1421575,2016
3,0,0,0,0,0,0,0,0,02/02/2016,home,12360,0,St. Andrews,9,True,11,3,8,win,291619,1023,1421575,2016
0,0,0,0,0,0,0,0,0,02/06/2016,home,12360,8875,Chowan,9,True,6,0,6,win,291732,1023,1421575,2016
0,0,0,0,0,0,0,0,0,02/06/2016,home,12360,8875,Chowan,9,True,6,3,3,win,291790,1023,1421575,2016
4,0,0,0,0,0,0,0,0,02/07/2016,home,12360,8875,Chowan,9,True,3,7,-4,loss,291920,1023,1421575,2016
3,0,0,0,0,0,0,0,0,02/07/2016,home,12360,8875,Chowan,9,True,7,3,4,win,291927,1023,1421575,2016
4,0,0,0,0,0,0,0,0,02/09/2016,home,12360,535,Paine,9,True,22,6,16,win,291955,1023,1421575,2016
0,0,0,0,0,0,0,0,0,02/10/2016,home,12360,594,Saint Augustine's,9,True,15,2,13,win,291973,1023,1421575,2016
0,0,0,0,0,0,0,0,0,02/13/2016,home,12360,1347,Saint Rose,9,True,5,3,2,win,292150,1023,1421575,2016
1,0,0,0,0,0,0,0,0,02/13/2016,home,12360,1347,Saint Rose,9,True,14,6,8,win,292185,1023,1421575,2016
2,0,1,0,0,0,0,0,0,02/19/2016,away,12360,1072,Erskine,9,True,10,8,2,win,292521,1023,1421575,2016
3,0,0,0,0,0,0,0,0,02/20/2016,away,12360,1072,Erskine,9,True,5,9,-4,loss,292837,1023,1421575,2016
0,0,0,0,0,0,0,0,0,02/20/2016,away,12360,1072,Erskine,9,True,16,9,7,win,292945,1023,1421575,2016
0,0,0,0,0,0,0,0,0,02/26/2016,away,12360,30094,Brevard,9,True,6,2,4,win,293615,1023,1421575,2016
4,0,0,0,0,0,0,0,0,02/27/2016,away,12360,30094,Brevard,9,True,8,10,-2,loss,293950,1023,1421575,2016
0,0,0,0,0,0,0,0,0,02/27/2016,away,12360,30094,Brevard,9,True,16,2,14,win,294052,1023,1421575,2016
0,0,0,0,0,0,0,0,0,03/04/2016,away,12360,13028,Anderson (SC),9,True,3,9,-6,loss,295098,1023,1421575,2016
0,0,0,0,0,0,0,0,0,03/05/2016,away,12360,13028,Anderson (SC),9,True,16,14,2,win,295428,1023,1421575,2016
0,0,0,0,0,0,0,0,0,03/05/2016,away,12360,13028,Anderson (SC),9,True,9,5,4,win,295546,1023,1421575,2016
0,0,0,0,0,0,0,0,0,03/09/2016,away,12360,537,UNC Pembroke,9,True,4,6,-2,loss,296704,1023,1421575,2016
0,0,0,0,0,0,0,0,0,03/10/2016,away,12360,985,Bluefield St.,9,True,9,7,2,win,296719,1023,1421575,2016
0,0,0,0,0,0,0,0,0,03/11/2016,away,12360,30063,Seton Hill,9,True,6,16,-10,loss,297103,1023,1421575,2016
0,0,0,0,0,0,0,0,0,03/12/2016,away,12360,30063,Seton Hill,9,True,0,7,-7,loss,297609,1023,1421575,2016
0,0,0,0,0,0,0,0,0,03/12/2016,away,12360,30063,Seton Hill,9,True,4,6,-2,loss,297678,1023,1421575,2016
0,0,0,0,0,0,0,0,0,03/15/2016,home,12360,985,Bluefield St.,9,True,12,9,3,win,298249,1023,1421575,2016
0,0,0,0,0,0,0,0,0,03/18/2016,home,12360,12830,Tusculum,12,True,2,1,1,win,298693,1023,1421575,2016
1,0,1,0,0,0,0,0,0,03/19/2016,home,12360,12830,Tusculum,9,True,5,12,-7,loss,299155,1023,1421575,2016
2,0,0,0,0,0,0,0,0,03/19/2016,home,12360,12830,Tusculum,9,True,2,3,-1,loss,299275,1023,1421575,2016
2,0,1,0,0,0,0,0,0,03/25/2016,away,12360,1000,Carson-Newman,9,True,4,12,-8,loss,301018,1023,1421575,2016
2,0,0,0,0,0,0,0,0,03/26/2016,away,12360,1000,Carson-Newman,9,True,4,3,1,win,301595,1023,1421575,2016
1,0,0,0,0,0,0,0,0,03/26/2016,away,12360,1000,Carson-Newman,9,True,1,6,-5,loss,301615,1023,1421575,2016
2,0,0,0,0,0,0,0,0,03/30/2016,away,12360,30058,Claflin,9,True,9,4,5,win,302059,1023,1421575,2016
