PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,0,0,0,0,0,1,0,0,0,02/08/2023,away,16340,9223,North Greenville,9,True,7,12,-5,loss,2389903,216,2813931,2023,2
0,2,2,0,0,0,0,0,0,0,02/11/2023,away,16340,13028,Anderson (SC),9,True,7,5,2,win,2407834,216,2813931,2023,2
1,1,2,0,0,0,0,0,0,0,02/18/2023,away,16340,1000,Carson-Newman,9,True,4,15,-11,loss,2390663,216,2813931,2023,2
1,2,4,1,0,0,0,0,0,0,02/24/2023,away,16340,1001,Catawba,9,True,0,4,-4,loss,2391548,216,2813931,2023,2
0,1,1,0,0,0,0,0,0,0,03/04/2023,away,16340,1462,Wingate,9,True,8,6,2,win,2408664,216,2813931,2023,2
0,1,2,1,0,0,0,1,0,0,03/08/2023,away,16340,8875,Chowan,10,True,14,15,-1,loss,2394032,216,2813931,2023,2
1,0,1,0,0,0,0,0,0,0,03/21/2023,home,16340,30051,King (TN),9,True,18,21,-3,loss,2396964,216,2813931,2023,2
0,1,1,0,0,0,0,0,0,0,03/26/2023,home,16340,1023,Coker,9,True,7,9,-2,loss,2410156,216,2813931,2023,2
0,0,0,0,0,0,2,0,0,0,04/01/2023,home,16340,1257,Newberry,9,True,2,15,-13,loss,2426979,216,2813931,2023,2
1,0,1,0,0,0,1,0,0,0,04/05/2023,home,16340,30181,UVA Wise,9,True,14,2,12,win,2400141,216,2813931,2023,2
0,1,1,0,0,0,0,0,0,0,04/10/2023,away,16340,1199,Mars Hill,9,True,12,20,-8,loss,2400949,216,2813931,2023,2
0,1,1,0,0,0,0,0,0,0,04/14/2023,home,16340,1174,Limestone,9,True,11,14,-3,loss,2401884,216,2813931,2023,2
