PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,02/02/2016,neutral,12360,1170,Lenoir-Rhyne,9,True,2,5,-3,loss,291623,15646,1540405,2016
0,0,0,0,0,0,0,0,0,02/02/2016,neutral,12360,1170,Lenoir-Rhyne,9,True,6,1,5,win,291624,15646,1540405,2016
1,0,0,0,0,0,0,0,0,02/06/2016,neutral,12360,19117,Salem (WV),9,True,6,4,2,win,291861,15646,1540405,2016
3,0,0,0,0,0,0,0,0,02/06/2016,neutral,12360,19117,Salem (WV),9,True,2,1,1,win,291862,15646,1540405,2016
2,0,0,0,0,0,0,0,0,02/20/2016,home,12360,1098,Glenville St.,9,True,17,2,15,win,292801,15646,1540405,2016
3,0,0,0,0,0,0,0,0,02/20/2016,home,12360,1098,Glenville St.,9,True,10,0,10,win,292906,15646,1540405,2016
3,0,0,0,0,0,0,0,0,02/21/2016,home,12360,1098,Glenville St.,9,True,6,2,4,win,293277,15646,1540405,2016
1,0,0,0,0,0,0,0,0,02/21/2016,home,12360,1098,Glenville St.,9,True,6,3,3,win,293290,15646,1540405,2016
0,0,0,0,0,0,0,0,0,02/23/2016,home,12360,594,Saint Augustine's,9,True,10,3,7,win,293406,15646,1540405,2016
6,0,0,0,0,0,0,0,0,02/27/2016,away,12360,30051,King (TN),9,True,9,6,3,win,293902,15646,1540405,2016
1,0,0,0,0,0,0,0,0,02/27/2016,away,12360,30051,King (TN),9,True,2,7,-5,loss,294003,15646,1540405,2016
3,0,0,0,0,0,0,0,0,02/28/2016,away,12360,30051,King (TN),9,True,19,4,15,win,294573,15646,1540405,2016
4,0,0,0,0,0,0,0,0,03/01/2016,home,12360,537,UNC Pembroke,9,True,10,9,1,win,294714,15646,1540405,2016
1,0,0,0,0,0,0,0,0,03/05/2016,home,12360,1174,Limestone,9,True,11,7,4,win,295378,15646,1540405,2016
0,0,0,0,0,0,0,0,0,03/05/2016,home,12360,1174,Limestone,9,True,3,5,-2,loss,295492,15646,1540405,2016
2,0,0,0,0,0,0,0,0,03/06/2016,home,12360,1174,Limestone,9,True,5,0,5,win,296091,15646,1540405,2016
3,1,0,0,0,0,0,0,0,03/07/2016,home,12360,143,Clarion,9,True,14,7,7,win,296258,15646,1540405,2016
1,0,0,0,0,0,0,0,0,03/08/2016,home,12360,339,Kutztown,9,True,7,9,-2,loss,296404,15646,1540405,2016
2,0,0,0,0,0,0,0,0,03/08/2016,home,12360,339,Kutztown,9,True,1,3,-2,loss,296410,15646,1540405,2016
0,0,0,0,0,0,0,0,0,03/09/2016,home,12360,339,Kutztown,9,True,3,4,-1,loss,296540,15646,1540405,2016
0,0,0,0,0,0,0,0,0,03/11/2016,home,12360,30193,Emmanuel (GA),9,True,7,3,4,win,296859,15646,1540405,2016
0,0,0,0,0,0,0,0,0,03/12/2016,home,12360,30193,Emmanuel (GA),9,True,8,1,7,win,297299,15646,1540405,2016
3,0,0,0,0,0,0,0,0,03/12/2016,home,12360,30193,Emmanuel (GA),9,True,15,13,2,win,297394,15646,1540405,2016
3,0,0,0,0,0,0,0,0,03/18/2016,home,12360,1072,Erskine,10,True,2,5,-3,loss,298690,15646,1540405,2016
4,0,0,0,0,0,0,0,0,03/19/2016,home,12360,1072,Erskine,9,True,1,3,-2,loss,299153,15646,1540405,2016
2,0,0,0,0,0,0,0,0,03/19/2016,home,12360,1072,Erskine,10,True,2,5,-3,loss,299273,15646,1540405,2016
2,0,0,0,0,0,0,0,0,03/22/2016,home,12360,1001,Catawba,10,True,6,10,-4,loss,300005,15646,1540405,2016
3,0,0,0,0,0,0,0,0,03/25/2016,away,12360,30192,Southern Wesleyan,9,True,9,2,7,win,300690,15646,1540405,2016
1,0,0,0,0,0,0,0,0,03/26/2016,away,12360,30192,Southern Wesleyan,9,True,5,1,4,win,301232,15646,1540405,2016
4,0,0,0,0,0,0,0,0,03/26/2016,away,12360,30192,Southern Wesleyan,9,True,6,4,2,win,301390,15646,1540405,2016
1,0,0,0,0,0,0,0,0,03/29/2016,home,12360,491,N.C. Wesleyan,9,True,4,1,3,win,301984,15646,1540405,2016
3,0,0,0,0,0,0,0,0,03/29/2016,home,12360,491,N.C. Wesleyan,9,True,3,2,1,win,301989,15646,1540405,2016
7,0,0,0,0,0,0,0,0,04/01/2016,neutral,12360,1245,Mount Olive,9,True,8,4,4,win,302531,15646,1540405,2016
2,0,0,0,0,0,0,0,0,04/01/2016,neutral,12360,1245,Mount Olive,9,True,2,8,-6,loss,302532,15646,1540405,2016
6,0,0,0,0,0,0,0,0,04/03/2016,home,12360,1245,Mount Olive,9,True,9,10,-1,loss,303384,15646,1540405,2016
0,0,0,0,0,0,0,0,0,04/05/2016,away,12360,8875,Chowan,10,True,4,3,1,win,303678,15646,1540405,2016
0,0,0,0,0,0,0,0,0,04/05/2016,away,12360,8875,Chowan,9,True,9,0,9,win,303725,15646,1540405,2016
6,0,0,0,0,0,0,0,0,04/08/2016,away,12360,2683,Belmont Abbey,9,True,11,0,11,win,304043,15646,1540405,2016
2,0,0,0,0,0,0,0,0,04/09/2016,away,12360,2683,Belmont Abbey,9,True,1,6,-5,loss,304459,15646,1540405,2016
4,0,1,0,0,0,0,0,0,04/09/2016,away,12360,2683,Belmont Abbey,9,True,6,7,-1,loss,304596,15646,1540405,2016
0,0,0,0,0,0,0,0,0,04/13/2016,away,12360,537,UNC Pembroke,9,True,12,9,3,win,305657,15646,1540405,2016
3,0,0,0,0,0,0,0,0,04/15/2016,home,12360,9223,North Greenville,11,True,6,5,1,win,305988,15646,1540405,2016
4,0,0,0,0,0,0,0,0,04/16/2016,home,12360,9223,North Greenville,9,True,9,11,-2,loss,306430,15646,1540405,2016
4,0,0,0,0,0,0,0,0,04/16/2016,home,12360,9223,North Greenville,9,True,1,10,-9,loss,306673,15646,1540405,2016
5,0,0,0,0,0,0,0,0,04/19/2016,away,12360,1001,Catawba,9,True,6,9,-3,loss,307624,15646,1540405,2016
1,0,0,0,0,0,0,0,0,04/23/2016,away,12360,542,Pfeiffer,9,True,3,2,1,win,308616,15646,1540405,2016
3,0,0,0,0,0,0,0,0,04/23/2016,away,12360,542,Pfeiffer,9,True,2,8,-6,loss,308875,15646,1540405,2016
4,0,0,0,0,0,0,0,0,04/24/2016,away,12360,542,Pfeiffer,9,True,6,0,6,win,309436,15646,1540405,2016
3,0,0,0,0,0,0,0,0,04/28/2016,neutral,12360,9223,North Greenville,9,True,4,2,2,win,309975,15646,1540405,2016
1,0,0,0,0,0,0,0,0,04/29/2016,neutral,12360,1245,Mount Olive,9,True,2,3,-1,loss,310333,15646,1540405,2016
2,0,0,0,0,0,0,0,0,04/30/2016,neutral,12360,542,Pfeiffer,9,True,2,6,-4,loss,310901,15646,1540405,2016
