PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,02/19/2016,away,12360,718,Tulane,10,True,5,6,-1,loss,292473,301,1766170,2016
0,0,0,0,0,0,0,0,0,02/20/2016,away,12360,718,Tulane,9,True,0,3,-3,loss,292714,301,1766170,2016
0,0,0,0,0,0,0,0,0,02/21/2016,away,12360,718,Tulane,9,True,5,2,3,win,293174,301,1766170,2016
0,0,0,0,0,0,0,0,0,02/26/2016,away,12360,28755,FGCU,9,True,4,2,2,win,293653,301,1766170,2016
0,0,0,0,0,0,0,0,0,02/27/2016,away,12360,28755,FGCU,9,True,4,2,2,win,293876,301,1766170,2016
0,0,0,0,0,0,0,0,0,02/28/2016,away,12360,28755,FGCU,9,True,2,3,-1,loss,294431,301,1766170,2016
0,0,0,0,0,0,0,0,0,03/04/2016,neutral,12360,129,Central Mich.,9,True,9,4,5,win,295171,301,1766170,2016
0,0,0,0,0,0,0,0,0,03/05/2016,away,12360,678,Stetson,9,True,4,1,3,win,295324,301,1766170,2016
0,0,0,0,0,0,0,0,0,03/06/2016,neutral,12360,739,Villanova,9,True,4,2,2,win,295988,301,1766170,2016
0,0,0,0,0,0,0,0,0,03/11/2016,neutral,12360,459,UNC Greensboro,9,True,9,20,-11,loss,297013,301,1766170,2016
0,0,0,0,0,0,0,0,0,03/12/2016,away,12360,149,Coastal Carolina,9,True,4,10,-6,loss,297265,301,1766170,2016
0,0,0,0,0,0,0,0,0,03/12/2016,neutral,12360,459,UNC Greensboro,10,True,4,5,-1,loss,297491,301,1766170,2016
0,0,0,0,0,0,0,0,0,03/13/2016,away,12360,149,Coastal Carolina,9,True,4,12,-8,loss,297830,301,1766170,2016
0,0,0,0,0,0,0,0,0,03/18/2016,neutral,12360,503,NIU,9,True,5,3,2,win,298851,301,1766170,2016
0,0,0,0,0,0,0,0,0,03/19/2016,neutral,12360,503,NIU,9,True,3,9,-6,loss,299380,301,1766170,2016
0,0,0,0,0,0,0,0,0,03/19/2016,away,12360,659,Southern Ill.,9,True,2,3,-1,loss,299118,301,1766170,2016
