PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/20/2021,away,15580,30154,Young Harris,9,True,4,10,-6,loss,2016350,1097,1986224,2021
0,1,1,0,0,0,0,0,0,0,02/20/2021,away,15580,30154,Young Harris,9,True,5,6,-1,loss,2025958,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,02/21/2021,away,15580,30154,Young Harris,9,True,11,6,5,win,2048083,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,02/23/2021,home,15580,13,Albany St. (GA),9,True,5,6,-1,loss,2016511,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,02/27/2021,away,15580,11276,USC Aiken,9,True,11,1,10,win,2016766,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,02/27/2021,away,15580,11276,USC Aiken,9,True,3,6,-3,loss,2024689,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,02/28/2021,away,15580,11276,USC Aiken,9,True,6,9,-3,loss,2052662,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,03/06/2021,home,15580,30052,North Georgia,9,True,4,3,1,win,2017322,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,03/06/2021,home,15580,30052,North Georgia,9,True,6,5,1,win,2024423,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,03/07/2021,home,15580,30052,North Georgia,9,True,8,11,-3,loss,2017460,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,03/09/2021,home,15580,734,Valdosta St.,9,True,10,3,7,win,2017608,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,03/12/2021,away,15580,30058,Claflin,9,True,14,0,14,win,2017753,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,03/13/2021,away,15580,30058,Claflin,9,True,7,1,6,win,2017950,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,03/13/2021,away,15580,30058,Claflin,9,True,8,2,6,win,2026418,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,03/20/2021,home,15580,537,UNC Pembroke,9,True,0,4,-4,loss,2018577,1097,1986224,2021
0,0,0,0,0,0,1,0,0,0,03/20/2021,home,15580,537,UNC Pembroke,9,True,2,7,-5,loss,2026571,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,03/21/2021,home,15580,537,UNC Pembroke,9,True,4,5,-1,loss,2018748,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,03/23/2021,away,15580,734,Valdosta St.,9,True,2,3,-1,loss,2018898,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,03/27/2021,away,15580,39,Augusta,9,True,14,2,12,win,2019256,1097,1986224,2021
1,0,1,0,0,0,0,0,0,0,03/27/2021,away,15580,39,Augusta,9,True,15,3,12,win,2024279,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,03/28/2021,away,15580,39,Augusta,9,True,35,11,24,win,2019432,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,03/30/2021,home,15580,13,Albany St. (GA),9,True,2,7,-5,loss,2054018,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,04/02/2021,away,15580,1096,Georgia College,10,True,2,1,1,win,2020001,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,04/03/2021,away,15580,1096,Georgia College,9,True,6,3,3,win,2020209,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,04/03/2021,away,15580,1096,Georgia College,9,True,6,7,-1,loss,2026025,1097,1986224,2021
0,0,0,0,0,0,1,0,0,0,04/06/2021,home,15580,11276,USC Aiken,9,True,5,4,1,win,2068624,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,04/11/2021,away,15580,159,Columbus St.,9,True,4,6,-2,loss,2070054,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,04/11/2021,away,15580,159,Columbus St.,9,True,7,6,1,win,2070135,1097,1986224,2021
0,0,0,0,0,0,3,0,0,0,04/12/2021,away,15580,159,Columbus St.,9,True,4,23,-19,loss,2020465,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,04/18/2021,home,15580,1167,Lander,9,True,1,5,-4,loss,2072051,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,04/18/2021,home,15580,1167,Lander,9,True,6,7,-1,loss,2072219,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,04/19/2021,home,15580,1167,Lander,9,True,8,6,2,win,2021571,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,04/20/2021,away,15580,13,Albany St. (GA),9,True,4,5,-1,loss,2021728,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,04/25/2021,home,15580,1085,Francis Marion,9,True,5,6,-1,loss,2022184,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,04/25/2021,home,15580,1085,Francis Marion,9,True,8,12,-4,loss,2025289,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,04/26/2021,home,15580,1085,Francis Marion,9,True,8,5,3,win,2021973,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,04/27/2021,away,15580,11276,USC Aiken,9,True,7,5,2,win,2075044,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,04/30/2021,home,15580,30092,Flagler,9,True,1,3,-2,loss,2016012,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,05/01/2021,home,15580,30092,Flagler,9,True,2,4,-2,loss,2016050,1097,1986224,2021
0,0,0,0,0,0,0,0,0,0,05/01/2021,home,15580,30092,Flagler,9,True,1,0,1,win,2024668,1097,1986224,2021
