PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
2,2,0,0,0,0,0,0,0,0,02/16/2018,away,12973,460,UNCW,9,True,4,5,-1,loss,85267,202,1642558,2018
0,0,0,0,0,0,0,0,0,0,02/17/2018,neutral,12973,352,Lehigh,9,True,4,5,-1,loss,85668,202,1642558,2018
2,2,0,0,0,0,0,0,0,0,02/18/2018,neutral,12973,87,Butler,9,True,5,6,-1,loss,85934,202,1642558,2018
3,3,0,0,0,0,0,0,0,0,02/20/2018,away,12973,367,Louisville,9,True,2,4,-2,loss,86117,202,1642558,2018
4,4,0,0,0,0,0,0,0,0,02/23/2018,away,12973,746,Virginia,9,True,7,6,1,win,86313,202,1642558,2018
3,3,0,0,0,0,0,0,0,0,02/24/2018,away,12973,746,Virginia,9,True,3,12,-9,loss,86558,202,1642558,2018
2,2,0,0,0,0,0,0,0,0,02/25/2018,away,12973,746,Virginia,9,True,1,13,-12,loss,86961,202,1642558,2018
1,1,0,0,0,0,0,0,0,0,02/28/2018,home,12973,71,Bowling Green,9,True,9,0,9,win,87438,202,1642558,2018
1,2,0,1,0,0,0,0,0,0,03/02/2018,home,12973,165,Coppin St.,9,True,14,4,10,win,87616,202,1642558,2018
0,0,0,0,0,0,0,0,0,0,03/03/2018,home,12973,165,Coppin St.,9,True,15,1,14,win,87836,202,1642558,2018
0,0,0,0,0,0,0,0,0,0,03/04/2018,home,12973,165,Coppin St.,9,True,10,8,2,win,88356,202,1642558,2018
0,0,0,0,0,0,0,0,0,0,03/06/2018,away,12973,334,Kentucky,9,True,5,16,-11,loss,88873,202,1642558,2018
0,0,0,0,0,0,0,0,0,0,03/07/2018,away,12973,198,ETSU,9,True,7,12,-5,loss,89075,202,1642558,2018
0,0,0,0,0,0,0,0,0,0,03/09/2018,away,12973,14927,Belmont,9,True,5,15,-10,loss,89431,202,1642558,2018
2,2,0,0,0,0,0,0,0,0,03/10/2018,away,12973,14927,Belmont,9,True,4,6,-2,loss,89796,202,1642558,2018
2,2,0,0,0,0,0,0,0,0,03/11/2018,away,12973,14927,Belmont,9,True,2,3,-1,loss,90342,202,1642558,2018
0,0,0,0,0,0,0,0,0,0,03/13/2018,away,12973,772,Western Ky.,9,True,7,5,2,win,90730,202,1642558,2018
3,3,0,0,0,0,0,0,0,0,03/14/2018,away,12973,736,Vanderbilt,9,True,6,5,1,win,90861,202,1642558,2018
0,0,0,0,0,0,0,0,0,0,03/16/2018,away,12973,406,Mercer,9,True,9,14,-5,loss,91261,202,1642558,2018
0,0,0,0,0,0,0,0,0,0,03/17/2018,away,12973,406,Mercer,9,True,3,10,-7,loss,91587,202,1642558,2018
0,0,0,0,0,0,0,0,0,0,03/18/2018,away,12973,406,Mercer,9,True,4,5,-1,loss,92137,202,1642558,2018
1,1,0,0,0,0,0,0,0,0,03/23/2018,home,12973,444,Morehead St.,9,True,10,4,6,win,93056,202,1642558,2018
5,5,0,0,0,0,0,0,0,0,03/23/2018,home,12973,444,Morehead St.,9,True,2,10,-8,loss,93118,202,1642558,2018
3,3,0,0,0,0,0,0,0,0,03/25/2018,home,12973,444,Morehead St.,9,True,4,3,1,win,93632,202,1642558,2018
1,1,0,0,0,0,0,0,0,0,03/27/2018,home,12973,772,Western Ky.,9,True,9,13,-4,loss,94098,202,1642558,2018
4,4,0,0,0,0,0,0,0,0,03/30/2018,away,12973,695,UT Martin,9,True,9,4,5,win,94892,202,1642558,2018
4,4,0,0,0,0,0,0,0,0,03/30/2018,away,12973,695,UT Martin,9,True,5,3,2,win,94966,202,1642558,2018
1,1,0,0,0,0,0,0,0,0,03/31/2018,away,12973,695,UT Martin,9,True,7,6,1,win,95177,202,1642558,2018
4,5,0,1,0,0,0,0,0,0,04/03/2018,home,12973,812,Xavier,9,True,14,22,-8,loss,95832,202,1642558,2018
3,3,0,0,0,0,0,0,0,0,04/06/2018,home,12973,660,SIUE,9,True,15,3,12,win,96376,202,1642558,2018
3,3,0,0,0,0,0,0,0,0,04/06/2018,home,12973,660,SIUE,9,True,10,7,3,win,96441,202,1642558,2018
0,0,0,0,0,0,0,0,0,0,04/08/2018,home,12973,660,SIUE,9,True,11,8,3,win,96975,202,1642558,2018
1,1,0,0,0,0,0,0,0,0,04/10/2018,home,12973,198,ETSU,9,True,9,4,5,win,97557,202,1642558,2018
0,0,0,0,0,0,0,0,0,0,04/11/2018,home,12973,505,Northern Ky.,9,True,6,14,-8,loss,97978,202,1642558,2018
2,2,0,0,0,0,0,0,0,0,04/13/2018,away,12973,43,Austin Peay,9,True,15,18,-3,loss,98452,202,1642558,2018
1,1,0,0,0,0,0,0,0,0,04/13/2018,away,12973,43,Austin Peay,9,True,9,11,-2,loss,98526,202,1642558,2018
2,2,0,0,0,0,0,0,0,0,04/15/2018,away,12973,43,Austin Peay,9,True,8,5,3,win,99216,202,1642558,2018
2,2,0,0,0,0,0,0,0,0,04/17/2018,away,12973,175,Dayton,9,True,11,6,5,win,99499,202,1642558,2018
8,8,0,0,0,0,0,0,1,0,04/20/2018,home,12973,201,Eastern Ill.,9,True,7,1,6,win,100011,202,1642558,2018
9,9,0,0,0,0,0,0,1,0,04/21/2018,home,12973,201,Eastern Ill.,9,True,5,0,5,win,100342,202,1642558,2018
8,8,0,0,0,0,0,0,0,0,04/22/2018,home,12973,201,Eastern Ill.,9,True,5,4,1,win,101088,202,1642558,2018
4,4,0,0,0,0,0,0,1,0,04/25/2018,away,12973,812,Xavier,9,True,12,8,4,win,101847,202,1642558,2018
7,7,0,0,0,0,0,0,1,0,04/27/2018,away,12973,315,Jacksonville St.,9,True,11,7,4,win,102286,202,1642558,2018
5,8,1,2,0,0,0,0,1,0,04/28/2018,away,12973,315,Jacksonville St.,9,True,1,6,-5,loss,102939,202,1642558,2018
8,8,0,0,0,0,0,0,0,0,04/29/2018,away,12973,315,Jacksonville St.,9,True,9,6,3,win,103358,202,1642558,2018
11,11,0,0,0,0,0,0,2,0,05/01/2018,away,12973,505,Northern Ky.,9,True,12,9,3,win,103522,202,1642558,2018
6,6,0,0,0,0,0,0,1,0,05/04/2018,home,12973,454,Murray St.,9,True,7,5,2,win,103869,202,1642558,2018
1,3,2,0,0,0,0,0,0,0,05/06/2018,home,12973,454,Murray St.,9,True,10,11,-1,loss,104792,202,1642558,2018
9,11,1,1,0,0,0,0,0,0,05/06/2018,home,12973,454,Murray St.,9,True,6,7,-1,loss,104851,202,1642558,2018
2,2,0,0,0,0,0,0,0,0,05/11/2018,away,12973,692,Tennessee Tech,9,True,6,12,-6,loss,105457,202,1642558,2018
4,4,0,0,0,0,0,0,1,0,05/12/2018,away,12973,692,Tennessee Tech,9,True,4,5,-1,loss,105688,202,1642558,2018
2,2,0,0,0,0,0,0,0,0,05/13/2018,away,12973,692,Tennessee Tech,9,True,5,8,-3,loss,105846,202,1642558,2018
4,4,0,0,0,0,0,0,0,0,05/15/2018,home,12973,769,Western Caro.,9,True,10,5,5,win,105870,202,1642558,2018
10,10,0,0,0,0,0,0,0,0,05/17/2018,home,12973,654,Southeast Mo. St.,10,True,2,7,-5,loss,105954,202,1642558,2018
5,5,0,0,0,0,0,0,0,0,05/18/2018,home,12973,654,Southeast Mo. St.,9,True,6,7,-1,loss,106126,202,1642558,2018
3,3,0,0,0,0,0,0,0,0,05/19/2018,home,12973,654,Southeast Mo. St.,9,True,9,10,-1,loss,106313,202,1642558,2018
9,11,1,1,0,0,0,0,2,0,05/23/2018,neutral,12973,444,Morehead St.,9,True,7,12,-5,loss,106596,202,1642558,2018
7,7,0,0,0,0,0,0,0,0,05/23/2018,neutral,12973,454,Murray St.,9,True,13,6,7,win,106598,202,1642558,2018
8,9,1,0,0,0,0,0,2,0,05/24/2018,neutral,12973,43,Austin Peay,9,True,5,1,4,win,106681,202,1642558,2018
5,6,1,0,0,0,0,0,0,0,05/25/2018,neutral,12973,315,Jacksonville St.,14,True,11,8,3,win,106761,202,1642558,2018
7,7,0,0,0,0,0,0,0,0,05/26/2018,neutral,12973,444,Morehead St.,9,True,2,5,-3,loss,106831,202,1642558,2018
