TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/25/2017,away,12560,1328,Rockhurst,9,True,3,14,-11,loss,207330,354,1759623,2017
0,0,0,0,0,0,0,0,0,0,02/25/2017,away,12560,1328,Rockhurst,9,True,4,12,-8,loss,207420,354,1759623,2017
0,0,0,0,0,0,0,0,0,0,02/26/2017,away,12560,1328,Rockhurst,9,True,3,7,-4,loss,207812,354,1759623,2017
0,0,0,0,0,0,0,0,0,0,02/26/2017,away,12560,1328,Rockhurst,9,True,3,4,-1,loss,207825,354,1759623,2017
0,0,0,0,0,0,0,0,0,0,03/05/2017,neutral,12560,30126,Notre Dame (OH),9,True,3,4,-1,loss,209375,354,1759623,2017
0,0,0,0,0,0,0,0,0,0,03/05/2017,neutral,12560,30126,Notre Dame (OH),9,True,2,4,-2,loss,209389,354,1759623,2017
0,0,0,0,0,0,0,0,0,0,03/06/2017,neutral,12560,383,Minnesota St.,9,True,3,4,-1,loss,209437,354,1759623,2017
0,0,0,0,0,0,0,0,0,0,03/07/2017,neutral,12560,510,Northwood,9,True,4,14,-10,loss,209635,354,1759623,2017
0,0,0,0,0,0,0,0,0,0,03/09/2017,neutral,12560,1079,Findlay,9,True,3,10,-7,loss,210025,354,1759623,2017
0,0,0,0,0,0,0,0,0,0,03/09/2017,neutral,12560,1079,Findlay,9,True,2,6,-4,loss,210076,354,1759623,2017
0,0,0,0,0,0,0,0,0,0,03/10/2017,neutral,12560,262,Grand Valley St.,9,True,3,4,-1,loss,210293,354,1759623,2017
1,1,0,0,0,0,0,0,0,0,03/11/2017,neutral,12560,30141,Walsh,9,True,14,5,9,win,210669,354,1759623,2017
0,1,1,0,0,0,0,0,0,0,03/19/2017,home,12560,499,Truman St.,9,True,7,6,1,win,212666,354,1759623,2017
0,0,0,0,0,0,0,0,0,0,03/19/2017,home,12560,499,Truman St.,9,True,2,1,1,win,212690,354,1759623,2017
0,0,0,0,0,0,0,0,0,0,03/20/2017,home,12560,499,Truman St.,9,True,4,1,3,win,212859,354,1759623,2017
0,0,0,0,0,0,0,0,0,0,03/20/2017,home,12560,499,Truman St.,9,True,4,13,-9,loss,212874,354,1759623,2017
0,0,0,0,0,0,0,0,0,0,03/22/2017,away,12560,87,Butler,9,True,3,7,-4,loss,213215,354,1759623,2017
0,0,0,0,0,0,0,0,0,0,03/24/2017,away,12560,799,Wis.-Parkside,9,True,8,10,-2,loss,213662,354,1759623,2017
