PO,TC,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/17/2017,away,12560,1045,DBU,9,True,8,3,5,win,205809,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,02/18/2017,away,12560,1045,DBU,9,True,0,11,-11,loss,206023,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,02/19/2017,away,12560,1045,DBU,9,True,4,12,-8,loss,206419,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,02/21/2017,home,12560,402,McNeese,9,True,4,32,-28,loss,206751,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,02/24/2017,home,12560,659,Southern Ill.,11,True,4,3,1,win,207005,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,02/25/2017,home,12560,659,Southern Ill.,9,True,0,9,-9,loss,207287,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,02/26/2017,home,12560,659,Southern Ill.,9,True,6,2,4,win,207762,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,02/28/2017,away,12560,314,Jackson St.,9,True,10,2,8,win,208068,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,03/01/2017,away,12560,402,McNeese,9,True,5,14,-9,loss,208121,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,03/03/2017,away,12560,8,Alabama,9,True,3,4,-1,loss,208269,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,03/04/2017,away,12560,8,Alabama,9,True,2,6,-4,loss,208527,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,03/05/2017,away,12560,8,Alabama,9,True,3,10,-7,loss,209024,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,03/07/2017,away,12560,31,Arkansas,9,True,3,12,-9,loss,209528,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,03/08/2017,away,12560,31,Arkansas,9,True,2,11,-9,loss,209719,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,03/10/2017,away,12560,9,UAB,9,True,3,4,-1,loss,210116,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,03/12/2017,away,12560,9,UAB,10,True,2,3,-1,loss,211120,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,03/12/2017,away,12560,9,UAB,9,True,3,4,-1,loss,211103,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,03/15/2017,home,12560,314,Jackson St.,9,True,0,2,-2,loss,211495,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,03/18/2017,away,12560,30,Arkansas St.,9,True,5,3,2,win,212437,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,03/18/2017,away,12560,30,Arkansas St.,9,True,6,12,-6,loss,212447,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,03/19/2017,away,12560,30,Arkansas St.,9,True,3,8,-5,loss,212552,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,03/21/2017,home,12560,261,Grambling,9,True,7,1,6,win,213036,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,03/24/2017,home,12560,32,Little Rock,9,True,1,5,-4,loss,213499,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,03/25/2017,home,12560,32,Little Rock,9,True,6,4,2,win,213834,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,03/26/2017,home,12560,32,Little Rock,9,True,7,1,6,win,214476,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,03/28/2017,away,12560,366,Louisiana Tech,9,True,3,12,-9,loss,214866,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,03/31/2017,away,12560,253,Ga. Southern,9,True,3,9,-6,loss,215343,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,04/01/2017,away,12560,253,Ga. Southern,9,True,5,4,1,win,215543,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,04/02/2017,away,12560,253,Ga. Southern,9,True,0,9,-9,loss,216129,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,04/04/2017,home,12560,508,Northwestern St.,9,True,2,11,-9,loss,216696,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,04/05/2017,away,12560,508,Northwestern St.,9,True,4,5,-1,loss,217010,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,04/07/2017,home,12560,646,South Alabama,9,True,2,14,-12,loss,217164,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,04/08/2017,home,12560,646,South Alabama,9,True,1,4,-3,loss,217382,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,04/09/2017,home,12560,646,South Alabama,9,True,3,8,-5,loss,218122,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,04/13/2017,away,12560,670,Texas St.,9,True,6,5,1,win,219108,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,04/14/2017,away,12560,670,Texas St.,9,True,5,9,-4,loss,219370,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,04/15/2017,away,12560,670,Texas St.,9,True,4,7,-3,loss,219867,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,04/18/2017,away,12560,261,Grambling,9,True,4,3,1,win,220678,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,04/21/2017,home,12560,702,UT Arlington,9,True,4,6,-2,loss,221255,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,04/22/2017,home,12560,702,UT Arlington,9,True,2,10,-8,loss,221510,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,04/23/2017,home,12560,702,UT Arlington,9,True,3,10,-7,loss,222150,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,04/28/2017,away,12560,254,Georgia St.,9,True,4,3,1,win,223092,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,04/29/2017,away,12560,254,Georgia St.,11,True,3,4,-1,loss,223495,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,04/30/2017,away,12560,254,Georgia St.,9,True,1,6,-5,loss,224062,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,05/02/2017,away,12560,433,Ole Miss,9,True,7,21,-14,loss,224423,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,05/03/2017,away,12560,433,Ole Miss,9,True,3,5,-2,loss,224547,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,05/05/2017,home,12560,149,Coastal Carolina,12,True,5,7,-2,loss,224822,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,05/06/2017,home,12560,149,Coastal Carolina,9,True,5,10,-5,loss,225043,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,05/07/2017,home,12560,149,Coastal Carolina,9,True,1,8,-7,loss,225481,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,05/12/2017,away,12560,716,Troy,9,True,1,9,-8,loss,226066,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,05/13/2017,away,12560,716,Troy,9,True,9,10,-1,loss,226318,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,05/14/2017,away,12560,716,Troy,9,True,3,8,-5,loss,226523,498,1871163,2017
1,1,0,0,0,0,0,0,0,0,05/18/2017,home,12560,671,Louisiana,9,True,2,16,-14,loss,226795,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,05/19/2017,home,12560,671,Louisiana,9,True,3,5,-2,loss,226970,498,1871163,2017
0,0,0,0,0,0,0,0,0,0,05/20/2017,home,12560,671,Louisiana,9,True,3,6,-3,loss,227178,498,1871163,2017
