TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,03/09/2017,away,12560,652,Sewanee,9,True,8,4,4,win,209963,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,03/12/2017,neutral,12560,192,Dubuque,9,True,8,5,3,win,211012,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,03/13/2017,neutral,12560,770,WestConn,9,True,3,0,3,win,211276,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,03/13/2017,neutral,12560,770,WestConn,9,True,2,1,1,win,211278,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,03/14/2017,neutral,12560,479,NYU,9,True,7,12,-5,loss,211387,1066,1764179,2017
3,5,2,0,0,0,0,0,1,0,03/14/2017,neutral,12560,297,Illinois Col.,9,True,11,2,9,win,211382,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,03/16/2017,neutral,12560,642,Skidmore,9,True,8,6,2,win,211639,1066,1764179,2017
0,2,2,0,0,0,0,0,0,0,03/17/2017,neutral,12560,40,Augustana (IL),11,True,4,5,-1,loss,211906,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,03/18/2017,neutral,12560,803,Wis.-Stout,9,True,6,1,5,win,212345,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,03/24/2017,neutral,12560,1267,Northland,9,True,6,10,-4,loss,213610,1066,1764179,2017
3,4,1,0,0,0,0,0,0,0,03/24/2017,neutral,12560,60,Bethel (MN),9,True,5,14,-9,loss,213609,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,03/29/2017,away,12560,778,Wheaton (IL),9,True,9,1,8,win,215116,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,04/01/2017,home,12560,582,Rockford,9,True,2,1,1,win,215693,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,04/01/2017,home,12560,582,Rockford,9,True,14,13,1,win,215847,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,04/02/2017,away,12560,1332,Dominican (IL),9,True,6,3,3,win,216239,1066,1764179,2017
3,4,1,0,0,0,0,0,0,0,04/02/2017,away,12560,1332,Dominican (IL),9,True,3,0,3,win,216310,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,04/08/2017,home,12560,296,Benedictine (IL),9,True,2,8,-6,loss,217605,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,04/08/2017,home,12560,296,Benedictine (IL),9,True,8,12,-4,loss,217809,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,04/09/2017,away,12560,160,Concordia Chicago,9,True,7,17,-10,loss,218248,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,04/09/2017,away,12560,160,Concordia Chicago,9,True,5,7,-2,loss,218335,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,04/13/2017,home,12560,1194,Maranatha Baptist,9,True,6,5,1,win,219199,1066,1764179,2017
1,3,2,0,0,0,0,0,0,0,04/13/2017,home,12560,1194,Maranatha Baptist,9,True,9,2,7,win,219214,1066,1764179,2017
0,2,2,0,0,0,0,0,1,0,04/15/2017,home,12560,20220,MSOE,9,True,3,17,-14,loss,220078,1066,1764179,2017
1,3,1,1,0,0,0,0,0,0,04/15/2017,home,12560,20220,MSOE,9,True,3,14,-11,loss,220238,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,04/17/2017,away,12560,1164,Lakeland,9,True,13,2,11,win,220488,1066,1764179,2017
3,7,4,0,0,0,0,0,1,0,04/17/2017,away,12560,1164,Lakeland,9,True,12,2,10,win,220505,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,04/22/2017,home,12560,30172,IIT,9,True,1,3,-2,loss,221674,1066,1764179,2017
1,5,4,0,0,0,0,0,1,0,04/22/2017,home,12560,30172,IIT,9,True,18,5,13,win,221854,1066,1764179,2017
6,7,1,0,0,0,0,0,1,0,04/23/2017,away,12560,1196,Marian (WI),9,True,1,5,-4,loss,222510,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,04/23/2017,away,12560,1196,Marian (WI),9,True,0,4,-4,loss,222526,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,04/25/2017,home,12560,800,Wis.-Platteville,9,True,4,2,2,win,222693,1066,1764179,2017
1,3,2,0,0,0,0,0,1,0,04/28/2017,home,12560,42,Aurora,12,True,2,4,-2,loss,223407,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,04/29/2017,away,12560,8911,Wis. Lutheran,9,True,6,1,5,win,223609,1066,1764179,2017
1,3,2,0,0,0,0,0,0,0,04/29/2017,away,12560,8911,Wis. Lutheran,10,True,6,7,-1,loss,223771,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,05/02/2017,neutral,12560,42,Aurora,9,True,0,16,-16,loss,224513,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,05/03/2017,away,12560,798,Wis.-Oshkosh,9,True,1,6,-5,loss,224566,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,05/06/2017,home,12560,1036,Concordia Wisconsin,9,True,10,6,4,win,225158,1066,1764179,2017
0,0,0,0,0,0,0,0,0,0,05/06/2017,home,12560,1036,Concordia Wisconsin,9,True,3,0,3,win,225261,1066,1764179,2017
