PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,1,1,0,0,0,0,0,0,0,02/18/2023,home,16340,797,Milwaukee,9,True,0,5,-5,loss,2390414,487,2654180,2023,1
2,1,3,0,0,0,0,0,1,0,02/18/2023,home,16340,797,Milwaukee,9,True,4,6,-2,loss,2390741,487,2654180,2023,1
4,1,5,0,0,0,0,0,0,0,02/19/2023,home,16340,797,Milwaukee,9,True,14,6,8,win,2390924,487,2654180,2023,1
1,2,3,0,0,0,0,0,0,0,02/21/2023,neutral,16340,37,Auburn,9,True,1,13,-12,loss,2391124,487,2654180,2023,1
4,1,5,0,0,0,0,0,0,0,02/25/2023,home,16340,414,Miami (OH),9,True,12,7,5,win,2391489,487,2654180,2023,1
2,1,3,0,0,0,0,0,0,0,02/26/2023,home,16340,414,Miami (OH),9,True,10,9,1,win,2392228,487,2654180,2023,1
0,1,1,0,0,0,0,0,0,0,03/04/2023,away,16340,140,Cincinnati,9,True,0,9,-9,loss,2392838,487,2654180,2023,1
1,4,5,0,0,0,0,0,0,0,03/04/2023,away,16340,140,Cincinnati,9,True,8,9,-1,loss,2393122,487,2654180,2023,1
2,2,4,0,0,0,0,0,1,0,03/05/2023,away,16340,140,Cincinnati,8,True,1,2,-1,loss,2408487,487,2654180,2023,1
1,2,3,0,0,0,0,0,0,0,03/05/2023,away,16340,140,Cincinnati,9,True,1,8,-7,loss,2393499,487,2654180,2023,1
