PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
2,0,2,0,0,0,0,0,0,0,03/03/2023,away,16340,214,Emerson,9,True,9,10,-1,loss,2392651,170,2671753,2023,3
1,0,1,0,0,0,0,0,0,0,03/07/2023,away,16340,399,Mass. Maritime,9,True,5,11,-6,loss,2393898,170,2671753,2023,3
2,0,2,0,0,0,0,0,0,0,03/11/2023,neutral,16340,614,St. Norbert,9,True,9,5,4,win,2394657,170,2671753,2023,3
0,2,3,1,0,0,0,0,0,0,03/13/2023,neutral,16340,564,Ramapo,9,True,4,9,-5,loss,2395273,170,2671753,2023,3
1,0,1,0,0,0,0,0,0,0,03/13/2023,neutral,16340,564,Ramapo,9,True,4,11,-7,loss,2408263,170,2671753,2023,3
1,0,2,1,0,0,0,0,0,0,03/15/2023,neutral,16340,152,Colby-Sawyer,9,True,7,1,6,win,2395631,170,2671753,2023,3
1,0,1,0,0,0,0,0,0,0,03/15/2023,neutral,16340,152,Colby-Sawyer,9,True,13,3,10,win,2408898,170,2671753,2023,3
2,1,3,0,0,0,0,0,0,0,03/16/2023,neutral,16340,589,Rutgers-Newark,9,True,6,16,-10,loss,2395760,170,2671753,2023,3
5,0,5,0,0,0,0,0,0,0,03/22/2023,away,16340,26,Anna Maria,9,True,4,6,-2,loss,2397104,170,2671753,2023,3
5,0,5,0,0,0,0,0,0,0,03/27/2023,home,16340,809,Worcester St.,10,True,11,10,1,win,2398327,170,2671753,2023,3
2,0,2,0,0,0,0,0,0,0,03/29/2023,away,16340,76,Bridgewater St.,9,True,3,8,-5,loss,2398660,170,2671753,2023,3
2,0,2,0,0,0,0,0,0,0,04/06/2023,home,16340,30219,Dean,9,True,4,1,3,win,2400267,170,2671753,2023,3
2,0,2,0,0,0,0,0,0,0,04/08/2023,home,16340,8981,Endicott,9,True,1,6,-5,loss,2400888,170,2671753,2023,3
2,0,2,0,0,0,0,0,0,0,04/15/2023,away,16340,484,Nichols,9,True,4,12,-8,loss,2402168,170,2671753,2023,3
1,0,1,0,0,0,0,0,0,0,04/15/2023,away,16340,484,Nichols,9,True,2,12,-10,loss,2409585,170,2671753,2023,3
0,0,1,1,0,0,0,0,0,0,04/22/2023,away,16340,775,Western New Eng.,9,True,7,11,-4,loss,2410947,170,2671753,2023,3
