PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/14/2019,neutral,14781,15207,Ohio Valley,9,True,7,5,2,win,1706430,30221,2121165,2019
0,0,0,0,0,0,0,0,0,0,02/14/2019,neutral,14781,15207,Ohio Valley,9,True,13,2,11,win,1706610,30221,2121165,2019
0,0,0,0,0,0,0,0,0,0,02/15/2019,neutral,14781,15207,Ohio Valley,9,True,13,1,12,win,1647690,30221,2121165,2019
0,0,0,0,0,0,0,0,0,0,02/24/2019,neutral,14781,410,Merrimack,9,True,18,2,16,win,1649340,30221,2121165,2019
0,0,0,0,0,0,0,0,0,0,02/24/2019,neutral,14781,410,Merrimack,9,True,11,7,4,win,1667038,30221,2121165,2019
0,0,0,0,0,0,0,0,0,0,02/25/2019,away,14781,9680,Embry-Riddle (FL),11,True,5,6,-1,loss,1649540,30221,2121165,2019
0,0,0,0,0,0,0,0,0,0,02/28/2019,neutral,14781,30028,UT Tyler,9,True,11,3,8,win,1649751,30221,2121165,2019
0,0,0,0,0,0,0,0,0,0,03/01/2019,neutral,14781,30137,Malone,9,True,1,2,-1,loss,1649883,30221,2121165,2019
0,0,0,0,0,0,0,0,0,0,03/01/2019,neutral,14781,30137,Malone,9,True,1,2,-1,loss,1668480,30221,2121165,2019
0,0,0,0,0,0,0,0,0,0,03/02/2019,neutral,14781,30137,Malone,9,True,10,9,1,win,1650389,30221,2121165,2019
0,0,0,0,0,0,0,0,0,0,03/09/2019,neutral,14781,280,Hillsdale,9,True,8,2,6,win,1717532,30221,2121165,2019
0,0,0,0,0,0,0,0,0,0,03/10/2019,neutral,14781,280,Hillsdale,9,True,6,4,2,win,1717652,30221,2121165,2019
0,0,0,0,0,0,1,0,0,0,03/10/2019,neutral,14781,280,Hillsdale,9,True,9,7,2,win,1717700,30221,2121165,2019
0,0,0,0,0,0,0,0,0,0,03/18/2019,home,14781,0,Cornerstone,9,True,7,6,1,win,1719523,30221,2121165,2019
