PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,02/19/2016,home,12360,454,Murray St.,9,True,0,5,-5,loss,292440,61,1668521,2016
0,0,0,0,0,0,0,0,0,02/20/2016,home,12360,454,Murray St.,9,True,6,0,6,win,292686,61,1668521,2016
0,0,0,0,0,0,0,0,0,02/21/2016,home,12360,454,Murray St.,9,True,3,2,1,win,293142,61,1668521,2016
0,0,0,0,0,0,1,0,0,02/23/2016,away,12360,128,UCF,9,True,7,12,-5,loss,293416,61,1668521,2016
0,0,0,0,0,0,0,0,0,02/26/2016,neutral,12360,797,Milwaukee,9,True,0,11,-11,loss,293736,61,1668521,2016
0,0,0,0,0,0,0,0,0,03/01/2016,home,12360,651,South Fla.,9,True,10,3,7,win,294695,61,1668521,2016
0,0,0,0,0,0,0,0,0,03/02/2016,home,12360,678,Stetson,9,True,2,11,-9,loss,294832,61,1668521,2016
0,0,0,0,0,0,0,0,0,03/04/2016,home,12360,28755,FGCU,9,True,6,9,-3,loss,295001,61,1668521,2016
0,0,0,0,0,0,0,0,0,03/05/2016,home,12360,28755,FGCU,9,True,1,0,1,win,295255,61,1668521,2016
0,1,0,0,0,0,0,0,0,03/06/2016,home,12360,28755,FGCU,9,True,5,15,-10,loss,295787,61,1668521,2016
0,0,0,0,0,0,0,0,0,03/08/2016,home,12360,316,Jacksonville,10,True,3,4,-1,loss,296307,61,1668521,2016
0,0,0,0,0,0,0,0,0,03/09/2016,home,12360,128,UCF,9,True,17,3,14,win,296529,61,1668521,2016
0,0,0,0,0,0,0,0,0,03/12/2016,away,12360,228,Florida A&M,9,True,3,15,-12,loss,297320,61,1668521,2016
0,0,0,0,0,0,0,0,0,03/12/2016,away,12360,228,Florida A&M,9,True,1,2,-1,loss,297416,61,1668521,2016
0,0,0,0,0,0,0,0,0,03/13/2016,away,12360,228,Florida A&M,9,True,3,5,-2,loss,297800,61,1668521,2016
0,0,0,0,0,0,0,0,0,03/15/2016,home,12360,2711,North Florida,9,True,1,13,-12,loss,298139,61,1668521,2016
0,0,0,0,0,0,0,0,0,03/16/2016,home,12360,562,Quinnipiac,9,True,8,3,5,win,298372,61,1668521,2016
0,0,0,0,0,0,0,0,0,03/19/2016,away,12360,489,N.C. Central,9,True,13,4,9,win,299239,61,1668521,2016
0,0,0,0,0,0,0,0,0,03/19/2016,away,12360,489,N.C. Central,9,True,11,3,8,win,299361,61,1668521,2016
0,0,0,0,0,0,0,0,0,03/20/2016,away,12360,489,N.C. Central,10,True,3,4,-1,loss,299699,61,1668521,2016
0,0,0,0,0,0,0,0,0,03/22/2016,home,12360,2711,North Florida,9,True,4,1,3,win,299981,61,1668521,2016
0,0,0,0,0,0,0,0,0,03/23/2016,away,12360,415,Miami (FL),9,True,4,5,-1,loss,300286,61,1668521,2016
0,0,0,0,0,0,0,0,0,03/25/2016,home,12360,488,N.C. A&T,9,True,9,7,2,win,300950,61,1668521,2016
0,0,0,0,0,0,0,0,0,03/26/2016,home,12360,488,N.C. A&T,9,True,10,14,-4,loss,301520,61,1668521,2016
0,0,0,0,0,0,0,0,0,03/26/2016,home,12360,488,N.C. A&T,9,True,4,2,2,win,301549,61,1668521,2016
0,0,0,0,0,0,0,0,0,03/29/2016,home,12360,231,FIU,9,True,8,21,-13,loss,301751,61,1668521,2016
0,0,0,0,0,0,0,0,0,04/01/2016,away,12360,518,Ohio St.,9,True,2,6,-4,loss,302404,61,1668521,2016
0,0,0,0,0,0,0,0,0,04/02/2016,away,12360,518,Ohio St.,9,True,2,11,-9,loss,302646,61,1668521,2016
0,0,0,0,0,0,0,0,0,04/03/2016,away,12360,518,Ohio St.,9,True,5,13,-8,loss,303252,61,1668521,2016
0,0,0,0,0,0,0,0,0,04/05/2016,away,12360,2711,North Florida,9,True,6,12,-6,loss,303550,61,1668521,2016
0,0,0,0,0,0,0,0,0,04/09/2016,home,12360,632,Savannah St.,9,True,12,7,5,win,304408,61,1668521,2016
0,0,0,0,0,0,0,0,0,04/09/2016,home,12360,632,Savannah St.,9,True,3,0,3,win,304545,61,1668521,2016
0,0,0,0,0,0,0,0,0,04/10/2016,home,12360,632,Savannah St.,9,True,7,6,1,win,304795,61,1668521,2016
0,0,0,0,0,0,0,0,0,04/13/2016,away,12360,231,FIU,9,True,3,4,-1,loss,305584,61,1668521,2016
0,0,0,0,0,0,0,0,0,04/16/2016,home,12360,228,Florida A&M,9,True,6,5,1,win,306403,61,1668521,2016
0,0,0,0,0,0,0,0,0,04/16/2016,home,12360,228,Florida A&M,9,True,3,6,-3,loss,306646,61,1668521,2016
0,0,0,0,0,0,0,0,0,04/17/2016,home,12360,228,Florida A&M,9,True,7,5,2,win,307016,61,1668521,2016
0,1,0,0,0,0,0,0,0,04/19/2016,away,12360,651,South Fla.,9,True,2,6,-4,loss,307552,61,1668521,2016
0,0,0,0,0,0,0,0,0,04/23/2016,home,12360,489,N.C. Central,11,True,2,1,1,win,308485,61,1668521,2016
0,0,0,0,0,0,0,0,0,04/23/2016,home,12360,489,N.C. Central,9,True,3,2,1,win,308739,61,1668521,2016
0,0,0,0,0,0,0,0,0,04/24/2016,home,12360,489,N.C. Central,12,True,5,4,1,win,309118,61,1668521,2016
0,0,0,0,0,0,0,0,0,04/26/2016,away,12360,678,Stetson,9,True,6,2,4,win,309633,61,1668521,2016
0,0,0,0,0,0,0,0,0,04/30/2016,away,12360,488,N.C. A&T,9,True,7,6,1,win,310450,61,1668521,2016
0,0,0,0,0,0,0,0,0,04/30/2016,away,12360,488,N.C. A&T,9,True,6,0,6,win,310613,61,1668521,2016
0,0,0,0,0,0,0,0,0,05/01/2016,away,12360,488,N.C. A&T,9,True,23,2,21,win,310958,61,1668521,2016
0,0,0,0,0,0,0,0,0,05/03/2016,away,12360,235,Florida,9,True,1,7,-6,loss,311320,61,1668521,2016
0,0,0,0,0,0,0,0,0,05/10/2016,away,12360,415,Miami (FL),9,True,7,14,-7,loss,312658,61,1668521,2016
0,0,0,0,0,0,0,0,0,05/13/2016,away,12360,632,Savannah St.,9,True,6,10,-4,loss,313000,61,1668521,2016
0,0,0,0,0,0,0,0,0,05/13/2016,away,12360,632,Savannah St.,9,True,5,1,4,win,313006,61,1668521,2016
0,0,0,0,0,0,0,0,0,05/14/2016,away,12360,632,Savannah St.,9,True,6,5,1,win,313188,61,1668521,2016
0,0,0,0,0,0,0,0,0,05/19/2016,neutral,12360,165,Coppin St.,9,True,10,0,10,win,313721,61,1668521,2016
0,0,0,0,0,0,0,0,0,05/20/2016,neutral,12360,485,Norfolk St.,9,True,14,4,10,win,313894,61,1668521,2016
0,0,0,0,0,0,0,0,0,05/23/2016,neutral,12360,228,Florida A&M,9,True,5,2,3,win,314153,61,1668521,2016
0,0,0,0,0,0,0,0,0,05/24/2016,neutral,12360,485,Norfolk St.,9,True,1,0,1,win,314183,61,1668521,2016
0,0,0,0,0,0,0,0,0,06/03/2016,neutral,12360,235,Florida,9,True,3,9,-6,loss,314562,61,1668521,2016
0,0,0,0,0,0,0,0,0,06/04/2016,neutral,12360,255,Georgia Tech,9,True,3,12,-9,loss,314586,61,1668521,2016
