TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
7,1,8,0,0,0,0,0,0,0,02/17/2017,away,12560,523,Old Dominion,9,True,0,13,-13,loss,205904,361,1530799,2017
1,0,1,0,0,0,0,0,0,0,02/18/2017,away,12560,523,Old Dominion,9,True,8,16,-8,loss,206093,361,1530799,2017
1,0,1,0,0,0,0,0,0,0,02/19/2017,away,12560,523,Old Dominion,9,True,7,11,-4,loss,206530,361,1530799,2017
0,0,0,0,0,0,0,0,0,0,02/24/2017,away,12560,483,Nicholls,9,True,0,3,-3,loss,206943,361,1530799,2017
0,0,0,0,0,0,0,0,0,0,02/25/2017,neutral,12560,665,Southern U.,9,True,9,4,5,win,207551,361,1530799,2017
0,0,0,0,0,0,0,0,0,0,02/26/2017,neutral,12560,261,Grambling,9,True,7,3,4,win,207875,361,1530799,2017
0,0,0,0,0,0,0,0,0,0,03/03/2017,away,12560,287,Houston Christian,9,True,5,11,-6,loss,208412,361,1530799,2017
1,0,1,0,0,0,0,0,0,0,03/03/2017,away,12560,287,Houston Christian,10,True,4,2,2,win,208479,361,1530799,2017
0,0,0,0,0,0,0,0,0,0,03/04/2017,away,12560,287,Houston Christian,9,True,1,14,-13,loss,208605,361,1530799,2017
0,0,0,0,0,0,0,0,0,0,03/08/2017,away,12560,617,Saint Peter's,9,True,12,10,2,win,209764,361,1530799,2017
0,0,0,0,0,0,0,0,0,0,03/09/2017,away,12560,683,Stony Brook,9,True,11,15,-4,loss,210061,361,1530799,2017
0,0,0,0,0,0,0,0,0,0,03/09/2017,away,12560,683,Stony Brook,9,True,0,1,-1,loss,210064,361,1530799,2017
0,0,0,0,0,0,0,0,0,0,03/24/2017,away,12560,450,Mount St. Mary's,9,True,7,8,-1,loss,213749,361,1530799,2017
1,0,1,0,0,0,0,0,0,0,03/25/2017,away,12560,450,Mount St. Mary's,9,True,8,18,-10,loss,214344,361,1530799,2017
0,0,0,0,0,0,0,0,0,0,03/26/2017,away,12560,450,Mount St. Mary's,9,True,15,11,4,win,214692,361,1530799,2017
0,0,0,0,0,0,0,0,0,0,03/29/2017,home,12560,381,Manhattan,9,True,11,2,9,win,215002,361,1530799,2017
0,0,0,0,0,0,0,0,0,0,04/01/2017,away,12560,635,Seton Hall,9,True,2,10,-8,loss,215929,361,1530799,2017
0,0,0,0,0,0,0,0,0,0,04/01/2017,away,12560,635,Seton Hall,9,True,6,2,4,win,215967,361,1530799,2017
0,0,0,0,0,0,0,0,0,0,04/02/2017,away,12560,635,Seton Hall,9,True,2,1,1,win,216059,361,1530799,2017
1,0,1,0,0,0,0,0,0,0,04/05/2017,away,12560,283,Hofstra,9,True,9,6,3,win,216972,361,1530799,2017
0,1,1,0,0,0,1,0,0,0,04/07/2017,home,12560,127,Central Conn. St.,9,True,0,5,-5,loss,217143,361,1530799,2017
0,0,0,0,0,0,0,0,0,0,04/08/2017,home,12560,127,Central Conn. St.,9,True,8,9,-1,loss,217536,361,1530799,2017
0,0,0,0,0,0,0,0,0,0,04/08/2017,home,12560,127,Central Conn. St.,9,True,6,4,2,win,217980,361,1530799,2017
0,0,0,0,0,0,0,0,0,0,04/09/2017,home,12560,127,Central Conn. St.,9,True,0,3,-3,loss,218097,361,1530799,2017
0,0,0,0,0,0,0,0,0,0,04/14/2017,away,12560,81,Bryant,9,True,2,7,-5,loss,219777,361,1530799,2017
0,0,0,0,0,0,0,0,0,0,04/15/2017,away,12560,81,Bryant,9,True,5,8,-3,loss,220372,361,1530799,2017
0,0,0,0,0,0,0,0,0,0,04/15/2017,away,12560,81,Bryant,9,True,8,4,4,win,220389,361,1530799,2017
